Date,Open,High,Low,Close,Volume,Dividends
1980-03-17T05:00:00Z,0,0.585013018714057,0.5615081907584074,0.5641196966171265,164800,0
1980-03-18T05:00:00Z,0,0.5641193862231272,0.5458378988506873,0.553672730922699,188800,0
1980-03-19T05:00:00Z,0,0.5641195048680491,0.5562846711482249,0.5615079998970032,84800,0
1980-03-20T05:00:00Z,0,0.5641196966171265,0.5510615297099422,0.5641196966171265,328000,0
1980-03-21T05:00:00Z,0,0.5615082955839793,0.5562849640846252,0.5562849640846252,249600,0
1980-03-24T05:00:00Z,0,0.5615079998970032,0.5484495186217144,0.5615079998970032,142400,0
1980-03-25T05:00:00Z,0,0.5641198019302291,0.5562849640846252,0.5562849640846252,249600,0
1980-03-26T05:00:00Z,0,0.5641193862231272,0.5510612265009015,0.553672730922699,228800,0
1980-03-27T05:00:00Z,0,0.5536731964713156,0.5484498644291333,0.5510616898536682,268800,0
1980-03-28T05:00:00Z,0,0.5588960585729131,0.5510612265009015,0.553672730922699,132800,0
1980-03-31T05:00:00Z,0,0.6006832718849182,0.5588966094929239,0.6006832718849182,363200,0
1980-04-01T05:00:00Z,0,0.6032950955688117,0.5850132714330623,0.5902366042137146,276800,0
1980-04-02T05:00:00Z,0,0.5902364666597643,0.5719549655914307,0.5719549655914307,86400,0
1980-04-03T05:00:00Z,0,0.5771779494815829,0.5667312926475874,0.574566125869751,156800,0
1980-04-07T05:00:00Z,0,0.5745664696660281,0.5641198065811912,0.5667316317558289,195200,0
1980-04-08T05:00:00Z,0,0.574566471969682,0.5641198088429605,0.5719549655914307,414400,0
1980-04-09T05:00:00Z,0,0.5719548518068728,0.5615081907584074,0.5641196966171265,432000,0
1980-04-10T05:00:00Z,0,0.5693430271413591,0.5615081907584074,0.5641196966171265,544000,0
1980-04-11T05:00:00Z,0,0.5797899961471558,0.5667318223040803,0.5797899961471558,372800,0
1980-04-14T05:00:00Z,0,0.5850133294457788,0.5771784889013263,0.5797899961471558,107200,0
1980-04-15T05:00:00Z,0,0.5850133186407115,0.5771784782409668,0.5771784782409668,110400,0
1980-04-16T05:00:00Z,0,0.5850133294457788,0.5797899961471558,0.5797899961471558,316800,0
1980-04-17T05:00:00Z,0,0.5850133294457788,0.5797899961471558,0.5797899961471558,108800,0
1980-04-18T05:00:00Z,0,0.5850130199174356,0.5797896893824585,0.5824015140533447,96000,0
1980-04-21T05:00:00Z,0,0.5824018221999493,0.5797899961471558,0.5797899961471558,128000,0
1980-04-22T05:00:00Z,0,0.5902366042137146,0.5771784316655499,0.5902366042137146,99200,0
1980-04-23T05:00:00Z,0,0.6006832697750193,0.5902366042137146,0.5902366042137146,123200,0
1980-04-24T05:00:00Z,0,0.6059062313179832,0.5954595721573283,0.5980713963508606,152000,0
1980-04-25T05:00:00Z,0,0.605906594767624,0.5928484223873031,0.603295087814331,67200,0
1980-04-28T04:00:00Z,0,0.6032951570265747,0.5902366643412071,0.5954599976539612,361600,0
1980-04-29T04:00:00Z,0,0.6137414624588395,0.5980714717425302,0.6059063076972961,164800,0
1980-04-30T04:00:00Z,0,0.6163530828735786,0.6006830892411995,0.6137415766716003,152000,0
1980-05-01T04:00:00Z,0,0.6241886724681138,0.6085186679560322,0.6215768456459045,312000,0
1980-05-02T04:00:00Z,0,0.6529163599525702,0.6267997055544674,0.6503048539161682,476800,0
1980-05-05T04:00:00Z,0,0.6450818777084351,0.6372467176777536,0.6450818777084351,828800,0
1980-05-06T04:00:00Z,0,0.6372462949960049,0.6294114589691162,0.6294114589691162,216000,0
1980-05-07T04:00:00Z,0,0.6372461870682141,0.624188022966081,0.6320228576660156,209600,0
1980-05-08T04:00:00Z,0,0.6398581832159962,0.6346348524093628,0.6346348524093628,158400,0
1980-05-09T04:00:00Z,0,0.6346346038411907,0.6241879463195801,0.6241879463195801,129600,0
1980-05-12T04:00:00Z,0,0.6267994512966393,0.6241879463195801,0.6241879463195801,190400,0
1980-05-13T04:00:00Z,0,0.6267998218536377,0.6215764900048574,0.6267998218536377,70400,0
