Date,Open,High,Low,Close,Volume,Dividends
2000-04-05T04:00:00Z,7.683344171700787,8.345701056405831,7.583990553946565,8.21323013305664,77084766,0
2000-04-06T04:00:00Z,8.146994758765352,8.411937184514564,8.0807584435908,8.24634838104248,17167722,0
2000-04-07T04:00:00Z,8.14699382639109,8.246347437297798,8.014522345182147,8.113875389099121,15131516,0
2000-04-10T04:00:00Z,8.1801118850708,8.213229756135698,8.080757704886361,8.1801118850708,6324938,0
2000-04-11T04:00:00Z,8.113876564473792,8.14699500656329,7.981405631064866,8.01452350616455,6087860,0
2000-04-12T04:00:00Z,8.080758372215977,8.875587343412528,8.014523191606056,8.577527046203613,12169885,0
2000-04-13T04:00:00Z,8.610644986798077,9.140531573587742,8.44505560561063,9.00805950164795,11922484,0
2000-04-14T04:00:00Z,8.974941608606226,9.008059484781707,8.378819837447566,8.411937713623047,10659337,0
2000-04-17T04:00:00Z,8.478173999800218,8.709998565131936,8.478173999800218,8.54440975189209,3951908,0
2000-04-18T04:00:00Z,8.577527627938025,8.643762813040066,8.213230991432733,8.54440975189209,6083933,0
2000-04-19T04:00:00Z,8.577526875340874,8.577526875340874,8.345701196370012,8.47817325592041,6001354,0
2000-04-20T04:00:00Z,8.345700673405545,8.445054286600238,8.146994014005903,8.1801118850708,7755264,0
2000-04-24T04:00:00Z,8.213231385163816,8.478174406232307,8.180113507530255,8.445055961608887,3494806,0
2000-04-25T04:00:00Z,8.445054815790474,8.577526875340874,8.41193694265032,8.47817325592041,8311103,0
2000-04-26T04:00:00Z,8.445054241466385,8.511290550231934,8.411936370578484,8.511290550231934,6666587,0
2000-04-27T04:00:00Z,8.445055961608887,8.478174406232307,8.213231385163816,8.445055961608887,2788058,0
2000-04-28T04:00:00Z,8.44505401925648,8.94182206950384,8.14699375609779,8.776232719421387,6977494,0
2000-05-01T04:00:00Z,9.074295836955317,9.537946701049805,8.941824323496853,9.537946701049805,6605326,0
2000-05-02T04:00:00Z,9.33923794508824,9.504827320620816,9.206766444662176,9.438591003417969,3514777,0
2000-05-03T04:00:00Z,9.405475098373689,9.4385924114307,9.140532624988284,9.273003578186035,2223580,0
2000-05-04T04:00:00Z,9.20676781809221,9.273003578186035,8.57752866419077,9.273003578186035,3848236,0
2000-05-05T04:00:00Z,9.140529239559974,9.43858891560838,9.04117506922769,9.30611801147461,2043723,0
