Date,Open,High,Low,Close,Volume,Dividends
1999-11-18T05:00:00Z,27.70821424199685,30.448589934162715,24.358870323523156,26.794757843017575,62546380,0
1999-11-19T05:00:00Z,26.14771659904359,26.18577862424948,24.24468191481718,24.587228775024418,15234146,0
1999-11-22T05:00:00Z,25.158145484533524,26.794757843017575,24.396930736179456,26.794757843017575,6577870,0
1999-11-23T05:00:00Z,25.88129900113851,26.566392902498087,24.358869552612305,24.358869552612305,5975611,0
1999-11-24T05:00:00Z,24.434994060022667,25.53875582805016,24.35887160689247,25.005905151367188,4843231,0
1999-11-26T05:00:00Z,24.89172372715138,25.27233114345409,24.815602893413715,25.082027435302734,1729466,0
1999-11-29T05:00:00Z,24.967848316565192,25.843244474522425,24.701422128120292,25.65294075012207,4074751,0
1999-11-30T05:00:00Z,25.57681710584698,26.14772825270361,24.9297851222657,25.69099998474121,4310034,0
1999-12-01T05:00:00Z,25.690992207218542,26.45220683924892,25.500688549210945,26.147720336914063,2957329,0
1999-12-02T05:00:00Z,26.642514123673205,27.403730483122484,26.299967167872776,26.870878219604492,3069868,0
1999-12-03T05:00:00Z,27.36566737806306,27.822395552080348,26.985060025113007,27.099241256713867,3041629,0
1999-12-06T05:00:00Z,27.555973720036175,28.279126461546525,27.51791168201388,27.86046028137207,2250780,0
1999-12-07T05:00:00Z,27.86045575009488,28.01269738219488,26.98505824648581,27.55596923828125,2215970,0
1999-12-08T05:00:00Z,27.555973949349784,27.78433643654145,27.289549423819075,27.517911911010746,1887859,0
1999-12-09T05:00:00Z,27.555972274863343,27.974641680694848,27.555972274863343,27.898517608642575,2029057,0
1999-12-10T05:00:00Z,27.8223968812851,27.974641778306875,27.25148582458496,27.25148582458496,1664738,0
1999-12-13T05:00:00Z,27.70820999145508,28.164941368494464,27.0231177973163,27.70820999145508,4020508,0
1999-12-14T05:00:00Z,27.632106370638297,27.632106370638297,25.61488731611028,26.18579864501953,2328928,0
1999-12-15T05:00:00Z,25.57681483123522,25.767120153737014,24.96784494398078,25.386512756347656,2917766,0
1999-12-16T05:00:00Z,25.576820679976496,28.773923873901367,25.576820679976496,28.773923873901367,2583923,0
1999-12-17T05:00:00Z,28.241074012458515,28.697802333210166,27.670162799615223,27.97464942932129,3708055,0
1999-12-20T05:00:00Z,28.164942067464192,28.583608176655627,28.0888180043261,28.545549392700195,1196828,0
1999-12-21T05:00:00Z,28.431364946909284,28.431364946909284,28.01269561364604,28.39330291748047,2259448,0
1999-12-22T05:00:00Z,28.393307099801852,28.96421813964844,28.20300341985299,28.96421813964844,1905754,0
1999-12-23T05:00:00Z,28.92616017122217,30.44858965391807,28.888098135109168,30.29634475708008,2159491,0
1999-12-27T05:00:00Z,30.41053191076058,32.38968986813372,30.182166157072945,32.16132736206055,2029616,0
1999-12-28T05:00:00Z,33.03671308614117,37.451759338378906,32.84640942436564,37.451759338378906,3560007,0
1999-12-29T05:00:00Z,38.36523186840349,48.14684357789768,38.3271730684938,43.84598159790039,10518552,0
1999-12-30T05:00:00Z,46.28185531088116,48.71774123601709,45.216154000778914,48.26101303100586,6671116,0
1999-12-31T05:00:00Z,48.41325619224071,48.679680698293666,46.43409529558689,47.08112716674805,1931197,0
2000-01-03T05:00:00Z,47.95653983550435,48.070722730463345,41.02948426191011,43.84598159790039,4674353,0
2000-01-04T05:00:00Z,41.48619732590342,41.94292873764785,39.43091896350863,40.496620178222656,4765083,0
2000-01-05T05:00:00Z,40.34438457106245,40.49662949253183,36.72861721228611,37.984619140625,5758642,0
2000-01-06T05:00:00Z,37.527879893979986,37.75624558557642,35.39647759779186,36.538299560546875,2534434,0
2000-01-07T05:00:00Z,35.967387177843214,40.15406754482759,35.92932839580234,39.58315658569336,2819626,0
2000-01-10T05:00:00Z,42.01904958236767,42.39965692730801,41.14365203948214,41.980987548828125,2148446,0
2000-01-11T05:00:00Z,41.980991020679866,41.980991020679866,40.45856151501273,41.41007995605469,1855985,0
2000-01-12T05:00:00Z,41.410081894649075,41.410081894649075,39.01225466144733,40.57274627685547,1429874,0
2000-01-13T05:00:00Z,41.63843354390069,42.51383090401541,40.19212528557373,41.18170547485352,1134337,0
2000-01-14T05:00:00Z,40.8011186825753,42.247424419016845,40.8011186825753,41.63845443725586,1316916,0
2000-01-18T05:00:00Z,41.79069317224441,44.378824343063165,41.486206579039646,43.54148864746094,2101753,0
2000-01-19T05:00:00Z,43.84598308987661,43.84598308987661,42.51385684779415,42.62803649902344,2624885,0
2000-01-20T05:00:00Z,43.08476847434666,43.16089257839564,41.105609968995864,41.4862174987793,2007947,0
2000-01-21T05:00:00Z,42.09517941457166,42.24742108609781,40.458566831400454,41.86681365966797,1918336,0
2000-01-24T05:00:00Z,41.714569091796875,43.731788961337394,41.41008252227136,41.714569091796875,2095882,0
2000-01-25T05:00:00Z,41.86680029300221,42.39965246845083,40.45855391434055,41.21976852416992,1153769,0
2000-01-26T05:00:00Z,41.37202507439268,42.17129869178748,41.33396303411059,41.60038757324219,1022357,0
2000-01-27T05:00:00Z,42.55191148043747,42.93251894088942,40.95336079606218,41.676513671875,868577,0
2000-01-28T05:00:00Z,42.323548432569254,42.323548432569254,41.067543178991414,41.448150634765625,1609238,0
2000-01-31T05:00:00Z,41.14365188187078,41.18171391526452,39.43091883620033,40.30631637573242,1040392,0
2000-02-01T05:00:00Z,40.34438547728317,43.845976530743336,40.34438547728317,43.237003326416016,1404291,0
2000-02-02T05:00:00Z,43.769852474855256,46.58634948730469,43.57954875432278,46.58634948730469,1945177,0
2000-02-03T05:00:00Z,45.78708025699195,47.34757232666016,44.94974439544944,47.34757232666016,1779514,0
2000-02-04T05:00:00Z,47.34756473358365,47.34756473358365,45.6728900314492,46.434104919433594,1145661,0
2000-02-07T05:00:00Z,47.30950171487882,48.717748579096785,46.43410396221969,48.41326522827149,1274277,0
2000-02-08T05:00:00Z,49.17447425944103,50.049871965930855,47.65204459515068,48.1087760925293,1169707,0
2000-02-09T05:00:00Z,47.27144196213933,47.91847723302314,46.09156080149915,46.12961959838867,1182848,0
2000-02-10T05:00:00Z,46.89082649095815,47.99458654505701,45.86318401235321,46.70051956176758,1066814,0
2000-02-11T05:00:00Z,46.58634674976389,46.77665045911359,45.5587041211839,45.90125274658203,751705,0
2000-02-14T05:00:00Z,45.82512985920813,46.85276919413117,45.558702079964085,46.548282623291016,837682,0
2000-02-15T05:00:00Z,46.62439216041826,50.54464809731016,46.62439216041826,49.85955429077149,2017594,0
2000-02-16T05:00:00Z,48.7177517693456,49.85957415255561,48.3371443082756,49.32672500610352,1801742,0
2000-02-17T05:00:00Z,49.326702951740046,59.07024765014648,47.27142163232589,59.07024765014648,944908,0
2000-02-18T05:00:00Z,53.8939953048498,58.385162392157355,53.62757082670732,57.09109878540039,4060072,0
2000-02-22T05:00:00Z,58.46128987192467,59.298628727501914,54.807464126350624,55.72092056274414,2227993,0
2000-02-23T05:00:00Z,55.797044064262906,61.201672170528695,55.797044064262906,60.28821563720703,1690042,0
2000-02-24T05:00:00Z,61.73450427935441,70.29816910038426,61.20165532286911,65.00772857666016,2956351,0
2000-02-25T05:00:00Z,62.952473597692155,69.38473847612431,62.87634950637571,65.84508514404297,2048210,0
2000-02-28T05:00:00Z,65.84506000617263,66.49209504965297,59.831466935349525,61.50613784790039,1675363,0
2000-02-29T05:00:00Z,61.77258271431896,65.08386992250279,61.696458630937904,63.25695037841797,958049,0
2000-03-01T05:00:00Z,63.63754733409784,68.05259405349223,63.48530568761415,66.45404052734375,1037875,0
2000-03-02T05:00:00Z,66.9488184078108,66.98687393914923,62.419593132031814,64.12281036376953,1188300,0
2000-03-03T05:00:00Z,63.90399141460758,68.0526114412247,63.90399141460758,65.76896667480469,1215841,0
2000-03-06T05:00:00Z,68.81382185713812,98.653443551953,68.5093320110837,96.82653045654295,5693495,0
2000-03-07T05:00:00Z,94.99961202772684,98.04447155413423,79.77531439568996,86.47400665283203,7710809,0
2000-03-08T05:00:00Z,88.90988084162424,92.56371307373048,85.25604860951802,92.56371307373048,3953963,0
2000-03-09T05:00:00Z,89.51886624133996,93.78167217935916,88.30091983184042,93.172698974609375,2514583,0
2000-03-10T05:00:00Z,93.1726989099741,94.31452123237688,85.2560602441774,86.47400665283203,2479353,0
2000-03-13T05:00:00Z,79.20437579341451,84.60900217839747,78.86183051441743,79.92752838134766,2626702,0
2000-03-14T05:00:00Z,80.99326322762327,82.82017640003636,72.39153350911705,73.9139633178711,3522960,0
2000-03-15T05:00:00Z,78.02453319393642,78.02453319393642,68.96607703787164,69.5750503540039,3046242,0
2000-03-16T05:00:00Z,70.64072783514864,74.903533288579,68.20484178828636,71.89673614501953,2769578,0
2000-03-17T05:00:00Z,72.65795848088553,77.33942736154272,71.93479915383857,73.76171875,1563803,0
2000-03-20T05:00:00Z,73.34303191413865,73.99006700252116,68.81380578114381,69.2705307006836,1420648,0
2000-03-21T05:00:00Z,67.4436479182742,70.03177642822266,64.39878779116754,70.03177642822266,2528283,0
2000-03-22T05:00:00Z,69.15636151995848,73.64752629622988,66.41598560869649,72.73406982421875,1967965,0
2000-03-23T05:00:00Z,72.6199082983968,75.36027839735259,71.24972000130379,72.8863296508789,1951888,0
2000-03-24T05:00:00Z,72.31538447925708,73.68557213360852,70.79295519558372,73.07659912109375,1230520,0
2000-03-27T05:00:00Z,71.97287507318858,72.77215214466027,68.92801498775768,69.5750503540039,846769,0
2000-03-28T05:00:00Z,69.42278555481691,74.25649543533378,69.118295750426185,72.54376220703125,1392548,0
2000-03-29T05:00:00Z,72.46764705629258,73.68558682899312,66.98689534584054,68.20484161376953,1250371,0
2000-03-30T05:00:00Z,65.88310440742903,68.50929291927305,60.36429973237221,63.942012786865234,2034230,0
2000-03-31T05:00:00Z,64.55101249524316,64.55101249524316,54.80746785121091,63.33307266235352,3732940,0
2000-04-03T04:00:00Z,62.72408051025116,62.87632213137168,55.873149102786634,59.679222106933594,2030875,0
2000-04-04T04:00:00Z,59.67924172345727,62.34349370209784,49.93569357871185,56.938865661621094,3519884,0
2000-04-05T04:00:00Z,56.48212334297654,60.82104536548809,54.883570047470045,59.032188415527344,2109163,0
2000-04-06T04:00:00Z,59.907574966744136,63.94201278686524,59.10829850786323,63.942012786865234,1375073,0
2000-04-07T04:00:00Z,65.46446869320474,76.12147628201949,65.19804740062162,74.29456329345703,2975224,0
2000-04-10T04:00:00Z,74.29454299073706,74.29454299073706,64.17038724897944,65.23609161376953,2956071,0
2000-04-11T04:00:00Z,61.50614941512729,63.865917846078304,60.63075501070618,61.46809387207031,1896107,0
2000-04-12T04:00:00Z,59.67926165055433,60.44047675576666,50.544680388006356,52.37159729003906,4351555,0
2000-04-13T04:00:00Z,53.58951834374893,59.07026350466418,52.9805452158187,54.807464599609375,3736574,0
2000-04-14T04:00:00Z,53.437276001718985,54.46491530028778,49.32671555982964,50.35435485839844,2862685,0
2000-04-17T04:00:00Z,48.75581062175723,50.31629916138784,44.4930079864429,48.41326522827149,2757555,0
2000-04-18T04:00:00Z,47.49979648073658,53.58951431135552,45.749001305388056,52.98054122924805,3758243,0
2000-04-19T04:00:00Z,52.980544707487496,54.769402035763704,51.15363183645385,53.132789611816406,2423992,0
2000-04-20T04:00:00Z,53.51339279966349,55.87315777915236,53.208906262526305,54.7693977355957,1453081,0
2000-04-24T04:00:00Z,53.05666605182327,56.2537666591428,51.80066108194275,55.79703521728515,1698570,0
2000-04-25T04:00:00Z,57.62395800915474,58.194869098734,54.807464599609375,54.807464599609375,1123293,0
2000-04-26T04:00:00Z,57.928453832694785,57.966515879263625,55.797050672367206,55.94929885864258,976503,0
2000-04-27T04:00:00Z,54.27461712715797,56.786624196119405,54.19849629130116,55.26419448852539,2281256,0
2000-04-28T04:00:00Z,54.80746986364071,54.84552541041837,52.94249150998979,53.97013092041016,1779374,0
2000-05-01T04:00:00Z,53.97013438565306,58.61354792310792,53.97013438565306,58.080692291259766,1895688,0
2000-05-02T04:00:00Z,59.83146989750903,63.40917759127313,59.33668295404125,61.3634147644043,4259426,0
2000-05-03T04:00:00Z,59.374752803546514,59.67923611726824,54.579098393445165,55.72092056274414,2327390,0
2000-05-04T04:00:00Z,55.72091625882183,55.72091625882183,53.741755386817374,54.95970153808594,1188300,0
2000-05-05T04:00:00Z,54.921631460075155,56.90079204224396,54.57908618495318,55.68284606933594,1263373,0
2000-05-08T04:00:00Z,55.94929771334527,55.94929771334527,51.496187746232046,51.61037063598633,1078277,0
2000-05-09T04:00:00Z,52.06708311314717,52.67605617489725,47.84234021033888,48.8319206237793,1718561,0
2000-05-10T04:00:00Z,48.108774023173005,48.52744021427566,46.129612946635895,46.890830993652344,1601409,0
2000-05-11T04:00:00Z,47.19530830467423,48.337130358358614,46.28185196077225,46.62439727783203,1681934,0
2000-05-12T04:00:00Z,51.15363158611988,59.67923576793514,50.08793025148943,55.15000915527344,13565912,0
2000-05-15T04:00:00Z,54.80744883136431,55.41641528886492,51.838708122529496,53.70368576049805,4442844,0
2000-05-16T04:00:00Z,54.8835898630503,59.03220972895623,53.58952584458826,53.894012451171875,5770804,0
2000-05-17T04:00:00Z,50.69689440183167,51.0013809270239,46.776641350678155,47.499794006347656,12450728,0
2000-05-18T04:00:00Z,47.49980601386343,48.07071717506481,43.237003326416016,43.237003326416016,6153437,0
2000-05-19T04:00:00Z,44.26463735140967,45.48258036343802,40.26825971194483,40.57274627685547,5261093,0
2000-05-22T04:00:00Z,40.80111608785607,41.41008603089003,36.5002514538893,37.984619140625,7820692,0
2000-05-23T04:00:00Z,37.71818514904819,38.517461855813096,34.44496075172317,35.32035827636719,5214680,0
2000-05-24T04:00:00Z,35.16812549683708,36.50025151183264,32.88448089970182,35.92934036254883,7957276,0
2000-05-25T04:00:00Z,36.08158142745729,41.86681365966797,35.47261149373823,41.86681365966797,7678096,0
2000-05-26T04:00:00Z,40.80110256327048,41.714558798839874,39.164490497562994,39.58315658569336,4956329,0
2000-05-30T04:00:00Z,40.306324341223366,46.54828470884817,40.230203507006365,45.90125274658203,5338822,0
2000-05-31T04:00:00Z,45.06390646799796,47.61397492353596,44.30269180977088,44.835540771484375,4408313,0
2000-06-01T04:00:00Z,45.33033455737098,46.472156635606225,44.30269533648204,44.45493698120117,3948232,0
2000-06-02T04:00:00Z,44.759412890353765,49.93567304832193,44.759412890353765,49.78342819213867,17086356,0
2000-06-05T04:00:00Z,49.32671917443869,51.00139050611232,46.58634642823895,48.1087760925293,10643114,0
2000-06-06T04:00:00Z,45.78707253025927,45.97737625065974,42.057118960887315,43.237003326416016,12180774,0
2000-06-07T04:00:00Z,42.628034043886196,43.998222255873266,39.88766086752696,40.80112075805664,11422359,0
2000-06-08T04:00:00Z,40.80110173722582,42.513834579953134,40.68691889818799,42.09516525268555,9571267,0
2000-06-09T04:00:00Z,42.47577576001778,44.34075036394788,42.47577576001778,43.16086959838867,9270138,0
2000-06-12T04:00:00Z,44.22657927865219,44.22657927865219,39.735414222059475,40.192142486572266,5674901,0
2000-06-13T04:00:00Z,39.278689404099936,43.69373401194605,39.278689404099936,42.05712127685547,7718358,0
2000-06-14T04:00:00Z,43.08474806775582,43.54147948526269,40.80110721829053,41.257835388183594,5610873,0
2000-06-15T04:00:00Z,41.37202970595597,41.37202970595597,39.46899243109493,40.154083251953125,6797775,0
