Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Riggs R. Lane,President & COO,2022-05-27,Option Exercise,48.56,2667,129523,May 27 05:39 PM
Riggs R. Lane,President & COO,2022-05-27,Sale,131.53,17767,2336933,May 27 05:39 PM
"Greene Kimberly S,",Director,2022-04-29,Option Exercise,0,3630,0,May 02 06:23 PM
WEISENBURGER RANDALL J,Director,2022-04-29,Option Exercise,0,3630,0,May 02 06:19 PM
WILKINS RAYFORD JR,Director,2022-04-29,Option Exercise,0,3630,0,May 02 06:08 PM
Waters Stephen M,Director,2022-04-29,Option Exercise,0,3630,0,May 02 06:02 PM
Pfeiffer Philip J.,Director,2022-04-29,Option Exercise,0,3630,0,May 02 05:58 PM
Nickles Donald L,Director,2022-04-29,Option Exercise,0,3630,0,May 02 05:47 PM
PROFUSEK ROBERT,Director,2022-04-29,Option Exercise,0,3630,0,May 02 05:36 PM
Majoras Deborah P,Director,2022-04-29,Option Exercise,0,3630,0,May 02 05:16 PM
EBERHART PAULETT,Director,2022-04-29,Option Exercise,0,3630,0,May 02 06:51 PM
Mullins Eric D.,Director,2022-04-29,Option Exercise,0,3630,0,May 02 06:26 PM
Walsh Richard Joe,"SVP, GC & Secretary",2022-01-20,Option Exercise,0,8915,0,Jan 24 06:24 PM
Thomas Cheryl L.,SVP & CTO,2022-01-20,Option Exercise,0,14019,0,Jan 24 06:23 PM
Simmons Gary K.,EVP & CCO,2022-01-20,Option Exercise,0,19582,0,Jan 24 06:21 PM
Riggs R. Lane,President & COO,2022-01-20,Option Exercise,0,38098,0,Jan 24 06:18 PM
Gorder Joseph W,COB & CEO,2022-01-20,Option Exercise,0,123396,0,Jan 24 06:15 PM
Fraser Jason W.,EVP & CFO,2022-01-20,Option Exercise,0,25317,0,Jan 24 06:12 PM
Gorder Joseph W,COB & CEO,2021-10-25,Sale,82.33,26750,2202394,Oct 26 04:58 PM
