Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
GOULDEN DAVID I,CHIEF FINANCIAL OFFICER,2022-06-15,Sale,2000.13,150,300020,Jun 16 04:46 PM
Fogel Glenn D,CEO AND PRESIDENT,2022-06-15,Sale,2000.2,200,400040,Jun 16 04:45 PM
Pisano Paulo,CHIEF HUMAN RESOURCES OFFICER,2022-05-27,Sale,2243.26,100,224326,Jun 01 04:20 PM
Pisano Paulo,CHIEF HUMAN RESOURCES OFFICER,2022-05-20,Sale,2100,120,252000,May 23 04:30 PM
Fogel Glenn D,CEO AND PRESIDENT,2022-05-16,Sale,2056.41,750,1542310,May 17 04:26 PM
GOULDEN DAVID I,CHIEF FINANCIAL OFFICER,2022-05-16,Sale,2086.11,150,312916,May 17 04:25 PM
GOULDEN DAVID I,CHIEF FINANCIAL OFFICER,2022-04-18,Sale,2210,183,404430,Apr 19 04:18 PM
Fogel Glenn D,CEO AND PRESIDENT,2022-04-18,Sale,2199.81,750,1649856,Apr 19 04:16 PM
MILLONES PETER J,"Executive VP, General Counsel",2022-03-15,Sale,2042.26,6068,12392447,Mar 17 04:37 PM
Fogel Glenn D,CEO and President,2022-03-15,Sale,2094.08,400,837631,Mar 17 04:35 PM
GOULDEN DAVID I,Chief Financial Officer,2022-03-15,Sale,2032.72,183,371988,Mar 17 04:36 PM
Fogel Glenn D,CEO and President,2022-03-15,Sale,2071.21,4939,10229684,Mar 17 04:34 PM
GOULDEN DAVID I,Chief Financial Officer,2022-02-15,Sale,2573.48,183,470947,Feb 17 04:23 PM
Fogel Glenn D,CEO and President,2022-02-15,Sale,2627.76,750,1970821,Feb 17 04:22 PM
Fogel Glenn D,CEO AND PRESIDENT,2022-01-18,Sale,2409.08,750,1806807,Jan 20 04:05 PM
GOULDEN DAVID I,CHIEF FINANCIAL OFFICER,2022-01-18,Sale,2424.14,183,443618,Jan 20 04:05 PM
GOULDEN DAVID I,Chief Financial Officer,2021-12-15,Sale,2156.15,183,394575,Dec 16 04:45 PM
Fogel Glenn D,CEO and President,2021-12-15,Sale,2120.03,750,1590025,Dec 16 04:43 PM
Fogel Glenn D,CEO and President,2021-11-15,Sale,2420.91,750,1815685,Nov 16 04:24 PM
GOULDEN DAVID I,Chief Financial Officer,2021-11-15,Sale,2455,183,449265,Nov 16 04:19 PM
Fogel Glenn D,CEO and President,2021-10-15,Sale,2530.33,750,1897749,Oct 18 05:14 PM
GOULDEN DAVID I,Chief Financial Officer,2021-10-15,Sale,2520,183,461160,Oct 18 05:11 PM
GOULDEN DAVID I,Chief Financial Officer,2021-09-15,Sale,2328.8,183,426170,Sep 17 04:51 PM
Fogel Glenn D,CEO and President,2021-09-15,Sale,2348.59,750,1761445,Sep 17 04:48 PM
GOULDEN DAVID I,Chief Financial Officer,2021-08-16,Sale,2193.17,183,401350,Aug 17 04:40 PM
Fogel Glenn D,CEO and President,2021-08-16,Sale,2136.97,750,1602731,Aug 17 04:38 PM
GOULDEN DAVID I,Chief Financial Officer,2021-07-15,Sale,2173,183,397659,Jul 16 04:44 PM
