Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
LYNCH THOMAS J,Director,2022-05-06,Sale,126.86,12600,1598499,May 10 04:13 PM
MITTS HEATH A,EVP & Chief Financial Officer,2021-12-27,Sale,159.3,8698,1385600,Dec 28 04:23 PM
CURTIN TERRENCE R,Chief Exec. Officer & Director,2021-12-09,Sale,158.06,24299,3840641,Dec 13 04:41 PM
CALASTRI MARIO,SVP & Treasurer,2021-11-15,Option Exercise,0,8909,0,Nov 17 04:32 PM
RESCH ERIC,Sr VP & Chief Tax Officer,2021-11-15,Option Exercise,0,8909,0,Nov 17 04:32 PM
Ott Robert J,Sr VP & Corporate Controller,2021-11-03,Option Exercise,93.36,8737,815686,Nov 04 04:59 PM
Ott Robert J,Sr VP & Corporate Controller,2021-11-03,Sale,153.46,8737,1340745,Nov 04 04:59 PM
Jenkins John S,EVP & General Counsel,2021-09-21,Option Exercise,0,838,0,Sep 22 04:15 PM
Jenkins John S,EVP & General Counsel,2021-09-12,Option Exercise,0,720,0,Sep 13 04:18 PM
Jenkins John S,EVP & General Counsel,2021-09-11,Option Exercise,0,712,0,Sep 13 04:18 PM
MERKT STEVEN T,"President, Transportation Sol.",2021-08-24,Option Exercise,74.37,52280,3888199,Aug 25 04:15 PM
MERKT STEVEN T,"President, Transportation Sol.",2021-08-24,Sale,151.09,52280,7898985,Aug 25 04:15 PM
MITTS HEATH A,EVP & Chief Financial Officer,2021-08-23,Option Exercise,66.74,79100,5279134,Aug 24 04:20 PM
MITTS HEATH A,EVP & Chief Financial Officer,2021-08-23,Sale,150.11,79100,11873701,Aug 24 04:20 PM
Jenkins John S,EVP & General Counsel,2021-08-11,Option Exercise,76.66,25025,1918416,Aug 12 04:11 PM
Jenkins John S,EVP & General Counsel,2021-08-11,Sale,150.47,25025,3765512,Aug 12 04:11 PM
Phelan Daniel J,Director,2021-08-10,Buy,150.25,231,34708,Aug 11 04:36 PM
LYNCH THOMAS J,Director,2021-08-05,Option Exercise,66.74,100000,6674000,Aug 06 04:10 PM
LYNCH THOMAS J,Director,2021-08-05,Sale,148.31,100000,14830549,Aug 06 04:10 PM
CURTIN TERRENCE R,Chief Exec. Officer & Director,2021-08-03,Option Exercise,65.95,111900,7379805,Aug 04 04:20 PM
CURTIN TERRENCE R,Chief Exec. Officer & Director,2021-08-03,Sale,148.65,111900,16634101,Aug 04 04:20 PM
Stucki Aaron Kyle,Pres. Communications Solutions,2021-08-02,Option Exercise,65.95,14900,982655,Aug 03 04:36 PM
Stucki Aaron Kyle,Pres. Communications Solutions,2021-08-02,Sale,150,14900,2235000,Aug 03 04:36 PM
