Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Policinski Christopher J.,Director,2022-06-23,Option Exercise,14.62,6600,96492,Jun 27 09:27 AM
Policinski Christopher J.,Director,2022-06-23,Sale,46.27,2110,97633,Jun 27 09:27 AM
Myers Kevin L,SENIOR VICE PRESIDENT,2022-06-07,Option Exercise,22.99,5000,114950,Jun 09 12:23 PM
Myers Kevin L,SENIOR VICE PRESIDENT,2022-06-07,Sale,45.07,5000,225334,Jun 09 12:23 PM
Neufeldt Swen,GROUP VICE PRESIDENT,2022-05-02,Sale,51.82,960,49724,May 04 03:08 PM
Murano Elsa A,Director,2022-03-31,Sale,51.56,5000,257825,Apr 04 02:35 PM
LYKKEN STEVEN J,GROUP VICE PRESIDENT,2022-03-23,Option Exercise,15.49,16000,247840,Mar 25 11:45 AM
LYKKEN STEVEN J,GROUP VICE PRESIDENT,2022-03-23,Sale,50.18,16000,802803,Mar 25 11:45 AM
Marconi Luis G,Group Vice President,2022-03-07,Option Exercise,37.76,15000,566325,Mar 08 01:05 PM
Marconi Luis G,Group Vice President,2022-03-07,Sale,52.02,15000,780322,Mar 08 01:05 PM
Neufeldt Swen,Group Vice President,2022-03-04,Option Exercise,26.38,14800,390424,Mar 08 01:01 PM
Connor Patrick J,Group Vice President,2022-03-04,Option Exercise,26.38,22800,601464,Mar 08 01:01 PM
Coffey Mark A,Group Vice President,2022-03-04,Option Exercise,15.49,12500,193625,Mar 08 01:02 PM
Snee James P,"Chairman, President and CEO",2022-03-04,Option Exercise,26.38,59600,1572248,Mar 08 01:06 PM
Marconi Luis G,Group Vice President,2022-03-04,Sale,51.73,3493,180687,Mar 08 01:05 PM
Coffey Mark A,Group Vice President,2022-03-04,Sale,50.07,12500,625875,Mar 08 01:02 PM
NESTEGARD SUSAN K,Director,2022-03-04,Sale,51.43,7183,369432,Mar 08 01:03 PM
Connor Patrick J,Group Vice President,2022-03-04,Sale,51.63,22800,1177269,Mar 08 01:01 PM
Neufeldt Swen,Group Vice President,2022-03-04,Sale,51.44,14686,755470,Mar 08 01:01 PM
Jamison Gary,Vice President and Treasurer,2022-01-10,Option Exercise,15.49,8000,123920,Jan 12 12:13 PM
Jamison Gary,Vice President and Treasurer,2022-01-10,Sale,50.3,8000,402432,Jan 12 12:13 PM
Murano Elsa A,Director,2022-01-07,Option Exercise,14.48,13200,191202,Jan 10 02:52 PM
HAYNES JANA L,Vice President and Controller,2021-12-17,Option Exercise,35.93,14100,506624,Dec 20 05:18 PM
HAYNES JANA L,Vice President and Controller,2021-12-17,Sale,49.14,14100,692874,Dec 20 05:18 PM
LYKKEN STEVEN J,Group Vice President,2021-07-06,Option Exercise,14.8,14780,218744,Jul 06 06:21 PM
LYKKEN STEVEN J,Group Vice President,2021-07-01,Option Exercise,14.8,1220,18056,Jul 06 06:21 PM
LYKKEN STEVEN J,Group Vice President,2021-07-01,Sale,47.61,22600,1076001,Jul 06 06:21 PM
