Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Zacka Michael J,"PRESIDENT, AMCOR FLEX EUROPE",2022-05-31,Sale,13.16,33500,440826,Jun 02 12:25 PM
Zacka Michael J,"PRESIDENT, AMCOR FLEX EUROPE",2022-05-09,Option Exercise,11.15,950135,10593915,May 11 01:11 PM
Zacka Michael J,"PRESIDENT, AMCOR FLEX EUROPE",2022-05-09,Sale,12.66,846507,10713393,May 11 01:11 PM
SORRELLS JULIE MARIE,V.P. & CORPORATE CONTROLLER,2022-05-06,Option Exercise,11.16,2283,25478,May 10 11:01 AM
Wilson Ian,EXECUTIVE VICE PRESIDENT,2022-05-06,Option Exercise,10.65,54060,575739,May 10 11:06 AM
Wilson Ian,EXECUTIVE VICE PRESIDENT,2022-05-06,Sale,12.64,54060,683589,May 10 11:06 AM
SORRELLS JULIE MARIE,V.P. & CORPORATE CONTROLLER,2022-05-06,Sale,12.55,17283,216946,May 10 11:01 AM
Zacka Michael J,"President, Amcor Flex Europe",2021-12-06,Sale,11.61,90000,1045080,Dec 08 04:45 PM
Zacka Michael J,"President, Amcor Flex Europe",2021-11-24,Sale,11.71,139,1628,Nov 29 03:29 PM
Zacka Michael J,"President, Amcor Flex Europe",2021-11-22,Option Exercise,11.05,160153,1769691,Nov 24 09:07 AM
Zacka Michael J,"President, Amcor Flex Europe",2021-11-22,Sale,12.02,147736,1775920,Nov 24 09:07 AM
Delia Ronald Stephen,Chief Executive Officer,2021-09-09,Option Exercise,11.16,1606239,17925627,Sep 10 04:31 PM
Delia Ronald Stephen,Chief Executive Officer,2021-09-09,Sale,12.18,1591380,19386538,Sep 10 04:31 PM
Roegner Eric V,"President,Amcor Rigid Plastics",2021-09-08,Option Exercise,11.16,303000,3381480,Sep 20 02:11 PM
Roegner Eric V,"President,Amcor Rigid Plastics",2021-09-08,Sale,12.3,303000,3726900,Sep 20 02:11 PM
Roegner Eric V,"President,Amcor Rigid Plastics",2021-09-02,Sale,12.66,3287,41610,Sep 07 03:20 PM
SORRELLS JULIE MARIE,V.P. & Corporate Controller,2021-09-02,Sale,12.66,124,1570,Sep 07 03:18 PM
Zacka Michael J,"President, Amcor Flex Europe",2021-09-02,Sale,12.66,8440,106841,Sep 07 03:36 PM
Casamento Michael,"Executive VP, Finance & CFO",2021-08-26,Option Exercise,11.14,739136,8234947,Aug 30 02:39 PM
Casamento Michael,"Executive VP, Finance & CFO",2021-08-26,Sale,12.7,659300,8372451,Aug 30 02:39 PM
Zacka Michael J,"President, Amcor Flex Europe",2021-08-20,Sale,12.33,73000,900090,Aug 24 02:54 PM
