Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
COCKLIN KIM R,Director,2022-05-06,Option Exercise,114.33,12825,1466282,May 10 09:43 AM
AKERS JOHN K,PRESIDENT & CEO,2022-05-06,Option Exercise,114.33,3950,451604,May 10 09:40 AM
THOMAS RICHARD M,VICE PRESIDENT & CONTROLLER,2022-05-06,Option Exercise,114.33,770,88034,May 10 09:52 AM
ROBBINS J MATT,"SR VP, HUMAN RESOURCES",2022-05-06,Option Exercise,114.33,2885,329842,May 10 09:51 AM
MCDILL JOHN S,"SR VP, UTILITY OPERATIONS",2022-05-06,Option Exercise,114.33,770,88034,May 10 09:49 AM
HARTSFIELD KAREN E,"SR VP, GC & CORPORATE SEC'Y",2022-05-06,Option Exercise,114.33,2885,329842,May 10 09:48 AM
Forsythe Christopher T,SR VICE PRESIDENT & CFO,2022-05-06,Option Exercise,114.33,3950,451604,May 10 09:45 AM
COCKLIN KIM R,Director,2022-05-06,Option Exercise,114.33,12825,1466282,May 10 09:43 AM
AKERS JOHN K,PRESIDENT & CEO,2022-05-06,Option Exercise,114.33,3950,451604,May 10 09:40 AM
THOMAS RICHARD M,VICE PRESIDENT & CONTROLLER,2022-05-06,Option Exercise,114.33,770,88034,May 10 09:52 AM
ROBBINS J MATT,"SR VP, HUMAN RESOURCES",2022-05-06,Option Exercise,114.33,2885,329842,May 10 09:51 AM
MCDILL JOHN S,"SR VP, UTILITY OPERATIONS",2022-05-06,Option Exercise,114.33,770,88034,May 10 09:49 AM
HARTSFIELD KAREN E,"SR VP, GC & CORPORATE SEC'Y",2022-05-06,Option Exercise,114.33,2885,329842,May 10 09:48 AM
Forsythe Christopher T,SR VICE PRESIDENT & CFO,2022-05-06,Option Exercise,114.33,3950,451604,May 10 09:45 AM
COCKLIN KIM R,Director,2022-05-06,Option Exercise,114.33,12825,1466282,May 10 09:43 AM
AKERS JOHN K,PRESIDENT & CEO,2022-05-06,Option Exercise,114.33,3950,451604,May 10 09:40 AM
WALTERS DIANA J,Director,2022-03-04,Option Exercise,114.38,1652,188956,Mar 08 09:45 AM
COMPTON KELLY H,Director,2022-03-04,Option Exercise,114.38,1652,188956,Mar 08 09:43 AM
COCKLIN KIM R,Director,2022-03-04,Option Exercise,114.38,1652,188956,Mar 08 09:40 AM
Forsythe Christopher T,SR VICE PRESIDENT & CFO,2022-02-11,Sale,105,0,12,May 10 09:45 AM
THOMAS RICHARD M,VICE PRESIDENT & CONTROLLER,2022-02-10,Sale,106.61,950,101275,Feb 11 11:58 AM
THOMAS RICHARD M,VICE PRESIDENT & CONTROLLER,2021-11-10,Option Exercise,93.98,1250,117475,Nov 12 10:11 AM
ROBBINS J MATT,"SR VP, HUMAN RESOURCES",2021-11-10,Option Exercise,93.98,4683,440108,Nov 12 09:49 AM
AKERS JOHN K,PRESIDENT & CEO,2021-11-10,Option Exercise,93.98,6412,602600,Nov 12 10:25 AM
COCKLIN KIM R,Director,2021-11-10,Option Exercise,93.98,15614,1467404,Nov 12 10:23 AM
Forsythe Christopher T,SR VICE PRESIDENT & CFO,2021-11-10,Option Exercise,93.98,6412,602600,Nov 12 10:21 AM
MCDILL JOHN S,"SR VP, UTILITY OPERATIONS",2021-11-10,Option Exercise,93.98,1250,117475,Nov 12 10:13 AM
HARTSFIELD KAREN E,"SR VP, GC & CORPORATE SEC'Y",2021-11-10,Option Exercise,93.98,4683,440108,Nov 12 10:16 AM
COCKLIN KIM R,Director,2021-11-05,Option Exercise,94.4,3623,342011,Nov 08 04:16 PM
DONOHUE SEAN,Director,2021-09-09,Sale,96.83,1375,133141,Sep 10 05:03 PM
ROBBINS J MATT,"SR VP, HUMAN RESOURCES",2021-08-11,Sale,101.12,4500,455048,Aug 13 05:13 PM
