Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Howell Laura,"VP, Chief Accounting Officer",2022-08-01,Option Exercise,0,93,0,Aug 01 06:07 PM
Ranganathan Madhu,Director,2022-06-19,Option Exercise,0,1676,0,Jun 21 04:51 PM
Salem-Jackson Kim,"EVP, Chief Marketing Officer",2022-06-16,Option Exercise,0,459,0,Jun 17 05:15 PM
FORD MONTE E,Director,2022-06-03,Option Exercise,0,2138,0,Jun 03 04:30 PM
Bowen Sharon,Director,2022-06-03,Option Exercise,0,3127,0,Jun 03 04:31 PM
Wagner William Raymond,Director,2022-06-03,Option Exercise,0,1964,0,Jun 03 04:32 PM
MILLER JON,Director,2022-06-03,Option Exercise,0,1964,0,Jun 03 04:32 PM
Ranganathan Madhu,Director,2022-06-03,Option Exercise,0,2225,0,Jun 03 04:33 PM
Howell Laura,"VP, Chief Accounting Officer",2022-06-02,Option Exercise,0,368,0,Jun 03 04:33 PM
Howell Laura,"VP, Chief Accounting Officer",2022-06-01,Option Exercise,0,349,0,Jun 03 04:33 PM
FORD MONTE E,Director,2022-05-20,Option Exercise,0,2237,0,May 20 05:09 PM
Brown Marianne Catherine,Director,2022-05-20,Option Exercise,0,1325,0,May 20 05:09 PM
Williams Anthony P,EVP and CHRO,2022-05-13,Option Exercise,0,336,0,May 13 04:23 PM
Salem-Jackson Kim,"EVP, Chief Marketing Officer",2022-05-13,Option Exercise,0,336,0,May 13 04:20 PM
Blumofe Robert,Chief Technology Officer,2022-05-13,Sale,97.68,5000,488400,May 13 04:21 PM
Greenthal Jill A,Director,2022-05-12,Option Exercise,0,4573,0,May 13 04:25 PM
Joseph Paul C,EVP - Global Sales,2022-05-10,Sale,95.22,12500,1190250,May 11 05:32 PM
Howell Laura,"VP, Chief Accounting Officer",2022-05-01,Option Exercise,0,93,0,May 03 04:41 PM
Sundaram Mani,EVP and GM Security,2022-04-11,Sale,117.92,16059,1893677,Apr 11 06:31 PM
Blumofe Robert,Chief Technology Officer,2022-04-08,Sale,119.19,3308,394281,Apr 08 05:16 PM
McGowan Edward J,Chief Financial Officer,2022-03-29,Sale,120,3805,456600,Mar 30 06:11 PM
Verwaayen Bernardus Johannes M,Director,2022-03-17,Sale,113.89,2000,227780,Mar 18 04:45 PM
Salem-Jackson Kim,"EVP, Chief Marketing Officer",2022-03-16,Option Exercise,0,1811,0,Mar 18 04:45 PM
Williams Anthony P,EVP and CHRO,2022-03-16,Sale,110.71,3153,349069,Mar 18 04:45 PM
Blumofe Robert,Chief Technology Officer,2022-03-08,Sale,109.15,8000,873200,Mar 08 05:17 PM
McGowan Edward J,Chief Financial Officer,2022-03-08,Sale,111.27,2052,228326,Mar 08 04:06 PM
Ranganathan Madhu,Director,2022-03-07,Sale,112.59,2500,281475,Mar 08 04:05 PM
Karon Adam,COO & GM Edge Technology Group,2022-03-07,Sale,112.25,10000,1122500,Mar 08 04:05 PM
McGowan Edward J,Chief Financial Officer,2022-03-04,Sale,111.22,13316,1481006,Mar 08 04:06 PM
Ahola Aaron,EVP & General Counsel,2022-03-04,Sale,111.01,9907,1099776,Mar 08 04:06 PM
LEIGHTON F THOMSON,Chief Executive Officer,2022-03-03,Option Exercise,0,12923,0,Mar 04 06:42 PM
Williams Anthony P,EVP and CHRO,2022-03-03,Option Exercise,0,1772,0,Mar 04 06:42 PM
McGowan Edward J,Chief Financial Officer,2022-03-03,Option Exercise,0,3692,0,Mar 04 06:41 PM
Salem-Jackson Kim,"EVP, Chief Marketing Officer",2022-03-03,Option Exercise,0,1107,0,Mar 04 06:42 PM
Ahola Aaron,EVP & General Counsel,2022-03-03,Option Exercise,0,2658,0,Mar 04 06:44 PM
Karon Adam,COO & GM Edge Technology Group,2022-03-03,Option Exercise,0,4430,0,Mar 04 06:44 PM
Blumofe Robert,Chief Technology Officer,2022-03-03,Option Exercise,0,4135,0,Mar 04 06:43 PM
Joseph Paul C,EVP - Global Sales,2022-03-03,Option Exercise,0,1477,0,Mar 04 06:43 PM
Sundaram Mani,EVP and GM Security,2022-03-03,Option Exercise,0,2363,0,Mar 04 06:43 PM
Verwaayen Bernardus Johannes M,Director,2022-03-03,Sale,111.01,2000,222020,Mar 04 06:41 PM
Howell Laura,"VP, Chief Accounting Officer",2022-03-02,Option Exercise,0,369,0,Mar 04 06:45 PM
Sundaram Mani,EVP and GM Security,2022-03-01,Option Exercise,0,4940,0,Mar 03 05:07 PM
Joseph Paul C,EVP - Global Sales,2022-03-01,Option Exercise,0,4092,0,Mar 03 05:08 PM
Williams Anthony P,EVP and CHRO,2022-03-01,Option Exercise,0,2615,0,Mar 03 05:04 PM
Blumofe Robert,Chief Technology Officer,2022-03-01,Option Exercise,0,8261,0,Mar 03 05:04 PM
Howell Laura,"VP, Chief Accounting Officer",2022-03-01,Option Exercise,0,1552,0,Mar 03 05:05 PM
Salem-Jackson Kim,"EVP, Chief Marketing Officer",2022-03-01,Option Exercise,0,2374,0,Mar 03 05:05 PM
LEIGHTON F THOMSON,Chief Executive Officer,2022-03-01,Option Exercise,0,29492,0,Mar 03 05:05 PM
McGowan Edward J,Chief Financial Officer,2022-03-01,Option Exercise,0,8295,0,Mar 03 05:06 PM
Karon Adam,COO & GM Edge Technology Group,2022-03-01,Option Exercise,0,10470,0,Mar 03 05:06 PM
Ahola Aaron,EVP & General Counsel,2022-03-01,Option Exercise,0,5710,0,Mar 03 05:03 PM
Verwaayen Bernardus Johannes M,Director,2022-03-01,Sale,108.51,2000,217020,Mar 01 06:17 PM
Verwaayen Bernardus Johannes M,Director,2022-02-25,Sale,105.12,2000,210240,Mar 01 06:17 PM
Howell Laura,"VP, Chief Accounting Officer",2022-02-21,Option Exercise,0,10,0,Feb 23 04:09 PM
Blumofe Robert,Chief Technology Officer,2022-02-21,Option Exercise,0,28433,0,Feb 23 04:07 PM
Ahola Aaron,EVP & General Counsel,2022-02-21,Option Exercise,0,16848,0,Feb 23 04:08 PM
McGowan Edward J,Chief Financial Officer,2022-02-21,Option Exercise,0,23166,0,Feb 23 04:08 PM
Karon Adam,COO & GM Edge Technology Group,2022-02-21,Option Exercise,0,29484,0,Feb 23 04:06 PM
LEIGHTON F THOMSON,Chief Executive Officer,2022-02-21,Option Exercise,0,89511,0,Feb 23 04:06 PM
Sundaram Mani,EVP and GM Security,2022-02-21,Option Exercise,0,13688,0,Feb 23 04:07 PM
Joseph Paul C,EVP - Global Sales,2022-02-21,Option Exercise,0,7368,0,Feb 23 04:05 PM
Salem-Jackson Kim,"EVP, Chief Marketing Officer",2022-02-14,Option Exercise,0,119,0,Feb 15 07:15 PM
Williams Anthony P,EVP and CHRO,2022-02-13,Option Exercise,0,336,0,Feb 15 07:16 PM
Salem-Jackson Kim,"EVP, Chief Marketing Officer",2022-02-13,Option Exercise,0,336,0,Feb 15 07:15 PM
Verwaayen Bernardus Johannes M,Director,2022-02-11,Option Exercise,0,4162,0,Feb 15 04:52 PM
Howell Laura,"VP, Chief Accounting Officer",2022-02-01,Option Exercise,0,93,0,Feb 03 09:48 PM
Ahola Aaron,EVP & General Counsel,2022-01-14,Sale,112.52,1500,168780,Jan 14 04:03 PM
Verwaayen Bernardus Johannes M,Director,2022-01-01,Option Exercise,0,16430,0,Jan 04 04:14 PM
Salem-Jackson Kim,"EVP, Chief Marketing Officer",2021-12-16,Sale,116.67,2736,319209,Dec 17 07:52 PM
MCCONNELL RICK M,President and GM Security,2021-12-10,Option Exercise,0,5105,0,Dec 14 05:06 PM
Williams Anthony P,EVP and CHRO,2021-12-06,Sale,111.23,925,102888,Dec 08 05:38 PM
Howell Laura,"VP, Chief Accounting Officer",2021-12-02,Option Exercise,0,368,0,Dec 03 05:08 PM
Williams Anthony P,EVP and CHRO,2021-12-01,Option Exercise,0,530,0,Dec 03 05:09 PM
Howell Laura,"VP, Chief Accounting Officer",2021-12-01,Option Exercise,0,177,0,Dec 03 05:08 PM
Salem-Jackson Kim,"EVP, Chief Marketing Officer",2021-12-01,Option Exercise,0,707,0,Dec 03 05:08 PM
MCCONNELL RICK M,President and GM Security,2021-11-18,Sale,110.12,6164,678780,Nov 19 04:19 PM
Salem-Jackson Kim,"EVP, Chief Marketing Officer",2021-11-13,Option Exercise,0,252,0,Nov 16 06:25 PM
Williams Anthony P,EVP and CHRO,2021-11-13,Option Exercise,0,237,0,Nov 16 06:25 PM
Howell Laura,"VP, Chief Accounting Officer",2021-11-01,Option Exercise,0,65,0,Nov 02 06:26 PM
McGowan Edward J,Chief Financial Officer,2021-10-31,Option Exercise,0,257,0,Nov 02 06:26 PM
Joseph Paul C,EVP - Global Sales,2021-10-31,Option Exercise,0,257,0,Nov 02 06:26 PM
Blumofe Robert,Chief Technology Officer,2021-10-29,Sale,104.15,6000,624900,Nov 01 04:50 PM
Salem-Jackson Kim,"EVP, Chief Marketing Officer",2021-10-26,Option Exercise,0,651,0,Oct 27 05:51 PM
Howell Laura,"VP, Chief Accounting Officer",2021-09-02,Option Exercise,0,259,0,Oct 26 04:13 PM
Williams Anthony P,EVP and CHRO,2021-09-01,Option Exercise,0,374,0,Sep 02 04:06 PM
Salem-Jackson Kim,"EVP, Chief Marketing Officer",2021-09-01,Option Exercise,0,393,0,Sep 02 04:06 PM
Howell Laura,"VP, Chief Accounting Officer",2021-09-01,Option Exercise,0,124,0,Sep 02 04:06 PM
Salem-Jackson Kim,"EVP, Chief Marketing Officer",2021-08-14,Option Exercise,0,65,0,Nov 01 04:50 PM
Williams Anthony P,EVP and CHRO,2021-08-13,Option Exercise,0,237,0,Aug 16 04:10 PM
Salem-Jackson Kim,"EVP, Chief Marketing Officer",2021-08-13,Option Exercise,0,186,0,Aug 16 04:11 PM
Howell Laura,"VP, Chief Accounting Officer",2021-08-01,Option Exercise,0,144,0,Aug 03 05:34 PM
Joseph Paul C,EVP - Global Sales,2021-07-31,Option Exercise,0,286,0,Aug 03 05:34 PM
McGowan Edward J,Chief Financial Officer,2021-07-31,Option Exercise,0,257,0,Aug 03 05:33 PM
Blumofe Robert,Chief Technology Officer,2021-07-30,Sale,118.54,6000,711240,Jul 30 04:07 PM
Salem-Jackson Kim,"EVP, Chief Marketing Officer",2021-07-26,Option Exercise,0,651,0,Jul 27 06:08 PM
MCCONNELL RICK M,President and GM Security,2021-07-23,Sale,120,3605,432600,Jul 27 06:09 PM
Blumofe Robert,Chief Technology Officer,2021-07-23,Sale,120,3000,360000,Jul 27 06:07 PM
MCCONNELL RICK M,President and GM Security,2021-07-12,Sale,118,7219,851842,Jul 13 04:23 PM
