Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Smith Andrew Howard,"EVP, Chief Commercial Officer",2022-02-16,Sale,129.75,4623,599834,Feb 18 04:24 PM
Joly Hubert,Director,2021-08-18,Buy,117.9,8400,990360,Aug 19 06:43 PM
Nielsen Jane,CFO and COO,2021-08-03,Sale,129,4233,546057,Aug 05 04:21 PM
