Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Martin Melvin John,"President, SRG",2022-07-29,Option Exercise,0,1332,0,Aug 01 01:12 PM
LEE EUGENE I JR,Executive Chairman,2022-07-29,Option Exercise,0,36651,0,Aug 01 01:11 PM
Martin Melvin John,"President, SRG",2022-07-25,Option Exercise,0,1825,0,Jul 27 04:57 PM
Milanes Douglas J.,"SVP, Chief Supply Chain Ofcr",2022-07-25,Option Exercise,0,1521,0,Jul 27 04:57 PM
Renninger Richard L.,"SVP, Chief Development Officer",2022-07-25,Option Exercise,0,1369,0,Jul 27 04:57 PM
Vennam Rajesh,"SVP, CFO and Treasurer",2022-07-25,Option Exercise,0,608,0,Jul 27 04:57 PM
Connelly Susan M.,"SVP, Chief Comm & PA Officer",2022-07-25,Option Exercise,0,912,0,Jul 27 04:55 PM
Kiernan Daniel J.,"President, Olive Garden",2022-07-25,Option Exercise,0,78,0,Jul 27 04:55 PM
Kiernan Daniel J.,"President, Olive Garden",2022-07-25,Option Exercise,0,2129,0,Jul 27 04:55 PM
King Sarah H.,"SVP, Chief People Officer",2022-07-25,Option Exercise,0,1672,0,Jul 27 04:55 PM
LEE EUGENE I JR,Executive Chairman,2022-07-25,Option Exercise,0,15211,0,Jul 27 04:55 PM
Madonna John W.,"SVP, Corporate Controller",2022-07-25,Option Exercise,0,912,0,Jul 27 04:55 PM
Cardenas Ricardo,President and CEO,2022-07-25,Option Exercise,0,3955,0,Jul 27 04:55 PM
Broad Matthew R,SVP General Counsel,2022-07-25,Option Exercise,0,1977,0,Jul 27 04:54 PM
Burrowes Todd,"President, LongHorn Steakhouse",2022-07-25,Option Exercise,0,3042,0,Jul 27 04:54 PM
Martin Melvin John,"President, SRG",2022-07-24,Option Exercise,0,2636,0,Jul 26 04:37 PM
Milanes Douglas J.,"SVP, Chief Supply Chain Ofcr",2022-07-24,Option Exercise,0,1977,0,Jul 26 04:37 PM
Renninger Richard L.,"SVP, Chief Development Officer",2022-07-24,Option Exercise,0,1812,0,Jul 26 04:37 PM
