Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Fish James C Jr,"Pres, Chief Executive Officer",2022-07-29,Option Exercise,103.24,90134,9305393,Aug 02 03:46 PM
POPE JOHN C,Director,2022-07-18,Sale,152.19,219,33330,Jul 19 02:23 PM
Morris John J,EVP & Chief Operation Officer,2022-04-28,Option Exercise,98.9,27006,2670839,Apr 29 03:08 PM
Nagy Leslie K,VP & Chief Accounting Officer,2022-04-28,Option Exercise,98.9,1882,186126,Apr 29 03:08 PM
Morris John J,EVP & Chief Operation Officer,2022-04-28,Sale,168.1,47006,7901652,Apr 29 03:08 PM
Sjoqvist Nikolaj H,"SVP, Chief Digital Officer",2022-04-28,Sale,166.57,10311,1717473,Apr 29 03:08 PM
Nagy Leslie K,VP & Chief Accounting Officer,2022-04-28,Sale,169.72,2668,452821,Apr 29 03:08 PM
Fish James C Jr,"Pres, Chief Executive Officer",2022-03-29,Sale,158.88,6748,1072135,Mar 30 12:51 PM
Fish James C Jr,"Pres, Chief Executive Officer",2022-03-28,Sale,158.05,28976,4579622,Mar 30 12:51 PM
Fish James C Jr,"Pres, Chief Executive Officer",2022-03-07,Sale,158.12,24659,3899106,Mar 08 03:23 PM
Fish James C Jr,"Pres, Chief Executive Officer",2022-03-04,Sale,158,6413,1013254,Mar 08 03:23 PM
Nagy Leslie K,VP & Chief Accounting Officer,2022-02-22,Sale,141.65,76,10766,Feb 23 12:38 PM
Carrasco Rafael,SVP Operations,2022-02-22,Sale,141.33,66,9328,Feb 23 12:38 PM
Hemmer Tara J.,SVP & Chief Sustainability Off,2022-02-17,Sale,142.15,10910,1550890,Feb 22 02:57 PM
Batchelor Steve,Sr. Vice President Operations,2022-02-16,Sale,141.66,1080,152993,Feb 17 03:42 PM
Boettcher Charles C,"EVP, Corp Development & CLO",2022-02-16,Sale,141.87,1080,153221,Feb 17 03:42 PM
Carrasco Rafael,SVP Operations,2022-02-16,Sale,141.8,358,50764,Feb 17 03:42 PM
Hemmer Tara J.,SVP & Chief Sustainability Off,2022-02-16,Sale,141.73,1080,153068,Feb 17 03:42 PM
Morris John J,EVP & Chief Operation Officer,2022-02-16,Sale,141.67,1080,153001,Feb 17 03:42 PM
Nagy Leslie K,VP & Chief Accounting Officer,2022-02-16,Sale,141.81,412,58428,Feb 17 03:42 PM
Rankin Devina A,EVP & CFO,2022-02-16,Sale,141.9,1080,153252,Feb 17 03:42 PM
Sjoqvist Nikolaj H,"SVP, Chief Digital Officer",2022-02-16,Sale,141.92,1080,153274,Feb 17 03:43 PM
Watson Michael J.,Sr. VP-Chief Customer Officer,2022-02-16,Sale,141.91,1080,153265,Feb 17 03:43 PM
POPE JOHN C,Director,2022-01-18,Sale,155.41,195,30305,Jan 18 03:58 PM
Hemmer Tara J.,SVP & Chief Sustainability Off,2021-10-01,Option Exercise,85.34,16447,1403587,Oct 05 09:27 AM
Hemmer Tara J.,SVP & Chief Sustainability Off,2021-10-01,Sale,149.07,12186,1816537,Oct 05 09:27 AM
Rankin Devina A,"EVP, CFO and Treasurer",2021-08-31,Option Exercise,90.35,44327,4004756,Sep 01 02:34 PM
Rankin Devina A,"EVP, CFO and Treasurer",2021-08-31,Sale,155.18,33115,5138792,Sep 01 02:34 PM
Boettcher Charles C,"EVP, Corp Development & CLO",2021-08-12,Option Exercise,85.34,18421,1572048,Aug 13 02:21 PM
Boettcher Charles C,"EVP, Corp Development & CLO",2021-08-12,Sale,150,13613,2041913,Aug 13 02:21 PM
HOLT VICTORIA M,Director,2021-08-02,Sale,146.91,604,88733,Aug 04 12:11 PM
Boettcher Charles C,"EVP, Corp Development & CLO",2021-07-27,Option Exercise,73.33,28097,2060493,Jul 28 03:31 PM
Boettcher Charles C,"EVP, Corp Development & CLO",2021-07-27,Sale,148.61,28097,4175391,Jul 28 03:31 PM
Boettcher Charles C,"EVP, Corp Development & CLO",2021-07-26,Option Exercise,73.33,400,29334,Jul 28 03:31 PM
Boettcher Charles C,"EVP, Corp Development & CLO",2021-07-26,Sale,147,400,58801,Jul 28 03:31 PM
POPE JOHN C,Director,2021-07-16,Sale,145.9,211,30785,Jul 19 04:54 PM
Boettcher Charles C,"EVP, Corp Development & CLO",2021-07-15,Sale,145,3500,507500,Jul 19 04:54 PM
Nagy Leslie K,VP & Chief Accounting Officer,2021-07-01,Sale,141.7,269,38117,Jul 01 06:42 PM
