Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Green David Lawrence,Senior EVP and General Counsel,2022-06-03,Sale,130.1,16252,2114385,Jun 07 04:47 PM
JACOBS WILLIAM I,Director,2022-03-15,Sale,127.99,500,63995,Mar 16 05:18 PM
SHEFFIELD DAVID M,Chief Accounting Officer,2022-02-28,Sale,132.55,1006,133345,Feb 28 07:05 PM
JACOBS WILLIAM I,Director,2022-02-15,Sale,145.83,500,72915,Feb 15 05:17 PM
JACOBS WILLIAM I,Director,2022-01-18,Sale,149.54,500,74770,Jan 19 08:20 PM
JACOBS WILLIAM I,Director,2021-12-15,Sale,129.28,500,64640,Dec 17 04:15 PM
JACOBS WILLIAM I,Director,2021-11-15,Sale,132.95,500,66475,Nov 17 04:30 PM
CLONINGER KRISS III,Director,2021-11-05,Buy,137.68,1000,137680,Nov 08 04:16 PM
JACOBS WILLIAM I,Director,2021-10-15,Sale,156.44,500,78220,Oct 18 05:34 PM
JACOBS WILLIAM I,Director,2021-09-15,Sale,162.2,500,81100,Sep 17 04:14 PM
JACOBS WILLIAM I,Director,2021-08-16,Sale,170.43,500,85215,Aug 18 04:14 PM
MCDANIEL CONNIE D,Director,2021-08-10,Buy,173.48,1150,199502,Aug 11 06:41 AM
JOHNSON JOIA M,Director,2021-08-05,Buy,170.4,590,100536,Aug 09 06:36 AM
SLOAN JEFFREY STEVEN,CEO,2021-08-05,Buy,169.87,2946,500437,Aug 09 06:33 AM
JACOBS WILLIAM I,Director,2021-07-15,Sale,192.3,500,96150,Jul 16 04:07 PM
