Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Engle Bridget E.,Sr. Exec. Vice President,2022-05-10,Sale,42.82,44135,1889772,May 12 04:20 PM
La Salla Francis J.,Sr. Executive Vice President,2021-07-16,Sale,49.41,25000,1235225,Jul 20 04:28 PM
