Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Feld Peter A,Director,2022-06-15,Buy,22.03,500000,11017200,Jun 15 08:03 PM
Feld Peter A,Director,2022-06-14,Buy,22.02,600000,13211280,Jun 15 08:03 PM
Feld Peter A,Director,2022-06-13,Buy,22.38,1400000,31332420,Jun 15 08:03 PM
KO BRYAN SEUK,CLO & Head Corp Aff,2022-05-02,Option Exercise,25.39,150132,3811851,May 04 08:30 PM
DERSE NATALIE MARIE,CFO,2022-02-16,Sale,28.94,966,27956,Feb 18 04:32 PM
DERSE NATALIE MARIE,CFO,2021-08-16,Sale,26.23,895,23476,Aug 17 04:31 PM
