Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Mazurek Thomas E.,Chief Supply Chain Officer,2022-05-27,Sale,42.25,16338,690315,Jun 01 04:37 PM
Arlin Wendy C.,EVP and CFO,2022-04-19,Sale,55,6000,330000,Apr 20 04:24 PM
SCHOTTENSTEIN ROBERT H,Director,2021-11-24,Sale,74.52,5375,400534,Nov 29 07:26 PM
