Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Wechter Sara,Head of Human Resources,2022-02-11,Sale,68.56,14800,1014614,Feb 14 04:45 PM
McNiff Mary,Chief Compliance Officer,2022-02-11,Sale,68.66,5000,343300,Feb 14 04:36 PM
Torres Cantu Ernesto,"CEO, Latin America",2021-10-19,Sale,72.5,27783,2014268,Oct 20 04:02 PM
