Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Swidler Gary,COO and CFO,2022-02-18,Option Exercise,0,40822,0,Feb 23 06:26 PM
LEVIN JOSEPH,Director,2021-10-21,Option Exercise,24.86,163220,4057274,Oct 25 06:17 PM
LEVIN JOSEPH,Director,2021-10-21,Sale,174.73,163220,28519665,Oct 25 06:17 PM
LEVIN JOSEPH,Director,2021-09-27,Option Exercise,24.86,5976,148550,Sep 29 06:01 PM
LEVIN JOSEPH,Director,2021-09-27,Sale,165.22,5976,987376,Sep 29 06:01 PM
LEVIN JOSEPH,Director,2021-09-13,Option Exercise,24.86,200,4972,Sep 14 06:24 PM
LEVIN JOSEPH,Director,2021-09-13,Sale,165.29,200,33058,Sep 14 06:24 PM
LEVIN JOSEPH,Director,2021-09-10,Option Exercise,24.86,70450,1751225,Sep 14 06:24 PM
LEVIN JOSEPH,Director,2021-09-10,Sale,166.64,70450,11739440,Sep 14 06:24 PM
LEVIN JOSEPH,Director,2021-07-23,Option Exercise,24.86,25444,632479,Jul 27 06:14 PM
LEVIN JOSEPH,Director,2021-07-23,Sale,166.43,25444,4234572,Jul 27 06:14 PM
LEVIN JOSEPH,Director,2021-07-14,Option Exercise,24.86,5025,124910,Jul 15 06:34 PM
LEVIN JOSEPH,Director,2021-07-14,Sale,165.63,5025,832310,Jul 15 06:34 PM
LEVIN JOSEPH,Director,2021-07-13,Option Exercise,24.86,52865,1314102,Jul 15 06:34 PM
LEVIN JOSEPH,Director,2021-07-13,Sale,165.4,52865,8744071,Jul 15 06:34 PM
