Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Binns Justin T,"President, The Americas Group",2022-05-23,Sale,259.99,1542,400905,May 25 08:44 AM
Young Bryan J,SVP - Corp Strategy & Devel.,2022-03-11,Option Exercise,136.85,521,71299,Mar 14 03:55 PM
MORIKIS JOHN G,"Chairman, President & CEO",2022-02-25,Buy,259.55,2000,519100,Feb 28 08:05 AM
Mistysyn Allen J,SVP - Finance & CFO,2022-02-24,Buy,253.91,1000,253910,Feb 25 12:12 PM
GARCEAU MARY L,"SVP, Gen. Counsel & Secretary",2021-12-10,Option Exercise,67.74,765,51821,Dec 14 04:36 PM
Young Bryan J,SVP - Corp Strategy & Devel.,2021-11-09,Option Exercise,136.85,209,28602,Nov 12 02:40 PM
Young Bryan J,SVP - Corp Strategy & Devel.,2021-11-09,Sale,322.7,750,242025,Nov 12 02:40 PM
MORIKIS JOHN G,"Chairman, President & CEO",2021-11-05,Option Exercise,136.85,731,100037,Nov 09 04:35 PM
Young Bryan J,SVP - Corp Strategy & Devel.,2021-09-14,Option Exercise,128,791,101250,Sep 15 06:02 PM
Sladek Joseph F,"Pres. & GM, Glob. Supply Chain",2021-09-13,Option Exercise,72.15,801,57789,Sep 15 06:07 PM
Young Bryan J,SVP - Corp Strategy & Devel.,2021-09-13,Sale,303.75,1662,504832,Sep 15 06:02 PM
Sladek Joseph F,"Pres. & GM, Glob. Supply Chain",2021-09-13,Sale,302.32,432,130602,Sep 15 06:07 PM
IPPOLITO PETER J.,"SVP, Strategic Initiatives",2021-08-26,Option Exercise,84.82,14331,1215518,Aug 30 01:46 PM
IPPOLITO PETER J.,"SVP, Strategic Initiatives",2021-08-26,Sale,302.42,12390,3746984,Aug 30 01:46 PM
GARCEAU MARY L,"SVP, Gen. Counsel & Secretary",2021-08-23,Option Exercise,79.85,2589,206732,Aug 25 03:29 PM
GARCEAU MARY L,"SVP, Gen. Counsel & Secretary",2021-08-23,Sale,306.33,2589,793088,Aug 25 03:29 PM
CRONIN JANE M.,SVP - Corporate Controller,2021-08-16,Option Exercise,96.57,8436,814702,Aug 18 02:10 PM
CRONIN JANE M.,SVP - Corporate Controller,2021-08-16,Sale,308.22,7722,2380075,Aug 18 02:10 PM
GILLIGAN THOMAS P,SVP-Human Resources,2021-08-12,Option Exercise,77.88,9780,761666,Aug 16 02:25 PM
GILLIGAN THOMAS P,SVP-Human Resources,2021-08-12,Sale,302.87,9780,2962069,Aug 16 02:25 PM
Padden Brian E,"President, Consumer Brands Grp",2021-07-30,Option Exercise,75.91,699,53061,Aug 03 01:47 PM
Padden Brian E,"President, Consumer Brands Grp",2021-07-30,Sale,289.53,3153,912888,Aug 03 01:47 PM
MORIKIS JOHN G,"Chairman, President & CEO",2021-07-29,Option Exercise,127.98,155520,19903450,Aug 02 05:36 PM
MORIKIS JOHN G,"Chairman, President & CEO",2021-07-29,Sale,288.92,155520,44933132,Aug 02 05:36 PM
Mistysyn Allen J,SVP - Finance & CFO,2021-07-28,Option Exercise,88.22,22749,2007008,Jul 30 05:13 PM
Mistysyn Allen J,SVP - Finance & CFO,2021-07-28,Sale,286.46,22749,6516679,Jul 30 05:13 PM
