Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Adams Katherine L.,"SVP, GC and Secretary",2022-05-04,Sale,161.72,25000,4042888,May 06 06:30 PM
O'BRIEN DEIRDRE,Senior Vice President,2022-04-18,Sale,164.91,8000,1319305,Apr 19 06:31 PM
WILLIAMS JEFFREY E,COO,2022-04-04,Sale,177.75,105901,18824389,Apr 05 06:33 PM
O'BRIEN DEIRDRE,Senior Vice President,2022-04-04,Sale,177.77,29198,5190427,Apr 05 06:32 PM
Adams Katherine L.,"SVP, GC and Secretary",2022-02-03,Sale,174.78,25000,4369548,Feb 07 06:30 PM
LEVINSON ARTHUR D,Director,2022-02-01,Sale,173.29,1986,344154,Feb 03 06:35 PM
KONDO CHRIS,Principal Accounting Officer,2021-11-12,Sale,150,9005,1350750,Nov 16 06:30 PM
Adams Katherine L.,"SVP, GC and Secretary",2021-11-01,Sale,148.68,25000,3716895,Nov 03 06:31 PM
Maestri Luca,"Senior Vice President, CFO",2021-10-19,Sale,148.62,165829,24645506,Oct 21 06:30 PM
O'BRIEN DEIRDRE,Senior Vice President,2021-10-18,Sale,146.35,18247,2670391,Oct 19 06:31 PM
WILLIAMS JEFFREY E,COO,2021-10-04,Sale,138.83,165829,23022040,Oct 05 06:44 PM
O'BRIEN DEIRDRE,Senior Vice President,2021-10-04,Sale,138.83,89437,12416539,Oct 05 06:43 PM
COOK TIMOTHY D,Chief Executive Officer,2021-08-25,Sale,148.58,2386440,354568479,Aug 26 06:30 PM
O'BRIEN DEIRDRE,Senior Vice President,2021-08-06,Sale,145.99,14877,2171893,Aug 09 06:30 PM
Adams Katherine L.,"SVP, GC and Secretary",2021-08-02,Sale,145.89,17000,2480048,Aug 04 06:30 PM
