Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Brown Donald Eugene,"EVP, CFO and Pres Corp Svcs",2021-08-20,Sale,25.68,19762,507488,Aug 23 11:15 AM
Vegas Pablo,"EVP, COO & President Utilities",2021-07-01,Sale,24.54,5384,132123,Jul 02 11:23 AM
