Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
HASTINGS REED,Co-CEO,2022-01-28,Buy,375.97,4540,1706910,Jan 28 07:25 PM
HASTINGS REED,Co-CEO,2022-01-27,Buy,390.08,46900,18294698,Jan 28 07:25 PM
HASTINGS REED,Co-CEO,2021-12-17,Option Exercise,12.95,788508,10208584,Dec 21 05:15 PM
Peters Gregory K,COO and Chief Product Officer,2021-11-17,Option Exercise,96.67,7058,682297,Nov 18 06:35 PM
Peters Gregory K,COO and Chief Product Officer,2021-11-17,Sale,700,7058,4940600,Nov 18 06:35 PM
Hoag Jay C,Director,2021-11-17,Sale,700.19,2472,1730873,Nov 19 04:22 PM
Hoag Jay C,Director,2021-11-05,Option Exercise,102.26,7212,737477,Nov 08 06:54 PM
Hoag Jay C,Director,2021-11-05,Sale,659.7,975,643206,Nov 08 06:54 PM
Hoag Jay C,Director,2021-11-05,Sale,654.51,7212,4720316,Nov 08 06:54 PM
Peters Gregory K,COO and Chief Product Officer,2021-10-25,Option Exercise,101.51,6721,682249,Oct 26 07:15 PM
Peters Gregory K,COO and Chief Product Officer,2021-10-25,Sale,675,6721,4536675,Oct 26 07:15 PM
Peters Gregory K,COO and Chief Product Officer,2021-10-21,Option Exercise,93.11,7329,682403,Oct 25 05:18 PM
Peters Gregory K,COO and Chief Product Officer,2021-10-21,Sale,650,7329,4763850,Oct 25 05:18 PM
Peters Gregory K,COO and Chief Product Officer,2021-10-04,Option Exercise,105.7,6455,682294,Oct 06 05:16 PM
HYMAN DAVID A,Chief Legal Officer,2021-10-04,Option Exercise,58.65,18116,1062444,Oct 06 05:16 PM
SARANDOS THEODORE A,Co-CEO and Chief Content Offic,2021-10-04,Option Exercise,289.16,69707,20156581,Oct 06 05:17 PM
SARANDOS THEODORE A,Co-CEO and Chief Content Offic,2021-10-04,Sale,625,69707,43566875,Oct 06 05:17 PM
HYMAN DAVID A,Chief Legal Officer,2021-10-04,Sale,620,18116,11231920,Oct 06 05:16 PM
Peters Gregory K,COO and Chief Product Officer,2021-10-04,Sale,625,6455,4034375,Oct 06 05:16 PM
MATHER ANN,Director,2021-09-07,Option Exercise,57.76,809,46727,Sep 08 05:50 PM
Peters Gregory K,COO and Chief Product Officer,2021-09-07,Option Exercise,98.3,6941,682300,Sep 08 05:51 PM
MATHER ANN,Director,2021-09-07,Sale,600,809,485400,Sep 08 05:50 PM
Hoag Jay C,Director,2021-09-07,Sale,600.35,35401,21253031,Sep 08 05:47 PM
Peters Gregory K,COO and Chief Product Officer,2021-09-07,Sale,600,6941,4164600,Sep 08 05:51 PM
Hoag Jay C,Director,2021-08-11,Option Exercise,16.74,8960,149952,Aug 12 07:13 PM
Hoag Jay C,Director,2021-08-11,Sale,513.41,8960,4600145,Aug 12 07:13 PM
Hoag Jay C,Director,2021-08-03,Sale,510.16,939,479042,Aug 04 06:09 PM
