Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
MAZELSKY JONATHAN JAY,President & CEO,2022-05-20,Option Exercise,141.6,706,99970,May 23 05:00 PM
Kingsley Lawrence D,Director,2022-05-11,Option Exercise,0,302,0,May 13 05:43 PM
AYERS JONATHAN W,Director,2022-05-11,Option Exercise,0,224,0,May 13 05:36 PM
Vandebroek Sophie V.,Director,2022-05-11,Option Exercise,0,224,0,May 13 05:59 PM
SZOSTAK M ANNE,Director,2022-05-11,Option Exercise,0,224,0,May 13 05:58 PM
ESSIG STUART,Director,2022-05-11,Option Exercise,0,224,0,May 13 05:56 PM
AYERS JONATHAN W,Director,2022-02-18,Option Exercise,141.6,706,99970,Feb 22 05:00 PM
Turner Kathy V,Senior Vice President,2022-02-18,Option Exercise,91.73,2180,199980,Feb 22 05:01 PM
Underberg Sharon E.,"EVP, GC & Corp. Secretary",2022-02-17,Option Exercise,206.94,483,99952,Feb 18 05:01 PM
MCKEON BRIAN P,Executive VP & CFO,2022-02-16,Option Exercise,141.6,706,99970,Feb 17 05:49 PM
AYERS JONATHAN W,Director,2022-02-15,Sale,509.7,250,127425,Feb 17 05:48 PM
Underberg Sharon E.,"EVP, GC & Corp. Secretary",2022-02-14,Option Exercise,0,838,0,Feb 16 07:29 PM
Turner Kathy V,Senior Vice President,2022-02-14,Option Exercise,0,851,0,Feb 16 07:28 PM
TWIGGE GIOVANI,Senior Vice President,2022-02-14,Option Exercise,0,835,0,Feb 16 07:28 PM
MCKEON BRIAN P,Executive VP & CFO,2022-02-14,Option Exercise,0,2085,0,Feb 16 07:25 PM
POLEWACZYK JAMES F,Executive Vice President,2022-02-14,Option Exercise,0,781,0,Feb 16 07:26 PM
MAZELSKY JONATHAN JAY,President & CEO,2022-02-14,Option Exercise,0,3063,0,Feb 16 07:24 PM
Lane Michael,Executive Vice President,2022-02-14,Option Exercise,0,922,0,Feb 16 07:23 PM
Hunt Nimrata,Executive Vice President,2022-02-14,Option Exercise,0,675,0,Feb 16 07:22 PM
POLEWACZYK JAMES F,Executive Vice President,2021-11-29,Sale,633,4595,2908635,Dec 01 05:01 PM
MCKEON BRIAN P,Executive VP & CFO,2021-11-12,Option Exercise,67.85,9225,625916,Nov 15 05:00 PM
MCKEON BRIAN P,Executive VP & CFO,2021-11-12,Sale,620.73,9225,5726188,Nov 15 05:00 PM
MCKEON BRIAN P,Executive VP & CFO,2021-11-10,Option Exercise,67.85,20000,1357000,Nov 12 05:29 PM
MCKEON BRIAN P,Executive VP & CFO,2021-11-10,Sale,624.96,20000,12499279,Nov 12 05:29 PM
MCKEON BRIAN P,Executive VP & CFO,2021-11-09,Option Exercise,67.85,6310,428133,Nov 10 05:31 PM
MCKEON BRIAN P,Executive VP & CFO,2021-11-09,Sale,630.22,6310,3976676,Nov 10 05:31 PM
MCKEON BRIAN P,Executive VP & CFO,2021-11-08,Option Exercise,67.85,10000,678500,Nov 10 05:31 PM
MCKEON BRIAN P,Executive VP & CFO,2021-11-08,Sale,628.31,10000,6283133,Nov 10 05:31 PM
Claflin Bruce L.,Director,2021-10-11,Option Exercise,160.28,1921,307898,Oct 13 05:01 PM
Turner Kathy V,Senior Vice President,2021-08-31,Option Exercise,79.54,1256,99902,Sep 02 05:03 PM
Turner Kathy V,Senior Vice President,2021-08-30,Option Exercise,79.54,2250,178965,Aug 31 05:01 PM
Turner Kathy V,Senior Vice President,2021-08-30,Sale,687.22,2250,1546250,Aug 31 05:01 PM
Turner Kathy V,Senior Vice President,2021-08-27,Option Exercise,64.24,276,17730,Aug 31 05:01 PM
Turner Kathy V,Senior Vice President,2021-08-27,Sale,678,276,187128,Aug 31 05:01 PM
MAZELSKY JONATHAN JAY,President & CEO,2021-08-16,Sale,673.33,1263,850411,Aug 17 05:02 PM
MAZELSKY JONATHAN JAY,President & CEO,2021-08-13,Sale,675.71,4737,3200852,Aug 17 05:02 PM
JUNIUS DANIEL M,Director,2021-08-10,Option Exercise,85,2402,204170,Aug 12 05:01 PM
Hunt Nimrata,Executive Vice President,2021-08-10,Option Exercise,90.32,1106,99896,Aug 12 05:00 PM
JUNIUS DANIEL M,Director,2021-08-10,Sale,679.58,2402,1632355,Aug 12 05:01 PM
SZOSTAK M ANNE,Director,2021-08-06,Sale,687.87,3000,2063616,Aug 09 05:02 PM
Hunt Nimrata,Executive Vice President,2021-08-05,Option Exercise,137.9,538,74190,Aug 09 05:00 PM
MAZELSKY JONATHAN JAY,President & CEO,2021-08-05,Option Exercise,0,385,0,Aug 09 05:01 PM
MCKEON BRIAN P,Executive VP & CFO,2021-08-05,Option Exercise,0,192,0,Aug 09 05:01 PM
Hunt Nimrata,Executive Vice President,2021-08-05,Sale,703,538,378214,Aug 09 05:00 PM
TWIGGE GIOVANI,Senior Vice President,2021-08-04,Option Exercise,207.68,10102,2097987,Aug 05 05:02 PM
TWIGGE GIOVANI,Senior Vice President,2021-08-04,Sale,700.35,11421,7998668,Aug 05 05:02 PM
TWIGGE GIOVANI,Senior Vice President,2021-08-03,Option Exercise,131.08,10350,1356705,Aug 05 05:02 PM
Lane Michael,Executive Vice President,2021-08-03,Option Exercise,114.59,6999,802037,Aug 05 05:01 PM
Lane Michael,Executive Vice President,2021-08-03,Sale,691.62,6999,4840670,Aug 05 05:01 PM
TWIGGE GIOVANI,Senior Vice President,2021-08-03,Sale,695.54,8874,6172232,Aug 05 05:02 PM
