Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Shekhter Elaina,"SVP, Chief Marketing Officer",2022-06-07,Sale,347.1,100,34710,Jun 09 02:27 PM
Peterson Jason D.,Chief Financial Officer,2022-05-20,Sale,335,400,134000,May 24 04:25 PM
Peterson Jason D.,Chief Financial Officer,2022-05-11,Option Exercise,112.62,1000,112620,May 13 05:22 PM
Peterson Jason D.,Chief Financial Officer,2022-05-11,Sale,325,1000,325000,May 13 05:22 PM
Peterson Jason D.,Chief Financial Officer,2022-05-10,Sale,325,400,130000,May 12 04:04 PM
Shnayder Boris,SVP/Co-Head of Global Business,2021-12-15,Option Exercise,74.11,1250,92638,Dec 17 12:54 PM
Shnayder Boris,SVP/Co-Head of Global Business,2021-12-15,Sale,637.5,1250,796875,Dec 17 12:54 PM
Dobkin Arkadiy,"CEO, President, Chairman",2021-12-13,Sale,682.89,4959,3386452,Dec 14 04:50 PM
Abrahams Gary C,"VP, Corporate Controller, PAO",2021-12-09,Option Exercise,172.16,157,27028,Dec 13 04:35 PM
Solomon Lawrence F,SVP & Chief People Officer,2021-12-09,Option Exercise,73.27,6759,495232,Dec 13 04:39 PM
Dvorkin Viktar,SVP/Head of Global Delivery,2021-12-09,Option Exercise,46.73,12000,560760,Dec 13 04:37 PM
Dvorkin Viktar,SVP/Head of Global Delivery,2021-12-09,Sale,702.09,12000,8425080,Dec 13 04:37 PM
Abrahams Gary C,"VP, Corporate Controller, PAO",2021-12-09,Sale,702.92,157,110358,Dec 13 04:35 PM
Solomon Lawrence F,SVP & Chief People Officer,2021-12-09,Sale,708,6759,4785372,Dec 13 04:39 PM
Dobkin Arkadiy,"CEO, President, Chairman",2021-12-08,Sale,690,50000,34500000,Dec 10 04:30 PM
Vargo Ronald P,Director,2021-12-02,Sale,611.03,850,519376,Dec 06 04:09 PM
Dobkin Arkadiy,"CEO, President, Chairman",2021-11-23,Sale,661.37,5000,3306850,Nov 26 10:04 AM
Peterson Jason D.,Chief Financial Officer,2021-11-19,Option Exercise,139.8,1000,139801,Nov 22 04:06 PM
Peterson Jason D.,Chief Financial Officer,2021-11-19,Sale,670,1000,670000,Nov 22 04:06 PM
Dobkin Arkadiy,"CEO, President, Chairman",2021-11-17,Sale,675,2341,1580175,Nov 19 04:24 PM
Segert Robert E.,Director,2021-11-17,Sale,665.11,745,495507,Nov 19 04:22 PM
Shnayder Boris,SVP/Co-Head of Global Business,2021-11-15,Option Exercise,74.11,1250,92638,Nov 17 04:22 PM
Dobkin Arkadiy,"CEO, President, Chairman",2021-11-15,Sale,673.39,7700,5185103,Nov 17 04:23 PM
Shnayder Boris,SVP/Co-Head of Global Business,2021-11-15,Sale,666.49,1250,833112,Nov 17 04:22 PM
Peterson Jason D.,Chief Financial Officer,2021-11-11,Option Exercise,112.62,1000,112620,Nov 15 04:31 PM
Peterson Jason D.,Chief Financial Officer,2021-11-11,Sale,690,1000,690000,Nov 15 04:31 PM
Shnayder Boris,SVP/Co-Head of Global Business,2021-10-15,Option Exercise,74.11,1250,92638,Oct 19 04:38 PM
Shnayder Boris,SVP/Co-Head of Global Business,2021-10-15,Sale,614.82,1250,768525,Oct 19 04:38 PM
Shnayder Boris,SVP/Co-Head of Global Business,2021-09-15,Option Exercise,74.11,1250,92638,Sep 17 10:06 AM
Shnayder Boris,SVP/Co-Head of Global Business,2021-09-15,Sale,622.74,1250,778425,Sep 17 10:06 AM
Shnayder Boris,SVP/Co-Head of Global Business,2021-08-16,Option Exercise,74.11,1250,92638,Aug 18 04:04 PM
Shnayder Boris,SVP/Co-Head of Global Business,2021-08-16,Sale,610.16,1250,762700,Aug 18 04:04 PM
Peterson Jason D.,Chief Financial Officer,2021-08-13,Option Exercise,112.62,643,72415,Aug 16 04:50 PM
Peterson Jason D.,Chief Financial Officer,2021-08-13,Sale,608,643,390944,Aug 16 04:50 PM
Peterson Jason D.,Chief Financial Officer,2021-08-12,Option Exercise,74.44,857,63795,Aug 12 05:23 PM
Peterson Jason D.,Chief Financial Officer,2021-08-12,Sale,605,857,518485,Aug 12 05:23 PM
Peterson Jason D.,Chief Financial Officer,2021-08-11,Option Exercise,74.44,2000,148880,Aug 12 05:23 PM
Robb Karl,Director,2021-08-11,Sale,601.09,2044,1228628,Aug 11 04:14 PM
Peterson Jason D.,Chief Financial Officer,2021-08-11,Sale,606.5,2000,1213010,Aug 12 05:23 PM
Shnayder Boris,SVP/Co-Head of Global Business,2021-07-15,Option Exercise,74.11,1250,92638,Jul 19 04:27 PM
Shnayder Boris,SVP/Co-Head of Global Business,2021-07-15,Sale,538.43,1250,673037,Jul 19 04:27 PM
