Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Arvan Peter D,President/CEO,2022-05-18,Buy,387.08,500,193542,May 19 04:52 PM
GERVASI MARTHA S,Director,2022-05-06,Buy,391.86,300,117557,May 09 04:41 PM
PEREZ DE LA MESA MANUEL J,Vice Chairman,2021-11-22,Option Exercise,45.61,743,33888,Nov 23 05:08 PM
PEREZ DE LA MESA MANUEL J,Vice Chairman,2021-11-22,Sale,577.43,743,429032,Nov 23 05:08 PM
PEREZ DE LA MESA MANUEL J,Vice Chairman,2021-11-19,Option Exercise,45.61,21278,970490,Nov 23 05:08 PM
PEREZ DE LA MESA MANUEL J,Vice Chairman,2021-11-19,Sale,578.32,21278,12305399,Nov 23 05:08 PM
PEREZ DE LA MESA MANUEL J,Vice Chairman,2021-11-18,Option Exercise,45.61,20000,912200,Nov 19 06:28 PM
PEREZ DE LA MESA MANUEL J,Vice Chairman,2021-11-18,Sale,577.22,20000,11544483,Nov 19 06:28 PM
PEREZ DE LA MESA MANUEL J,Vice Chairman,2021-11-17,Option Exercise,45.61,9067,413546,Nov 19 06:28 PM
PEREZ DE LA MESA MANUEL J,Vice Chairman,2021-11-17,Sale,575.09,9067,5214321,Nov 19 06:28 PM
PEREZ DE LA MESA MANUEL J,Vice Chairman,2021-11-16,Option Exercise,45.61,15980,728848,Nov 17 07:17 PM
PEREZ DE LA MESA MANUEL J,Vice Chairman,2021-11-16,Sale,576.47,15980,9212003,Nov 17 07:17 PM
PEREZ DE LA MESA MANUEL J,Vice Chairman,2021-11-15,Option Exercise,45.61,20000,912200,Nov 17 07:17 PM
PEREZ DE LA MESA MANUEL J,Vice Chairman,2021-11-15,Sale,572.26,20000,11445148,Nov 17 07:17 PM
HOUSEY HART MELANIE,VP/CHIEF FINANCIAL OFFICER/,2021-08-10,Sale,487.13,1674,815456,Aug 12 04:42 PM
PEREZ DE LA MESA MANUEL J,Vice Chairman,2021-08-04,Option Exercise,37.13,8724,323922,Aug 16 05:08 PM
PEREZ DE LA MESA MANUEL J,Vice Chairman,2021-08-04,Sale,484.49,8724,4226710,Aug 16 05:08 PM
SLEDD ROBERT C,Director,2021-08-03,Sale,479.5,3300,1582350,Aug 05 05:16 PM
Joslin Mark W,Senior Vice President,2021-08-03,Sale,482.5,15000,7237500,Aug 05 05:14 PM
St Romain Kenneth G,Group Vice President,2021-08-02,Sale,475.12,9982,4742617,Aug 04 05:43 PM
PEREZ DE LA MESA MANUEL J,Vice Chairman,2021-07-30,Option Exercise,37.13,10000,371300,Aug 02 05:36 PM
PEREZ DE LA MESA MANUEL J,Vice Chairman,2021-07-30,Sale,480.39,10000,4803871,Aug 02 05:36 PM
PEREZ DE LA MESA MANUEL J,Vice Chairman,2021-07-29,Option Exercise,37.13,9086,337363,Aug 02 05:36 PM
PEREZ DE LA MESA MANUEL J,Vice Chairman,2021-07-29,Sale,478.01,9086,4343231,Aug 02 05:36 PM
NEIL JENNIFER M,General Counsel/Secretary,2021-07-27,Sale,470,3000,1410000,Jul 29 05:10 PM
