Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Roupie Christophe Pierre Danie,Head of EMEA and APAC,2022-06-07,Sale,285.03,1740,495952,Jun 09 04:15 PM
Prager Richard Leon,Director,2022-04-22,Buy,271.25,1000,271245,Apr 25 04:38 PM
Themelis Nicholas,Chief Information Officer,2022-03-07,Sale,364.89,2000,729777,Mar 09 04:15 PM
Themelis Nicholas,Chief Information Officer,2021-12-07,Sale,370.08,2000,740165,Dec 09 04:30 PM
McPherson Kevin M,Global Head of Sales,2021-11-16,Option Exercise,103.3,936,96689,Nov 18 04:14 PM
McPherson Kevin M,Global Head of Sales,2021-11-16,Sale,391.72,936,366650,Nov 18 04:14 PM
Themelis Nicholas,Chief Information Officer,2021-09-07,Sale,461.54,2000,923075,Sep 09 04:15 PM
McPherson Kevin M,Global Head of Sales,2021-08-20,Option Exercise,103.3,4864,502451,Aug 23 04:38 PM
McPherson Kevin M,Global Head of Sales,2021-08-20,Sale,476.11,4864,2315806,Aug 23 04:38 PM
McPherson Kevin M,Global Head of Sales,2021-08-19,Option Exercise,103.3,535,55266,Aug 23 04:38 PM
McPherson Kevin M,Global Head of Sales,2021-08-19,Sale,474.02,535,253601,Aug 23 04:38 PM
DELISE ANTONIO L,Global Head of Corp. Dev.,2021-08-13,Sale,464.47,1500,696709,Aug 17 04:15 PM
Themelis Nicholas,Chief Information Officer,2021-08-11,Option Exercise,103.3,6433,664529,Aug 12 04:39 PM
Themelis Nicholas,Chief Information Officer,2021-08-11,Sale,462.7,6433,2976555,Aug 12 04:39 PM
DELISE ANTONIO L,Global Head of Corp. Dev.,2021-08-10,Option Exercise,121.16,4639,562051,Aug 12 04:37 PM
McPherson Kevin M,Global Head of Sales,2021-08-10,Option Exercise,103.3,5000,516500,Aug 12 04:39 PM
McPherson Kevin M,Global Head of Sales,2021-08-10,Sale,476.53,5000,2382627,Aug 12 04:39 PM
DELISE ANTONIO L,Global Head of Corp. Dev.,2021-08-10,Sale,477.81,4639,2216580,Aug 12 04:37 PM
McVey Richard M,Chairman & CEO,2021-08-10,Sale,482.53,1300,627285,Aug 11 04:38 PM
Pintoff Scott,General Counsel and Secretary,2021-08-09,Sale,487.05,250,121762,Aug 11 04:39 PM
McVey Richard M,Chairman & CEO,2021-08-09,Sale,484.74,12117,5873590,Aug 11 04:38 PM
