Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Falotico Nancy Joy,Director,2022-06-09,Buy,61,1200,73200,Jun 13 10:56 AM
Kouba Terry L,Senior Vice President,2021-12-31,Option Exercise,0,1599,0,Jan 04 10:02 AM
LARSEN JOHN O,"President, Chair and CEO",2021-12-31,Option Exercise,0,16443,0,Jan 04 10:00 AM
Bilitz Benjamin M,CAO and Controller,2021-12-31,Option Exercise,0,1152,0,Jan 04 09:59 AM
GALLEGOS JAMES H,"EVP, Gen Cnsl and Corp Sec",2021-12-31,Option Exercise,0,5227,0,Jan 04 09:58 AM
DURIAN ROBERT J,EVP and CFO,2021-12-31,Option Exercise,0,6400,0,Jan 04 09:56 AM
de Leon David A,Senior Vice President,2021-12-31,Option Exercise,0,1599,0,Jan 04 09:57 AM
