Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
MILLER JAMES H,Director,2022-06-01,Option Exercise,14.26,19280,274933,Jun 03 04:22 PM
MILLER JAMES H,Director,2022-06-01,Sale,21.68,19280,418073,Jun 03 04:22 PM
Coughlin Stephen,EVP and CFO,2022-03-04,Buy,21.3,47000,1001100,Mar 07 07:50 AM
Gluski Andres,President and CEO,2022-01-05,Option Exercise,11.17,524511,5858788,Jan 07 04:17 PM
Gluski Andres,President and CEO,2022-01-05,Sale,23.78,524511,12474227,Jan 07 04:17 PM
Shaughnessy Maura,Director,2021-09-14,Buy,23.79,25000,594798,Sep 16 04:07 PM
Shaughnessy Maura,Director,2021-09-14,Buy,23.8,5000,119025,Sep 16 04:07 PM
Da Santos Bernerd,EVP and COO,2021-08-10,Option Exercise,13.22,51941,686507,Aug 12 07:53 PM
Mendoza Tish,EVP & Chief HR Officer,2021-08-10,Option Exercise,11.17,32028,357753,Aug 12 07:57 PM
Gluski Andres,President and CEO,2021-08-10,Option Exercise,13.7,245665,3365610,Aug 12 07:59 PM
Gluski Andres,President and CEO,2021-08-10,Sale,24.43,245665,6001596,Aug 12 07:59 PM
Mendoza Tish,EVP & Chief HR Officer,2021-08-10,Sale,24.38,32028,780843,Aug 12 07:57 PM
Da Santos Bernerd,EVP and COO,2021-08-10,Sale,24.33,51941,1263725,Aug 12 07:53 PM
