Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
JAGIELA MARK E,CEO,2022-07-29,Sale,100.2,37857,3793128,Aug 02 04:42 PM
Robbins Brad,"President, LitePoint Corp.",2022-06-30,Option Exercise,19.43,3145,61107,Jul 05 05:01 PM
Robbins Brad,"President, LitePoint Corp.",2022-06-30,Sale,89.49,3145,281446,Jul 05 05:01 PM
Mehta Sanjay,VP and Chief Financial Officer,2022-02-02,Sale,120,420,50400,Feb 04 04:38 PM
Gray Charles Jeffrey,"VP, General Counsel, Secretary",2022-02-01,Option Exercise,57.53,2581,148490,Feb 02 07:48 PM
Gray Charles Jeffrey,"VP, General Counsel, Secretary",2022-02-01,Sale,118.34,4444,525903,Feb 02 07:48 PM
Gray Charles Jeffrey,"VP, General Counsel, Secretary",2022-01-31,Option Exercise,36.75,1998,73426,Feb 01 05:30 PM
Gray Charles Jeffrey,"VP, General Counsel, Secretary",2022-01-31,Sale,112.12,16603,1861528,Feb 01 05:30 PM
Robbins Brad,"President, LitePoint Corp.",2022-01-27,Option Exercise,19.43,3145,61107,Jan 28 09:56 PM
Robbins Brad,"President, LitePoint Corp.",2022-01-27,Sale,106.92,3145,336252,Jan 28 09:56 PM
Smith Gregory Stephen,"President, Ind. Automation Grp",2022-01-27,Sale,110.51,14155,1564269,Jan 28 09:50 PM
Smith Gregory Stephen,"President, Ind. Automation Grp",2022-01-26,Option Exercise,47.7,1658,79087,Jan 27 06:59 PM
Smith Gregory Stephen,"President, Ind. Automation Grp",2022-01-26,Sale,143.56,3293,472743,Jan 27 06:59 PM
Smith Gregory Stephen,"President, Ind. Automation Grp",2022-01-25,Option Exercise,36.75,2071,76109,Jan 26 05:44 PM
Smith Gregory Stephen,"President, Ind. Automation Grp",2022-01-25,Sale,142.68,2732,389802,Jan 26 05:44 PM
Mehta Sanjay,VP and Chief Financial Officer,2022-01-25,Sale,142.68,1104,157519,Jan 26 06:30 PM
Mehta Sanjay,VP and Chief Financial Officer,2022-01-24,Option Exercise,72.1,1875,135188,Jan 26 06:30 PM
Mehta Sanjay,VP and Chief Financial Officer,2022-01-24,Sale,140.54,1875,263512,Jan 26 06:30 PM
MATZ MARILYN,Director,2022-01-03,Sale,164.86,4349,716976,Jan 04 04:50 PM
Mehta Sanjay,VP and Chief Financial Officer,2021-11-03,Option Exercise,55.04,1738,95666,Nov 04 05:16 PM
Mehta Sanjay,VP and Chief Financial Officer,2021-11-03,Sale,140,1738,243320,Nov 04 05:16 PM
GUERTIN TIMOTHY E,Director,2021-11-03,Sale,140,4500,630000,Nov 04 05:03 PM
JAGIELA MARK E,President and CEO,2021-10-28,Sale,136.15,29878,4067940,Oct 29 04:17 PM
Burns Richard John,"President, Semiconductor Test",2021-10-04,Sale,108.43,261,28300,Oct 05 04:39 PM
MATZ MARILYN,Director,2021-09-10,Sale,120.18,4157,499588,Sep 13 04:36 PM
