Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Corey Dyer,"EVP, CHIEF REVENUE OFFICER",2022-06-24,Sale,137.27,2504,343724,Jun 28 04:35 PM
Corey Dyer,"EVP, CHIEF REVENUE OFFICER",2022-06-13,Option Exercise,0,886,0,Jun 15 05:06 PM
RUBERG DAVID C,"EVP, STRATEGIC ADVISOR",2022-05-27,Sale,139.68,25000,3492000,May 31 05:58 PM
RUBERG DAVID C,"EVP, STRATEGIC ADVISOR",2022-05-26,Sale,137.55,50000,6877365,May 31 05:58 PM
Stein A William,CHIEF EXECUTIVE OFFICER,2022-05-18,Buy,125.95,5000,629750,May 20 04:00 PM
KENNEDY KEVIN,Director,2021-12-29,Option Exercise,0,150,0,Jan 03 06:53 PM
KENNEDY KEVIN,Director,2021-12-29,Sale,175.07,150,26260,Jan 03 06:53 PM
KENNEDY KEVIN,Director,2021-12-15,Option Exercise,0,350,0,Dec 17 07:07 PM
KENNEDY KEVIN,Director,2021-12-15,Sale,167.75,350,58712,Dec 17 07:07 PM
LAPERCH WILLIAM G,Director,2021-12-02,Sale,166.38,2000,332760,Dec 06 05:59 PM
RUBERG DAVID C,"EVP, STRATEGIC ADVISOR",2021-11-30,Sale,168.31,50000,8415500,Dec 02 07:55 PM
KENNEDY KEVIN,Director,2021-09-15,Option Exercise,0,350,0,Sep 17 05:35 PM
KENNEDY KEVIN,Director,2021-09-15,Sale,154.15,350,53952,Sep 17 05:35 PM
Stein A William,CHIEF EXECUTIVE OFFICER,2021-09-08,Option Exercise,0,22324,0,Sep 10 07:21 PM
Stein A William,CHIEF EXECUTIVE OFFICER,2021-09-08,Sale,168.05,22324,3751548,Sep 10 07:21 PM
Stein A William,CHIEF EXECUTIVE OFFICER,2021-09-03,Option Exercise,0,22195,0,Sep 07 07:44 PM
Stein A William,CHIEF EXECUTIVE OFFICER,2021-09-03,Sale,168.04,22195,3729648,Sep 07 07:44 PM
Stein A William,CHIEF EXECUTIVE OFFICER,2021-09-02,Option Exercise,0,18280,0,Sep 07 07:44 PM
Stein A William,CHIEF EXECUTIVE OFFICER,2021-09-02,Sale,168,18280,3071040,Sep 07 07:44 PM
Stein A William,CHIEF EXECUTIVE OFFICER,2021-09-01,Option Exercise,0,45068,0,Sep 02 07:05 PM
Mills Joshua A.,"EVP, GENERAL COUNSEL",2021-09-01,Option Exercise,0,2500,0,Sep 02 07:09 PM
Stein A William,CHIEF EXECUTIVE OFFICER,2021-09-01,Sale,164.23,45068,7401518,Sep 02 07:05 PM
RUBERG DAVID C,"EVP, STRATEGIC ADVISOR",2021-09-01,Sale,166.11,55212,9171265,Sep 02 07:14 PM
RUBERG DAVID C,"EVP, STRATEGIC ADVISOR",2021-09-01,Sale,166.11,55212,9171265,Sep 02 07:12 PM
Mills Joshua A.,"EVP, GENERAL COUNSEL",2021-09-01,Sale,165,2500,412500,Sep 02 07:09 PM
Stein A William,CHIEF EXECUTIVE OFFICER,2021-08-31,Option Exercise,0,9885,0,Sep 02 07:05 PM
Stein A William,CHIEF EXECUTIVE OFFICER,2021-08-31,Sale,164.03,9885,1621437,Sep 02 07:05 PM
Stein A William,CHIEF EXECUTIVE OFFICER,2021-08-20,Option Exercise,0,59735,0,Aug 24 08:03 PM
Stein A William,CHIEF EXECUTIVE OFFICER,2021-08-20,Sale,164.03,59735,9798332,Aug 24 08:03 PM
