Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Taddese Menassie,See Remarks,2022-05-27,Sale,12.07,8813,106406,May 27 06:11 PM
Ni Xiangyang (Sean),"President, Greater China",2022-03-29,Option Exercise,0,2954,0,Mar 30 07:00 PM
KILTS JAMES M,Director,2022-03-21,Option Exercise,0,166,0,Mar 23 07:00 PM
KORMAN HARRY,Director,2022-03-21,Option Exercise,0,166,0,Mar 23 07:00 PM
DIMICK NEIL F,Director,2022-03-21,Option Exercise,0,166,0,Mar 23 07:00 PM
Lyons Dillon JoEllen,Director,2022-03-21,Option Exercise,0,166,0,Mar 23 07:00 PM
MARK RICHARD A,Director,2022-03-21,Option Exercise,0,166,0,Mar 23 07:00 PM
PARRISH MARK W,Director,2022-03-21,Option Exercise,0,166,0,Mar 23 07:01 PM
GOETTLER MICHAEL,Chief Executive Officer,2022-03-21,Option Exercise,0,639,0,Mar 23 07:01 PM
van der Meer Mohr Pauline,Director,2022-03-21,Option Exercise,0,166,0,Mar 23 07:01 PM
READ IAN C,Director,2022-03-21,Option Exercise,0,166,0,Mar 23 07:01 PM
CORNWELL W DON,Director,2022-03-21,Option Exercise,0,166,0,Mar 23 07:00 PM
Taddese Menassie,See Remarks,2022-03-21,Option Exercise,0,80,0,Mar 23 07:00 PM
HIGGINS MELINA E,Director,2022-03-21,Option Exercise,0,166,0,Mar 23 07:00 PM
CORNWELL W DON,Director,2022-03-15,Buy,9.9,2700,26721,Mar 15 08:00 PM
GOETTLER MICHAEL,Chief Executive Officer,2022-03-15,Buy,9.87,50352,496773,Mar 15 08:00 PM
COURY ROBERT J,Executive Chairman,2022-03-11,Sale,10.07,250000,2518275,Mar 11 08:00 PM
COURY ROBERT J,Executive Chairman,2022-03-09,Sale,10.28,250000,2569050,Mar 11 08:00 PM
MARK RICHARD A,Director,2022-03-02,Option Exercise,0,14331,0,Mar 04 08:18 PM
GOETTLER MICHAEL,Chief Executive Officer,2022-03-02,Option Exercise,0,86938,0,Mar 04 08:16 PM
Mauro Anthony,See Remarks,2022-03-02,Option Exercise,0,128813,0,Mar 04 08:12 PM
Malik Rajiv,President,2022-03-02,Option Exercise,0,280617,0,Mar 04 08:12 PM
van der Meer Mohr Pauline,Director,2022-03-02,Option Exercise,0,14331,0,Mar 04 08:12 PM
Lyons Dillon JoEllen,Director,2022-03-02,Option Exercise,0,14331,0,Mar 04 08:13 PM
Narula Sanjeev,Chief Financial Officer,2022-03-02,Option Exercise,0,26751,0,Mar 04 08:09 PM
KORMAN HARRY,Director,2022-03-02,Option Exercise,0,14331,0,Mar 04 08:08 PM
PARRISH MARK W,Director,2022-03-02,Option Exercise,0,14331,0,Mar 04 08:08 PM
READ IAN C,Director,2022-03-02,Option Exercise,0,14331,0,Mar 04 08:06 PM
KILTS JAMES M,Director,2022-03-02,Option Exercise,0,14331,0,Mar 04 08:05 PM
Roman Brian,Global General Counsel,2022-03-02,Option Exercise,0,13376,0,Mar 04 08:03 PM
Taddese Menassie,See Remarks,2022-03-02,Option Exercise,0,7309,0,Mar 04 08:02 PM
HIGGINS MELINA E,Director,2022-03-02,Option Exercise,0,14331,0,Mar 04 08:01 PM
DIMICK NEIL F,Director,2022-03-02,Option Exercise,0,14331,0,Mar 04 07:58 PM
Cuneo Andrew,See Remarks,2022-03-02,Option Exercise,0,7524,0,Mar 04 07:58 PM
Ni Xiangyang (Sean),"President, Greater China",2022-03-02,Option Exercise,0,7367,0,Mar 04 07:59 PM
CORNWELL W DON,Director,2022-03-02,Option Exercise,0,14331,0,Mar 04 07:56 PM
COURY ROBERT J,Executive Chairman,2022-03-02,Option Exercise,0,103179,0,Mar 04 07:55 PM
Campbell Paul,See Remarks,2022-03-02,Option Exercise,0,2475,0,Mar 04 07:53 PM
Campbell Paul,See Remarks,2022-03-02,Option Exercise,0,40808,0,Mar 04 07:53 PM
Taddese Menassie,See Remarks,2022-02-28,Option Exercise,0,6914,0,Mar 02 06:00 PM
GOETTLER MICHAEL,Chief Executive Officer,2022-02-28,Option Exercise,0,55248,0,Mar 02 06:01 PM
