Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
DAMICO JENNIFER B.,SVP & Controller,2022-06-07,Sale,53.96,4218,227603,Jun 08 04:43 PM
DAMICO JENNIFER B.,SVP & Controller,2022-05-16,Sale,50.5,4000,202000,May 17 07:48 AM
SAHNI PAYAL,Executive Vice President,2022-05-13,Sale,49.84,1408,70175,May 16 09:23 PM
Carapezzi William R JR,Executive Vice President,2022-05-12,Sale,50,32908,1645400,May 13 05:38 PM
LANKLER DOUGLAS M,Executive Vice President,2022-05-12,Sale,49.41,38273,1891069,May 13 05:19 PM
Dolsten Mikael,President R&D,2022-05-11,Sale,49.32,63902,3151547,May 12 04:34 PM
Dolsten Mikael,President R&D,2022-03-03,Option Exercise,31.83,102460,3261036,Mar 04 04:13 PM
DAMICO JENNIFER B.,SVP & Controller,2022-02-26,Option Exercise,25.6,9713,248653,Mar 01 04:02 PM
LANKLER DOUGLAS M,Executive Vice President,2022-02-26,Option Exercise,25.6,77709,1989350,Mar 01 04:03 PM
McDermott Michael,Executive Vice President,2022-02-26,Option Exercise,25.6,12340,315904,Mar 01 04:03 PM
Carapezzi William R JR,Executive Vice President,2022-02-26,Option Exercise,25.6,21193,542541,Mar 01 04:03 PM
DAMELIO FRANK A,Executive Vice President,2022-02-26,Option Exercise,25.6,127160,3255296,Mar 01 05:55 PM
SUSMAN SALLY,Executive Vice President,2022-02-26,Option Exercise,25.6,63580,1627648,Mar 01 05:55 PM
SAHNI PAYAL,Executive Vice President,2022-02-23,Option Exercise,27.34,13884,379589,Feb 25 06:27 PM
SUSMAN SALLY,Executive Vice President,2022-02-23,Option Exercise,27.34,76895,2102309,Feb 25 06:29 PM
Hwang Angela,Group President,2022-02-23,Option Exercise,27.34,21359,583955,Feb 25 06:10 PM
LANKLER DOUGLAS M,Executive Vice President,2022-02-23,Option Exercise,27.34,115342,3153450,Feb 25 06:20 PM
DAMELIO FRANK A,Executive Vice President,2022-02-23,Option Exercise,27.34,153789,4204591,Feb 25 06:04 PM
JOHNSON RADY A,Executive Vice President,2022-02-23,Option Exercise,27.34,35457,969394,Feb 25 06:17 PM
DAMICO JENNIFER B.,SVP & Controller,2022-02-23,Option Exercise,27.34,11748,321190,Feb 25 05:46 PM
Carapezzi William R JR,Executive Vice President,2022-02-23,Option Exercise,27.34,25632,700779,Feb 25 05:06 PM
Dolsten Mikael,President R&D,2021-12-17,Option Exercise,30.17,71187,2147712,Dec 21 06:31 PM
BOURLA ALBERT,Chairman & CEO,2021-12-17,Option Exercise,26.73,123055,3289547,Dec 21 06:03 PM
JOHNSON RADY A,Executive Vice President,2021-12-03,Sale,53.42,19000,1015042,Dec 06 05:18 PM
MACKENZIE ALEXANDER R,Executive Vice President,2021-12-02,Sale,54.26,41360,2244194,Dec 06 05:18 PM
SUSMAN SALLY,Executive Vice President,2021-11-26,Sale,54.52,44308,2415578,Nov 30 04:30 PM
LANKLER DOUGLAS M,Executive Vice President,2021-11-26,Sale,54.37,40000,2174786,Nov 30 04:30 PM
Hwang Angela,Group President,2021-11-12,Sale,49.6,26170,1298002,Nov 15 05:32 PM
Dolsten Mikael,President R&D,2021-11-11,Option Exercise,25.13,199548,5014926,Nov 15 05:40 PM
Dolsten Mikael,President R&D,2021-11-11,Sale,50.29,59664,3000647,Nov 15 05:40 PM
YOUNG JOHN D,Group President,2021-11-11,Sale,50.06,150000,7508732,Nov 12 06:08 PM
DAMICO JENNIFER B.,SVP & Controller,2021-08-13,Sale,48.3,1661,80226,Aug 16 08:12 PM
DAMICO JENNIFER B.,SVP & Controller,2021-07-30,Sale,42.86,2500,107150,Aug 02 07:02 PM
