Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
CLARK KEVIN P,Chairman and CEO,2022-07-14,Sale,86.44,6665,576105,Jul 15 04:00 PM
CLARK KEVIN P,Chairman and CEO,2022-07-13,Sale,89.36,6665,595597,Jul 15 04:00 PM
CLARK KEVIN P,Chairman and CEO,2022-06-08,Sale,109.96,6665,732876,Jun 09 04:54 PM
CLARK KEVIN P,Chairman and CEO,2022-06-07,Sale,109.6,6705,734882,Jun 09 04:54 PM
Presley William T.,"SVP & President, S&PS",2022-06-06,Sale,108.52,2000,217040,Jun 07 05:10 PM
CLARK KEVIN P,Chairman and CEO,2022-05-12,Sale,91.17,5910,538808,May 13 04:01 PM
CLARK KEVIN P,Chairman and CEO,2022-05-11,Sale,93.29,5830,543863,May 13 04:01 PM
CLARK KEVIN P,President and CEO,2022-04-14,Sale,107.85,5830,628764,Apr 14 09:53 PM
CLARK KEVIN P,President and CEO,2022-04-13,Sale,109.98,5830,641204,Apr 14 09:53 PM
CLARK KEVIN P,President and CEO,2022-03-16,Sale,115.52,5830,673501,Mar 17 04:06 PM
CLARK KEVIN P,President and CEO,2022-03-15,Sale,108.19,5830,630757,Mar 17 04:06 PM
CLARK KEVIN P,President and CEO,2022-01-12,Sale,159.8,5830,931615,Jan 13 04:12 PM
CLARK KEVIN P,President and CEO,2022-01-11,Sale,159.51,5830,929930,Jan 13 04:12 PM
Trickett Mariya K.,SVP and CHRO,2021-12-16,Sale,164.9,4670,770083,Dec 17 04:36 PM
CLARK KEVIN P,President and CEO,2021-12-16,Sale,164.18,5830,957182,Dec 17 04:08 PM
CLARK KEVIN P,President and CEO,2021-12-15,Sale,160.98,5830,938534,Dec 17 04:08 PM
Presley William T.,"SVP & President, S&PS",2021-12-13,Sale,168.02,994,167012,Dec 14 04:05 PM
CLARK KEVIN P,President and CEO,2021-11-10,Sale,171.32,5830,998804,Nov 12 04:07 PM
CLARK KEVIN P,President and CEO,2021-11-09,Sale,172.8,5830,1007411,Nov 12 04:07 PM
CLARK KEVIN P,President and CEO,2021-10-14,Sale,166.9,5830,973054,Oct 15 04:04 PM
CLARK KEVIN P,President and CEO,2021-10-13,Sale,163.64,5830,954030,Oct 15 04:04 PM
CLARK KEVIN P,President and CEO,2021-09-16,Sale,149.26,5830,870187,Sep 17 04:08 PM
CLARK KEVIN P,President and CEO,2021-09-15,Sale,153.44,5830,894542,Sep 17 04:08 PM
Massaro Joseph R,"CFO and SVP, Business Ops",2021-09-15,Sale,150.34,1600,240544,Sep 17 04:09 PM
CLARK KEVIN P,President and CEO,2021-08-19,Sale,152.44,5830,888697,Aug 20 04:05 PM
CLARK KEVIN P,President and CEO,2021-08-18,Sale,157.89,5830,920481,Aug 20 04:05 PM
CLARK KEVIN P,President and CEO,2021-07-14,Sale,155.8,5830,908312,Jul 15 04:09 PM
CLARK KEVIN P,President and CEO,2021-07-13,Sale,157.41,5830,917721,Jul 15 04:09 PM
Brazier Allan J,Chief Accounting Officer,2021-07-02,Sale,160,8500,1360000,Jul 06 04:33 PM
