Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Malzahn Daniel David,Chief Financial Officer,2022-07-28,Option Exercise,1019.74,1793,1828394,Aug 01 02:48 PM
Malzahn Daniel David,Chief Financial Officer,2022-07-28,Sale,4435.03,1793,7952009,Aug 01 02:48 PM
Bredow Eugene James,Chief Executive Officer,2022-05-06,Option Exercise,804.8,425,342040,May 09 12:29 PM
Ross Susan Williamson,Director,2021-12-21,Option Exercise,1700,125,212500,Dec 22 10:26 AM
ECKERT THOMAS D,Director,2021-11-30,Option Exercise,1094.22,1300,1422486,Dec 01 01:44 PM
ECKERT THOMAS D,Director,2021-11-30,Sale,5242.15,1300,6814795,Dec 01 01:44 PM
Kelpy Matthew B.,"VP, Chief Accounting Officer",2021-10-25,Buy,4860,100,486000,Oct 26 11:31 AM
JOHNSON MANUEL H,Director,2021-08-27,Option Exercise,1094.22,1000,1094220,Aug 30 01:57 PM
JOHNSON MANUEL H,Director,2021-08-27,Sale,5143.21,1000,5143210,Aug 30 01:57 PM
Bredow Eugene James,"President, NVRM, Inc.",2021-08-02,Option Exercise,804.8,300,241440,Aug 03 11:40 AM
Bredow Eugene James,"President, NVRM, Inc.",2021-08-02,Sale,5260,300,1578000,Aug 03 11:40 AM
Bredow Eugene James,"President, NVRM, Inc.",2021-07-30,Option Exercise,804.8,92,74042,Aug 03 11:40 AM
Bredow Eugene James,"President, NVRM, Inc.",2021-07-30,Sale,5260,92,483920,Aug 03 11:40 AM
