Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
McMurray Michael C.,EVP & CFO,2022-06-08,Option Exercise,78.15,33880,2647722,Jun 10 04:56 PM
Seward James Malcolm,"SVP, R&D, Tech & Sustain.",2022-06-08,Option Exercise,101.49,4873,494579,Jun 10 04:56 PM
McMurray Michael C.,EVP & CFO,2022-06-08,Sale,110.94,33880,3758485,Jun 10 04:56 PM
Bindra Jagjeet S.,Director,2022-06-07,Sale,111.44,2640,294204,Jun 08 06:01 PM
Guilfoyle James D,"EVP, Adv Polymer Sol & Sup Chn",2022-06-02,Option Exercise,75.68,1524,115332,Jun 03 04:22 PM
Guilfoyle James D,"EVP, Adv Polymer Sol & Sup Chn",2022-06-02,Sale,114.59,1250,143238,Jun 03 04:22 PM
Kaplan Jeffrey A,EVP & Chief Legal Officer,2022-06-01,Option Exercise,84.81,64342,5456597,Jun 03 04:22 PM
Lane Kenneth Todd,"EVP, Global O&P",2022-05-31,Option Exercise,83.35,13149,1095969,Jun 01 05:03 PM
Seward James Malcolm,"SVP, R&D, Tech & Sustain.",2022-03-15,Option Exercise,83.71,4340,363299,Mar 17 04:35 PM
Seward James Malcolm,"SVP, R&D, Tech & Sustain.",2022-03-15,Sale,103.03,4038,416035,Mar 17 04:35 PM
Buchanan Robin W.T.,Director,2021-12-06,Buy,88.99,257,22892,Feb 11 06:05 PM
Buchanan Robin W.T.,Director,2021-09-04,Buy,95.03,238,22624,Feb 11 06:05 PM
Lane Kenneth Todd,"EVP, Global O&P",2021-08-12,Option Exercise,85.88,9564,821356,Aug 16 04:52 PM
