Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Hlavinka Gary J.,"Vice President, (MBU)",2022-07-05,Option Exercise,0,24930,0,Jul 07 03:34 PM
BELL STEPHEN P,EVP - Business Development,2022-06-07,Sale,35.41,36327,1286339,Jun 08 06:05 PM
Hlavinka Gary J.,"Vice President, (MBU)",2022-06-03,Option Exercise,35.18,3000,105540,Jun 27 04:45 PM
Lindeman Steven W,"Sr Vice Pres, Production & Ops",2022-05-26,Sale,35.55,50000,1777500,May 31 03:07 PM
Barron Francis Brian,Sr VP & General Counsel,2022-05-25,Sale,33.52,10000,335200,May 25 04:39 PM
Barron Francis Brian,Sr VP & General Counsel,2022-05-23,Sale,31.83,50000,1591500,May 25 04:39 PM
Barron Francis Brian,Sr VP & General Counsel,2022-03-25,Sale,28.04,10000,280400,Mar 25 04:09 PM
Lindeman Steven W,"Sr Vice Pres, Production & Ops",2022-03-24,Sale,27.07,35000,947450,Mar 25 04:07 PM
Barron Francis Brian,Sr VP & General Counsel,2022-03-23,Sale,26.38,10000,263800,Mar 23 04:23 PM
Barron Francis Brian,Sr VP & General Counsel,2022-03-21,Sale,25.2,10000,252000,Mar 23 04:23 PM
Clason Christopher,"SrVP, Chief Human Res Officer",2022-03-08,Sale,26.74,10000,267400,Mar 09 04:54 PM
Clason Christopher,"SrVP, Chief Human Res Officer",2022-03-07,Sale,27.05,10000,270500,Mar 09 04:54 PM
Roemer Todd M,Vice Pres & CAO,2022-03-04,Sale,26.11,69385,1811642,Mar 07 04:12 PM
Barron Francis Brian,Sr VP & General Counsel,2022-03-04,Sale,26.19,10000,261900,Mar 04 04:12 PM
Clason Christopher,"SrVP, Chief Human Res Officer",2022-03-03,Sale,25.32,20000,506400,Mar 04 04:08 PM
Barron Francis Brian,Sr VP & General Counsel,2022-03-02,Sale,25.34,20000,506800,Mar 04 04:12 PM
JORDEN THOMAS E,"CEO, President & Director",2022-03-01,Buy,24.12,4000,96480,Mar 01 05:00 PM
JORDEN THOMAS E,"CEO, President & Director",2022-02-28,Buy,23.17,40000,926800,Mar 01 05:00 PM
Smith Kevin William,VP & Chief Technology Officer,2021-12-29,Sale,20.15,28251,569393,Dec 30 06:01 PM
Smith Kevin William,VP & Chief Technology Officer,2021-12-28,Sale,20.07,11345,227751,Dec 30 06:01 PM
Clason Christopher,"SrVP, Chief Human Res Officer",2021-12-16,Sale,20.69,60000,1241280,Dec 17 04:48 PM
Vallejo Frances M,Director,2021-12-10,Sale,21,16596,348516,Dec 10 04:42 PM
BELL STEPHEN P,EVP - Business Development,2021-12-07,Sale,20.14,100000,2014500,Dec 09 04:23 PM
Clason Christopher,"SrVP, Chief Human Res Officer",2021-11-15,Sale,20.88,85000,1774800,Nov 16 03:28 PM
Clason Christopher,"SrVP, Chief Human Res Officer",2021-11-08,Sale,21.56,50000,1078000,Nov 09 04:16 PM
Barron Francis Brian,Sr VP & General Counsel,2021-11-05,Sale,21.78,65288,1421973,Nov 05 03:36 PM
DeShazer Michael D.,VP - Business Units,2021-11-04,Sale,21.73,60000,1303800,Nov 05 12:31 PM
