Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
REX JOHN F,EVP Chief Financial Officer,2022-07-29,Option Exercise,70.24,44757,3143732,Jul 29 06:44 PM
REX JOHN F,EVP Chief Financial Officer,2022-07-29,Sale,541.53,13183,7138990,Jul 29 06:44 PM
HEMSLEY STEPHEN J,Director,2022-07-26,Option Exercise,57.38,99312,5698523,Jul 28 05:58 PM
HEMSLEY STEPHEN J,Director,2022-07-26,Sale,534.27,99312,53059224,Jul 28 05:58 PM
WITTY ANDREW,"CEO, UHG",2022-07-18,Sale,527.9,11376,6005390,Jul 19 04:19 PM
McSweeney Erin,EVP Chief People Officer,2022-06-24,Sale,492.75,1,419,Jun 27 04:30 PM
McSweeney Erin,EVP Chief People Officer,2022-06-23,Sale,499,1273,635227,Jun 27 04:30 PM
MCNABB FREDERICK WILLIAM III,Director,2022-05-26,Buy,504.32,89,44884,May 31 04:37 PM
BURKE RICHARD T,Director,2022-05-19,Sale,478.96,2500,1197410,May 23 04:32 PM
BURKE RICHARD T,Director,2022-05-17,Sale,493.5,2500,1233750,May 18 05:07 PM
BURKE RICHARD T,Director,2022-05-16,Sale,493.25,2500,1233125,May 18 05:07 PM
BURKE RICHARD T,Director,2022-03-24,Sale,508.8,3000,1526400,Mar 24 09:35 PM
BURKE RICHARD T,Director,2022-03-23,Sale,505.67,3000,1517001,Mar 24 09:35 PM
BURKE RICHARD T,Director,2022-03-22,Sale,511.14,4000,2044568,Mar 24 09:35 PM
BURKE RICHARD T,Director,2022-02-25,Sale,470.38,6000,2822305,Feb 25 07:15 PM
BURKE RICHARD T,Director,2022-02-23,Sale,465.3,4000,1861182,Feb 25 07:15 PM
GARCIA PAUL R,Director,2022-02-22,Buy,464.97,2146,997817,Feb 24 05:59 PM
BURKE RICHARD T,Director,2022-02-16,Sale,476.72,5000,2383588,Feb 18 06:33 PM
BURKE RICHARD T,Director,2022-01-21,Sale,468.5,4000,1874000,Jan 24 05:37 PM
BURKE RICHARD T,Director,2022-01-20,Sale,469.41,5000,2347044,Jan 24 05:37 PM
BURKE RICHARD T,Director,2021-11-24,Sale,450,2500,1125000,Nov 24 04:18 PM
BURKE RICHARD T,Director,2021-11-23,Sale,444.7,2500,1111750,Nov 24 04:18 PM
HEMSLEY STEPHEN J,Director,2021-10-26,Sale,455.57,50000,22778700,Oct 27 07:00 PM
HEMSLEY STEPHEN J,Director,2021-10-25,Sale,448.72,75000,33653630,Oct 27 07:00 PM
BURKE RICHARD T,Director,2021-09-17,Sale,419,2500,1047500,Sep 21 04:52 PM
BURKE RICHARD T,Director,2021-09-15,Sale,418.06,10000,4180625,Sep 16 04:34 PM
BURKE RICHARD T,Director,2021-09-14,Sale,416.75,2500,1041875,Sep 16 04:34 PM
HEMSLEY STEPHEN J,Director,2021-08-23,Sale,426.3,70000,29841154,Aug 25 04:28 PM
REX JOHN F,EVP Chief Financial Officer,2021-07-29,Option Exercise,57.38,52972,3039533,Jul 30 07:05 PM
REX JOHN F,EVP Chief Financial Officer,2021-07-29,Sale,412.04,15438,6361027,Jul 30 07:05 PM
BURKE RICHARD T,Director,2021-07-22,Sale,415.7,7000,2909867,Jul 26 04:57 PM
WITTY ANDREW,"CEO, UHG",2021-07-21,Sale,414.15,6000,2484900,Jul 22 04:59 PM
BURKE RICHARD T,Director,2021-07-20,Sale,414.31,8000,3314440,Jul 21 04:32 PM
HEMSLEY STEPHEN J,Director,2021-07-16,Sale,420.62,60000,25237110,Jul 19 04:58 PM
