Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Wall Daniel R,"President, Global Products",2022-05-06,Option Exercise,0,2303,0,May 10 01:18 PM
Rostan Richard H,President - Global Geographies,2022-05-06,Option Exercise,0,2039,0,May 10 01:14 PM
POWELL BRADLEY S,Senior VP - CFO,2022-05-06,Option Exercise,0,2303,0,May 10 01:09 PM
Musser Jeffrey S,President and CEO,2022-05-06,Option Exercise,0,5699,0,May 10 01:04 PM
McClincy Christopher J.,Senior VP - CIO,2022-05-06,Option Exercise,0,1022,0,May 10 01:01 PM
Dickerman Jeffrey F,Senior VP/Gen Counsel/Corp Sec,2022-05-06,Option Exercise,0,234,0,May 10 12:57 PM
Clark Benjamin G.,SVP - Chief Strategy Officer,2022-05-06,Option Exercise,0,1022,0,May 10 12:54 PM
ALGER EUGENE K,President Global Services,2022-05-06,Option Exercise,0,2303,0,May 10 12:50 PM
Wall Daniel R,"President, Global Products",2022-05-05,Option Exercise,0,2272,0,May 09 12:24 PM
Rostan Richard H,President - Global Geographies,2022-05-05,Option Exercise,0,2011,0,May 09 12:21 PM
POWELL BRADLEY S,Senior VP - CFO,2022-05-05,Option Exercise,0,2272,0,May 09 12:19 PM
Musser Jeffrey S,President and CEO,2022-05-05,Option Exercise,0,5621,0,May 09 12:17 PM
McClincy Christopher J.,Senior VP - CIO,2022-05-05,Option Exercise,0,1008,0,May 09 12:11 PM
Dickerman Jeffrey F,Senior VP/Gen Counsel/Corp Sec,2022-05-05,Option Exercise,0,1008,0,May 09 12:09 PM
Clark Benjamin G.,SVP - Chief Strategy Officer,2022-05-05,Option Exercise,0,1008,0,May 09 12:05 PM
ALGER EUGENE K,President Global Services,2022-05-05,Option Exercise,0,2272,0,May 09 12:02 PM
Wall Daniel R,"President, Global Products",2022-05-04,Option Exercise,0,1729,0,May 06 04:56 PM
Rostan Richard H,President - Global Geographies,2022-05-04,Option Exercise,0,1530,0,May 06 04:52 PM
POWELL BRADLEY S,Senior VP - CFO,2022-05-04,Option Exercise,0,1729,0,May 06 04:49 PM
Musser Jeffrey S,President and CEO,2022-05-04,Option Exercise,0,4279,0,May 06 04:46 PM
McClincy Christopher J.,Senior VP - CIO,2022-05-04,Option Exercise,0,766,0,May 06 04:41 PM
Dickerman Jeffrey F,Senior VP/Gen Counsel/Corp Sec,2022-05-04,Option Exercise,0,766,0,May 06 04:37 PM
Clark Benjamin G.,SVP - Chief Strategy Officer,2022-05-04,Option Exercise,0,766,0,May 06 04:34 PM
ALGER EUGENE K,President Global Services,2022-05-04,Option Exercise,0,1729,0,May 06 04:26 PM
Musser Jeffrey S,President and CEO,2022-03-14,Option Exercise,40.74,5000,203700,Mar 15 04:39 PM
ALGER EUGENE K,President Global Services,2021-12-08,Sale,128.5,11500,1477784,Dec 09 04:10 PM
POWELL BRADLEY S,Senior VP CFO,2021-11-22,Sale,131.62,13780,1813655,Nov 24 02:29 PM
Clark Benjamin G.,SVP - Chief Strategy Officer,2021-11-16,Sale,130.69,7602,993467,Nov 17 04:57 PM
Wright Robert R,Director,2021-11-05,Sale,127.06,3420,434546,Nov 08 04:38 PM
Dickerman Jeffrey F,Senior VP/Gen Counsel/Corp Sec,2021-09-13,Sale,127.05,276,35066,Sep 14 12:46 PM
Dickerman Jeffrey F,Senior VP/Gen Counsel/Corp Sec,2021-09-10,Sale,126.11,340,42877,Sep 14 12:46 PM
McClincy Christopher J.,Senior VP - CIO,2021-08-30,Sale,126.03,8200,1033446,Sep 01 02:54 PM
