Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
WELLBORN CHISTOPHER,PRESIDENT AND COO,2022-02-24,Buy,135.76,10000,1357632,Feb 25 02:13 PM
Patton Rodney David,VP BUSINESS STRATEGY,2022-02-14,Sale,144.76,506,73247,Feb 16 10:09 AM
Thiers Bernard,President-Flooring ROW,2021-12-01,Option Exercise,66.14,29012,1918854,Dec 03 04:20 PM
Brunk James,CFO - VP FINANCE,2021-08-03,Sale,195,950,185250,Aug 04 02:03 PM
