Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
McLaughlin Charles E,SVP - Chief Financial Officer,2022-07-25,Option Exercise,20.73,21176,438978,Jul 26 06:18 PM
SPOON ALAN G,Director,2022-05-02,Buy,58.25,17400,1013493,May 03 07:56 PM
Walker Stacey A.,SVP - Human Resources,2022-02-28,Sale,64.43,1080,69584,Mar 02 07:36 PM
Mulhall Christopher M.,VP - Chief Accounting Officer,2022-02-28,Sale,64.43,118,7603,Mar 02 07:35 PM
Mulhall Christopher M.,VP - Chief Accounting Officer,2022-02-28,Sale,64.43,207,13337,Mar 02 07:35 PM
Mulhall Christopher M.,VP - Chief Accounting Officer,2022-02-25,Sale,64.13,139,8914,Feb 28 08:40 PM
Mulhall Christopher M.,VP - Chief Accounting Officer,2022-02-25,Sale,64.13,697,44699,Feb 28 08:40 PM
Walker Stacey A.,SVP - Human Resources,2022-02-24,Sale,61.42,1788,109819,Feb 28 08:41 PM
Mulhall Christopher M.,VP - Chief Accounting Officer,2022-02-24,Sale,61.42,130,7985,Feb 28 08:40 PM
Mulhall Christopher M.,VP - Chief Accounting Officer,2022-02-24,Sale,61.42,201,12345,Feb 28 08:40 PM
Walker Stacey A.,SVP - Human Resources,2022-02-23,Sale,63.87,1297,82839,Feb 24 08:35 PM
Mulhall Christopher M.,VP - Chief Accounting Officer,2022-02-23,Sale,63.87,124,7920,Feb 24 08:32 PM
Mulhall Christopher M.,VP - Chief Accounting Officer,2022-02-23,Sale,63.87,183,11688,Feb 24 08:32 PM
Mulhall Christopher M.,VP - Chief Accounting Officer,2022-02-22,Sale,63.03,120,7564,Feb 23 09:20 PM
Mulhall Christopher M.,VP - Chief Accounting Officer,2022-02-22,Sale,63.03,594,37440,Feb 23 09:20 PM
Mulhall Christopher M.,VP - Chief Accounting Officer,2022-02-09,Option Exercise,20.73,2736,56717,Feb 11 04:46 PM
Mulhall Christopher M.,VP - Chief Accounting Officer,2022-02-09,Option Exercise,20.73,2736,56717,Feb 11 04:46 PM
Mulhall Christopher M.,VP - Chief Accounting Officer,2022-02-09,Sale,66.38,2736,181616,Feb 11 04:46 PM
Mulhall Christopher M.,VP - Chief Accounting Officer,2022-02-09,Sale,66.38,2736,181616,Feb 11 04:46 PM
Hulit Barbara B.,President & CEO of AHS,2021-11-30,Option Exercise,28.85,16799,484631,Dec 01 04:13 PM
Hulit Barbara B.,President & CEO of AHS,2021-11-30,Sale,76.18,16799,1279765,Dec 01 04:13 PM
Schwarz Jonathan L,SVP - Corporate Development,2021-11-16,Option Exercise,21.7,15457,335417,Nov 17 05:03 PM
Schwarz Jonathan L,SVP - Corporate Development,2021-11-16,Sale,78.72,15457,1216760,Nov 17 05:03 PM
LICO JAMES A,President and CEO,2021-11-15,Option Exercise,24.75,152851,3783062,Nov 17 05:02 PM
LICO JAMES A,President and CEO,2021-11-15,Sale,78.14,152851,11943319,Nov 17 05:02 PM
McLaughlin Charles E,SVP - Chief Financial Officer,2021-11-04,Option Exercise,19.78,7863,155530,Nov 05 04:34 PM
Underwood Peter C,SVP - General Counsel,2021-11-03,Sale,76.99,6575,506209,Nov 05 04:40 PM
Underwood Peter C,SVP - General Counsel,2021-08-06,Sale,74.27,3522,261579,Aug 09 04:23 PM
