Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Carter Horace,"President, Fixed Income",2022-07-15,Option Exercise,0,446,0,Jul 19 03:04 PM
Carter Horace,"President, Fixed Income",2022-05-15,Option Exercise,0,150,0,May 17 04:08 PM
Bunn James E,Pres-GlobEq&Inv Banking-RJA,2022-05-03,Sale,100.21,6000,601287,May 04 04:01 PM
Carter Horace,"President, Fixed Income",2022-04-15,Option Exercise,0,144,0,Apr 18 04:07 PM
Gates Anne,Director,2022-02-24,Option Exercise,0,1925,0,Feb 28 09:51 AM
STORY SUSAN N,Director,2022-02-24,Option Exercise,0,1925,0,Feb 28 08:42 AM
DUTKOWSKY ROBERT M,Director,2022-02-24,Option Exercise,0,1925,0,Feb 28 08:41 AM
Esty Benjamin,Director,2022-02-24,Option Exercise,0,1925,0,Feb 25 10:50 AM
DEBEL MARLENE,Director,2022-02-24,Option Exercise,0,1925,0,Feb 25 03:08 PM
Seshadri Raj,Director,2022-02-24,Option Exercise,0,1925,0,Feb 25 12:29 PM
Johnson Gordon L,Director,2022-02-24,Option Exercise,0,2248,0,Feb 25 10:12 AM
Johnson Gordon L,Director,2022-02-17,Option Exercise,0,90,0,Feb 22 08:21 AM
Allaire Bella Loykhter,Executive Vice President-RJA,2022-02-10,Sale,114.78,15000,1721700,Feb 14 11:59 AM
Dowdle Jeffrey A,COO & Head of Asset Mgmt.,2022-02-07,Sale,112.73,18972,2138668,Feb 09 01:26 PM
Bunn James E,Pres-GlobEq&Inv Banking-RJA,2021-12-14,Option Exercise,0,9179,0,Dec 16 01:47 PM
Curtis Scott A,"President, PCG",2021-12-14,Option Exercise,0,3969,0,Dec 16 01:45 PM
Allaire Bella Loykhter,Executive Vice President-RJA,2021-12-14,Option Exercise,0,4466,0,Dec 16 01:43 PM
REILLY PAUL C,Chairman & CEO,2021-12-14,Option Exercise,0,43662,0,Dec 16 04:55 PM
Carson John C Jr.,President,2021-12-14,Option Exercise,0,3473,0,Dec 16 04:52 PM
JAMES THOMAS A,Chairman Emeritus,2021-12-14,Option Exercise,0,5459,0,Dec 16 04:27 PM
Allison Paul D,"Chair, President & CEO RJ Ltd.",2021-12-14,Option Exercise,0,2507,0,Dec 16 04:23 PM
Catanese George,Chief Risk Officer,2021-12-14,Option Exercise,0,1092,0,Dec 16 01:57 PM
Shoukry Paul M,CFO and Treasurer,2021-12-14,Option Exercise,0,716,0,Dec 16 01:55 PM
Santelli Jonathan N,"EVP, Gen Counsel, Secy",2021-12-14,Option Exercise,0,1290,0,Dec 16 01:55 PM
Raney Steven M,President & CEO RJBank,2021-12-14,Option Exercise,0,2084,0,Dec 16 01:53 PM
Elwyn Tashtego S,CEO & President - RJA,2021-12-14,Option Exercise,0,3473,0,Dec 16 01:51 PM
Perry Jodi,"President, ICD for RJFS",2021-12-14,Option Exercise,0,338,0,Dec 16 01:50 PM
Dowdle Jeffrey A,COO & Head of Asset Mgmt.,2021-12-14,Option Exercise,0,3846,0,Dec 16 01:49 PM
Bunn James E,Pres-GlobEq&Inv Banking-RJA,2021-12-14,Sale,96.15,6447,619890,Dec 16 01:47 PM
DEBEL MARLENE,Director,2021-12-02,Option Exercise,0,605,0,Dec 03 11:04 AM
Raney Steven M,President & CEO RJBank,2021-12-02,Sale,96.12,5000,480600,Dec 06 03:10 PM
Santelli Jonathan N,"EVP, Gen Counsel, Secy",2021-12-01,Sale,100.05,3400,340175,Dec 02 07:57 PM
Perry Jodi,"President, ICD for RJFS",2021-11-30,Option Exercise,0,300,0,Dec 01 04:02 PM
Raney Steven M,President & CEO RJBank,2021-11-30,Option Exercise,0,3000,0,Dec 01 03:57 PM
Oorlog Jonathan W JR,Senior VP and Controller,2021-11-30,Option Exercise,0,450,0,Dec 01 03:47 PM
Catanese George,Chief Risk Officer,2021-11-30,Option Exercise,0,1500,0,Dec 01 03:45 PM
Elwyn Tashtego S,CEO & President - RJA,2021-11-30,Option Exercise,0,3000,0,Dec 01 03:40 PM
Allaire Bella Loykhter,Executive Vice President-RJA,2021-11-30,Option Exercise,0,3600,0,Dec 01 02:42 PM
Carson John C Jr.,President,2021-11-30,Option Exercise,0,3000,0,Dec 01 01:58 PM
