Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
BAGLEY SHANNON,"EVP, Chief Admin. Officer",2022-07-29,Sale,92.21,9000,829890,Aug 01 05:27 PM
Robinson Lori Jean,Director,2022-07-28,Sale,92.77,1200,111324,Aug 01 05:27 PM
GEPHARDT Richard A,Director,2022-07-08,Sale,88,4480,394240,Jul 12 07:51 PM
GEPHARDT Richard A,Director,2022-06-23,Sale,84.03,10220,858787,Jun 23 07:09 PM
GEPHARDT Richard A,Director,2022-06-21,Sale,80.01,3300,264033,Jun 23 07:09 PM
Dallas H James,Director,2022-04-29,Buy,81.75,3065,250564,May 03 07:11 PM
COUGHLIN CHRISTOPHER J,Director,2022-04-29,Buy,81.37,12000,976440,May 03 07:12 PM
BAGLEY SHANNON,"EVP, Chief Admin. Officer",2022-04-29,Sale,80.99,8000,647920,May 03 07:13 PM
Samuels Theodore R. II,Director,2022-04-28,Buy,80.94,6270,507494,May 02 07:01 PM
BROOKS MARK J,"EVP, Chief Information Officer",2022-03-24,Sale,82.71,3690,305200,Mar 28 06:31 PM
BROOKS MARK J,"EVP, Chief Information Officer",2022-01-20,Sale,80,2774,221920,Jan 24 08:01 PM
THOMAS DAVID P,"EVP, MARKETS",2022-01-11,Sale,77.61,4000,310440,Jan 11 07:39 PM
TONEY COLIN A,"EVP, Mergers & Acquisitions",2021-12-21,Sale,82.94,2807,232813,Dec 23 07:51 PM
AYALA ORLANDO,Director,2021-12-15,Sale,82.99,7586,629562,Dec 17 06:52 PM
CASSO KATIE,SVP & Corporate Controller,2021-12-14,Sale,79.19,8000,633520,Dec 14 08:38 PM
NEIDORFF MICHAEL F,Chairman & CEO,2021-12-14,Sale,79.71,50000,3985520,Dec 14 08:38 PM
ROBERTS JOHN R,Director,2021-11-10,Sale,75.04,20000,1500800,Nov 12 07:02 PM
LAYTON BRENT D,President & COO,2021-11-01,Sale,70.64,3923,277121,Nov 01 08:03 PM
GEPHARDT Richard A,Director,2021-10-28,Sale,70,20220,1415400,Nov 01 08:04 PM
AYALA ORLANDO,Director,2021-10-28,Sale,70.17,8430,591533,Nov 01 08:04 PM
KOSTER CHRISTOPHER,"SVP, Secr. & General Counsel",2021-10-28,Sale,70.17,14300,1003431,Nov 01 08:02 PM
LAYTON BRENT D,President & COO,2021-10-28,Sale,70.17,77,5403,Nov 01 08:03 PM
BROOKS MARK J,"EVP, Chief Information Officer",2021-10-28,Sale,70.17,8296,582130,Nov 01 08:03 PM
GEPHARDT Richard A,Director,2021-10-11,Sale,64.13,3300,211629,Oct 13 08:31 PM
AYALA ORLANDO,Director,2021-07-29,Sale,70,9366,655620,Aug 02 06:43 PM
LAYTON BRENT D,"EVP, Pres. HP, Products & Intl",2021-07-29,Sale,70,4000,280000,Aug 02 06:43 PM
