Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Zinsner David,"EVP, CFO",2022-05-03,Buy,44.73,5500,246014,May 03 09:58 PM
GELSINGER PATRICK P,CEO,2022-05-02,Buy,44.58,5500,245184,May 03 09:46 PM
ISHRAK OMAR,Director,2022-02-22,Buy,45.11,11025,497323,Feb 24 04:25 PM
GELSINGER PATRICK P,CEO,2022-02-22,Buy,44.27,5600,247891,Feb 24 04:23 PM
Rodgers Steven Ralph,EVP General Counsel,2022-02-02,Sale,48.27,22900,1105383,Feb 02 09:09 PM
Rodgers Steven Ralph,EVP General Counsel,2022-02-01,Sale,48.81,3863,188553,Feb 02 09:09 PM
Bryant Gregory M,"EVP, GM, CCG",2021-12-03,Sale,49.69,1417,70411,Dec 06 05:49 PM
Rodgers Steven Ralph,EVP General Counsel,2021-11-02,Sale,49.63,2972,147500,Nov 03 05:55 PM
Bryant Gregory M,"EVP, GM, CCG",2021-11-02,Sale,49.63,2841,140999,Nov 03 05:46 PM
WEISLER DION J,Director,2021-10-28,Buy,48.11,10351,498035,Nov 01 04:56 PM
Smith Gregory D,Director,2021-10-28,Buy,47.96,10440,500652,Nov 01 04:53 PM
Liu Tsu-Jae King,Director,2021-10-28,Buy,48,1000,48000,Nov 01 04:52 PM
ISHRAK OMAR,Director,2021-10-28,Buy,48.02,20000,960418,Nov 01 04:50 PM
WEISLER DION J,Director,2021-10-26,Buy,48.57,5147,249978,Oct 28 05:13 PM
Yeary Frank D,Director,2021-10-25,Buy,49.66,10000,496595,Oct 26 04:09 PM
WEISLER DION J,Director,2021-10-25,Buy,49.85,5015,249998,Oct 26 04:08 PM
LAVIZZO-MOUREY RISA J,Director,2021-10-25,Buy,49.5,5000,247500,Oct 26 04:07 PM
GOETZ JAMES J,Director,2021-10-25,Buy,49.76,20000,995200,Oct 26 04:06 PM
GELSINGER PATRICK P,CEO,2021-10-25,Buy,49.94,10000,499398,Oct 26 04:04 PM
Bryant Gregory M,"EVP, GM, CCG",2021-09-03,Sale,53.41,1418,75735,Sep 07 04:23 PM
Rodgers Steven Ralph,EVP General Counsel,2021-08-02,Sale,54,2972,160488,Aug 03 04:18 PM
McBride Kevin Thomas,"VP Finance, Corp. Controller",2021-08-02,Sale,54,383,20682,Aug 03 04:14 PM
Bryant Gregory M,"EVP, GM, CCG",2021-08-02,Sale,54,2842,153468,Aug 03 04:10 PM
