Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Gibbs Lawrence S.,Director,2022-03-11,Sale,153,1307,199971,Mar 14 09:43 AM
FILTON STEVE,Executive Vice President & CFO,2022-03-07,Option Exercise,149.46,70000,10462200,Mar 07 12:51 PM
Gibbs Lawrence S.,Director,2022-03-01,Sale,143.84,985,141682,Mar 01 04:06 PM
McDonnell Eileen C.,Director,2022-02-28,Option Exercise,141.29,2500,353225,Mar 01 04:25 PM
Miller Marc D,President and CEO,2022-02-28,Option Exercise,144.82,103000,14916460,Mar 01 04:16 PM
Pember Marvin G.,Executive Vice President,2022-02-28,Option Exercise,144.82,30000,4344600,Mar 01 04:12 PM
McDonnell Eileen C.,Director,2022-02-28,Sale,141.17,296,41786,Mar 01 04:25 PM
Gibbs Lawrence S.,Director,2022-02-25,Option Exercise,144.82,10000,1448200,Mar 01 04:06 PM
Gibbs Lawrence S.,Director,2021-07-28,Sale,160,314,50240,Jul 28 02:55 PM
