Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
"CHARTER COMMUNICATIONS, INC. /",10% Owner,2022-06-15,Option Exercise,0,100200,0,Jun 17 04:14 PM
Hargis Jonathan,EVP/Chief Marketing Officer,2022-05-17,Sale,458.45,3000,1375347,May 18 04:06 PM
Hargis Jonathan,EVP/Chief Marketing Officer,2022-05-16,Sale,464.81,2300,1069052,May 18 04:06 PM
Winfrey Christopher L,Chief Operating Officer,2022-02-01,Buy,591.96,2750,1627886,Feb 02 04:02 PM
Howard Kevin D,EVP/CAO/Controller,2022-01-28,Option Exercise,576.29,151,87020,Feb 01 04:05 PM
Howard Kevin D,EVP/CAO/Controller,2022-01-14,Option Exercise,610,706,430660,Jan 19 04:14 PM
Fischer Jessica M,Chief Financial Officer,2022-01-14,Option Exercise,610,545,332450,Jan 19 04:12 PM
DiGeronimo Richard J,Chief Product and Tech Officer,2022-01-14,Option Exercise,610,855,521550,Jan 19 04:11 PM
Rutledge Thomas,Chairman and CEO,2021-11-23,Sale,675.29,44894,30316267,Nov 24 08:52 AM
Rutledge Thomas,Chairman and CEO,2021-11-22,Sale,674.34,43106,29068091,Nov 24 08:52 AM
Bickham John,President and COO,2021-09-02,Option Exercise,221.25,200,44250,Sep 07 04:21 PM
Bickham John,President and COO,2021-09-02,Option Exercise,221.25,23000,5088704,Sep 07 04:21 PM
Bickham John,President and COO,2021-09-02,Sale,825.14,200,165029,Sep 07 04:21 PM
Bickham John,President and COO,2021-09-02,Sale,824.3,9032,7445057,Sep 07 04:21 PM
Hargis Jonathan,EVP/Chief Marketing Officer,2021-08-20,Option Exercise,221.25,15350,3396157,Aug 24 04:23 PM
Hargis Jonathan,EVP/Chief Marketing Officer,2021-08-20,Sale,794.75,5656,4495083,Aug 24 04:23 PM
Hargis Jonathan,EVP/Chief Marketing Officer,2021-08-03,Option Exercise,221.25,20000,4424960,Aug 05 04:14 PM
Hargis Jonathan,EVP/Chief Marketing Officer,2021-08-03,Sale,764.94,7254,5548860,Aug 05 04:14 PM
Hargis Jonathan,EVP/Chief Marketing Officer,2021-07-01,Option Exercise,221.25,40000,8849920,Jul 06 04:20 PM
Hargis Jonathan,EVP/Chief Marketing Officer,2021-07-01,Sale,724.06,40000,28962516,Jul 06 04:20 PM
