Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
MASSARO GEORGE,Director,2022-05-09,Sale,230.96,178,41110,May 11 03:52 PM
Smith David Ross,Corporate Executive VP & CFO,2022-03-03,Option Exercise,136.6,8965,1224594,Mar 04 04:13 PM
Smith David Ross,Corporate Executive VP & CFO,2022-03-03,Sale,282.53,8965,2532921,Mar 04 04:13 PM
FOSTER JAMES C,"Chairman, President and CEO",2022-02-23,Option Exercise,109.34,20296,2219165,Feb 25 04:20 PM
LaPlume Joseph W,"EVP, Corp Strategy & Develop",2022-02-23,Sale,292.75,395,115636,Feb 24 06:37 PM
FOSTER JAMES C,"Chairman, President and CEO",2022-02-23,Sale,287.83,20296,5841869,Feb 25 04:20 PM
FOSTER JAMES C,"Chairman, President and CEO",2022-02-22,Option Exercise,144.67,17436,2522466,Feb 23 04:49 PM
WALLMAN RICHARD F,Director,2022-02-22,Sale,288.05,3250,936162,Feb 23 04:07 PM
LaPlume Joseph W,"EVP, Corp Strategy & Develop",2022-02-22,Sale,290.83,396,115170,Feb 23 04:44 PM
FOSTER JAMES C,"Chairman, President and CEO",2022-02-22,Sale,288.67,17436,5033328,Feb 23 04:49 PM
LaPlume Joseph W,"EVP, Corp Strategy & Develop",2022-02-18,Option Exercise,88.05,743,65421,Feb 23 04:44 PM
WALLMAN RICHARD F,Director,2022-02-18,Sale,297.5,2800,833000,Feb 23 04:07 PM
WALLMAN RICHARD F,Director,2022-02-18,Sale,295,1150,339250,Feb 23 04:07 PM
LaPlume Joseph W,"EVP, Corp Strategy & Develop",2022-02-18,Sale,291.8,1143,333527,Feb 23 04:44 PM
FOSTER JAMES C,"Chairman, President and CEO",2022-02-15,Sale,315.46,20000,6309137,Feb 17 04:41 PM
Girshick Birgit,Corporate Executive VP,2021-09-14,Sale,439.9,2344,1031126,Sep 15 11:11 AM
Girshick Birgit,Corporate Executive VP,2021-09-13,Sale,442.19,81,35817,Sep 15 11:11 AM
MASSARO GEORGE,Director,2021-08-31,Option Exercise,164.24,2539,417005,Sep 01 02:29 PM
MASSARO GEORGE,Director,2021-08-31,Sale,442.48,2539,1123457,Sep 01 02:29 PM
Creamer Victoria L,EVP & Chief People Officer,2021-08-16,Option Exercise,145.34,6917,1005330,Aug 17 03:01 PM
Creamer Victoria L,EVP & Chief People Officer,2021-08-16,Sale,415.24,6917,2872236,Aug 17 03:01 PM
Smith David Ross,Corporate Executive VP & CFO,2021-08-09,Sale,407.4,1750,712954,Aug 10 11:58 AM
Kochevar Deborah Turner,Director,2021-08-06,Option Exercise,164.24,2539,417005,Aug 10 11:47 AM
Barbo William D,Corporate Executive VP & CCO,2021-08-06,Option Exercise,136.61,7472,1020717,Aug 10 11:52 AM
LaPlume Joseph W,"EVP, Corp Strategy & Develop",2021-08-06,Sale,402.21,3700,1488175,Aug 10 11:56 AM
Barbo William D,Corporate Executive VP & CCO,2021-08-06,Sale,402.82,12387,4989752,Aug 10 11:52 AM
Kochevar Deborah Turner,Director,2021-08-06,Sale,406.43,3526,1433071,Aug 10 11:47 AM
FOSTER JAMES C,"Chairman, President and CEO",2021-08-06,Sale,401.79,10000,4017867,Aug 10 11:42 AM
