Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
RHODES WILLIAM C III,"Chairman, President & CEO",2022-07-18,Option Exercise,744.62,2958,2202586,Jul 18 06:22 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2022-07-18,Sale,2206.33,2958,6526317,Jul 18 06:22 PM
HURTADO DOMINGO,Sr. Vice President,2022-07-15,Option Exercise,744.85,750,558638,Jul 18 06:22 PM
HURTADO DOMINGO,Sr. Vice President,2022-07-15,Sale,2217.53,395,875924,Jul 18 06:22 PM
Daniele Philip B.,Executive Vice President,2022-06-24,Option Exercise,587.13,200,117426,Jun 27 04:07 PM
Saltiel Albert,Sr. Vice President,2022-06-06,Option Exercise,744.85,200,148970,Jun 08 04:10 PM
Wright Kristen C.,"Sr. VP, Sec. & Gen Counsel",2022-06-01,Option Exercise,587.13,163,95702,Jun 02 04:20 PM
Hannasch Brian,Director,2022-05-26,Buy,1901.95,133,252959,May 27 04:32 PM
Frazer Preston,Executive Vice President,2022-04-20,Option Exercise,425.11,1500,637665,Apr 22 04:11 PM
Frazer Preston,Executive Vice President,2022-04-20,Sale,2220,1500,3330000,Apr 22 04:11 PM
Daniele Philip B.,Executive Vice President,2022-04-07,Option Exercise,507.79,480,243739,Apr 08 04:32 PM
Saltiel Albert,Sr. Vice President,2022-04-07,Option Exercise,744.62,2872,2138549,Apr 08 04:31 PM
Saltiel Albert,Sr. Vice President,2022-04-07,Sale,2154.7,2752,5929745,Apr 08 04:31 PM
Daniele Philip B.,Executive Vice President,2022-04-07,Sale,2120,480,1017600,Apr 08 04:32 PM
GOULD ERIC S.,Sr. Vice President,2022-03-24,Option Exercise,425.11,2550,1084030,Mar 28 04:34 PM
GOULD ERIC S.,Sr. Vice President,2022-03-24,Sale,2000,2550,5100000,Mar 28 04:34 PM
Borninkhof K. Michelle,Senior Vice President & CIO,2022-03-17,Buy,1944.66,259,503668,Mar 21 04:34 PM
Daniele Philip B.,Executive Vice President,2022-03-16,Option Exercise,507.79,200,101558,Mar 17 05:54 PM
Daniele Philip B.,Executive Vice President,2022-03-16,Sale,1950,200,390000,Mar 17 05:54 PM
Daniele Philip B.,Executive Vice President,2022-03-15,Option Exercise,507.79,200,101558,Mar 17 05:54 PM
Daniele Philip B.,Executive Vice President,2022-03-15,Sale,1904,200,380800,Mar 17 05:54 PM
Daniele Philip B.,Executive Vice President,2022-03-09,Option Exercise,507.79,100,50779,Mar 10 04:44 PM
Daniele Philip B.,Executive Vice President,2022-03-09,Sale,1900,100,190000,Mar 10 04:44 PM
Daniele Philip B.,Executive Vice President,2022-03-04,Option Exercise,507.79,100,50779,Mar 07 04:51 PM
Daniele Philip B.,Executive Vice President,2022-03-04,Sale,1890,100,189000,Mar 07 04:51 PM
Daniele Philip B.,Executive Vice President,2022-03-03,Option Exercise,507.79,100,50779,Mar 07 04:51 PM
Hannasch Brian,Director,2022-03-03,Buy,1879.53,266,499955,Mar 03 06:23 PM
Daniele Philip B.,Executive Vice President,2022-03-03,Sale,1850,100,185000,Mar 07 04:51 PM
MRKONIC GEORGE R JR,Director,2022-01-04,Sale,2046.87,217,444171,Jan 04 04:48 PM
Murphy John Scott,"Vice President, Controller",2022-01-03,Option Exercise,425.11,2250,956498,Jan 04 04:48 PM
Murphy John Scott,"Vice President, Controller",2022-01-03,Sale,2055.61,2250,4625115,Jan 04 04:48 PM
