Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
GARVEY CHRISTINE,Director,2021-11-19,Sale,34.35,300,10306,Nov 22 05:08 PM
GARVEY CHRISTINE,Director,2021-09-09,Sale,36.2,575,20813,Sep 13 04:56 PM
