Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Carver Samuel M.,SVP - Global Operations,2022-05-03,Sale,59.57,2000,119140,May 03 04:15 PM
Lauber Charles T,EVP & CFO,2022-05-01,Option Exercise,59.34,1900,112736,May 02 05:22 PM
Kempken Daniel L,SVP - Strategy & Corp. Dev.,2022-05-01,Option Exercise,59.34,425,25217,May 02 05:20 PM
Larsen Michael M,Director,2022-02-22,Buy,69.87,3925,274240,Feb 22 05:28 PM
Goodwin Wallace E,"SVP; President, Lochinvar, LLC",2022-02-11,Option Exercise,71.72,1670,119764,Feb 15 03:11 PM
Wheeler Kevin J.,"Chairman, President and CEO",2022-02-11,Option Exercise,71.72,17360,1244972,Feb 15 03:12 PM
Heideman Robert J,"Senior VP, CTO",2022-02-11,Option Exercise,71.72,3040,218014,Feb 15 03:12 PM
Otchere Benjamin A,Vice President and Controller,2022-02-11,Option Exercise,71.72,335,24025,Feb 15 03:11 PM
Carver Samuel M.,SVP - Global Operations,2022-02-11,Option Exercise,71.72,990,70998,Feb 15 03:11 PM
STERN JAMES F,"Exec VP, General Counsel & Sec",2022-02-11,Option Exercise,71.72,4910,352121,Feb 15 03:11 PM
DasGupta Anindadeb Vjaykumar,Senior Vice President,2022-02-11,Option Exercise,71.72,1335,95740,Feb 15 03:09 PM
Ackerman Patricia K,Senior Vice President,2022-02-11,Option Exercise,71.72,935,67054,Feb 15 03:10 PM
Rajendra Ajita G,Director,2022-02-11,Option Exercise,71.72,25295,1814031,Feb 15 03:10 PM
Kempken Daniel L,SVP - Strategy & Corp. Dev.,2022-02-11,Option Exercise,71.72,1165,83548,Feb 15 03:10 PM
Karge Douglas Samuel,SVP - President NA Water Treat,2022-02-11,Option Exercise,71.72,1165,83548,Feb 15 03:08 PM
Petrarca Mark A,Senior Vice Pres. - H.R. & P.A,2022-02-11,Option Exercise,71.72,3240,232357,Feb 15 03:09 PM
Lauber Charles T,EVP & CFO,2022-02-11,Option Exercise,71.72,2670,191479,Feb 15 03:08 PM
Warren David R,Senior VP & President and GM,2022-02-11,Option Exercise,71.72,3740,268214,Feb 15 03:08 PM
Rajendra Ajita G,Director,2021-12-08,Option Exercise,61.76,4209,259948,Dec 08 04:57 PM
Rajendra Ajita G,Director,2021-12-08,Sale,83.29,4209,350574,Dec 08 04:57 PM
Rajendra Ajita G,Director,2021-12-07,Option Exercise,61.76,8110,500874,Dec 08 04:57 PM
Rajendra Ajita G,Director,2021-12-07,Sale,83.35,8110,675933,Dec 08 04:57 PM
Otchere Benjamin A,Vice President and Controller,2021-12-07,Sale,82.89,1905,157886,Dec 08 01:58 PM
Rajendra Ajita G,Director,2021-11-23,Option Exercise,61.76,1044,64477,Nov 26 09:32 AM
Rajendra Ajita G,Director,2021-11-23,Sale,83.29,1044,86958,Nov 26 09:32 AM
Rajendra Ajita G,Director,2021-11-22,Option Exercise,56.17,48752,2738614,Nov 23 05:36 PM
Kempken Daniel L,Vice President,2021-11-22,Option Exercise,17.46,2300,40163,Nov 23 06:05 PM
Kempken Daniel L,Vice President,2021-11-22,Sale,82.88,2300,190624,Nov 23 06:05 PM
Rajendra Ajita G,Director,2021-11-22,Sale,83.19,48752,4055800,Nov 23 05:36 PM
Rajendra Ajita G,Director,2021-11-17,Option Exercise,50.16,56225,2820246,Nov 18 05:19 PM
Rajendra Ajita G,Director,2021-11-17,Sale,82.29,44620,3671570,Nov 18 05:19 PM
Carver Samuel M.,SVP - Global Operations,2021-11-15,Option Exercise,23.23,5140,119428,Nov 15 04:28 PM
Carver Samuel M.,SVP - Global Operations,2021-11-15,Sale,81.33,5140,418026,Nov 15 04:28 PM
WOLF IDELLE K,Director,2021-11-12,Sale,81.24,1157,93995,Nov 12 05:10 PM
Heideman Robert J,"Senior VP, CTO",2021-11-08,Option Exercise,49.42,9243,456789,Nov 09 10:42 AM
Heideman Robert J,"Senior VP, CTO",2021-11-08,Sale,77.49,9243,716256,Nov 09 10:42 AM
Rajendra Ajita G,Director,2021-11-02,Option Exercise,31.67,124010,3927397,Nov 03 05:10 PM
Rajendra Ajita G,Director,2021-11-02,Sale,76.87,124010,9532264,Nov 03 05:10 PM
WOLF IDELLE K,Director,2021-11-02,Sale,78.13,1500,117194,Nov 03 04:28 PM
Rajendra Ajita G,Director,2021-11-01,Option Exercise,30.77,55730,1714533,Nov 02 04:04 PM
Rajendra Ajita G,Director,2021-11-01,Sale,74.86,55730,4172121,Nov 02 04:04 PM
WOLF IDELLE K,Director,2021-11-01,Sale,74.78,1000,74782,Nov 01 04:34 PM
BROWN RONALD D,Director,2021-11-01,Sale,74.41,15000,1116135,Nov 01 03:37 PM
Wheeler Kevin J.,"Chairman, President and CEO",2021-09-01,Option Exercise,72.06,3915,282115,Sep 02 04:11 PM
