Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Liddell Katrina,"EVP, Chief Commercial Officer",2022-07-30,Option Exercise,0,1285,0,Aug 01 05:14 PM
Vander Ark Jon,CEO and President,2022-06-25,Option Exercise,0,932,0,Jun 27 07:05 PM
Stuart Timothy E,COO,2022-06-07,Sale,135.19,15000,2027805,Jun 09 05:17 PM
GOEBEL BRIAN A,CAO,2022-06-02,Sale,135.01,347,46848,Jun 02 07:21 PM
DelGhiaccio Brian M,EVP Chief Financial Officer,2022-06-01,Option Exercise,0,607,0,Jun 02 06:55 PM
Stuart Timothy E,COO,2022-04-14,Option Exercise,0,136,0,Apr 18 09:49 PM
Vander Ark Jon,CEO and President,2022-04-14,Option Exercise,0,301,0,Apr 18 09:11 PM
Stuart Timothy E,COO,2022-04-07,Option Exercise,0,39115,0,Apr 11 06:10 PM
Vander Ark Jon,CEO and President,2022-04-07,Option Exercise,0,86921,0,Apr 11 05:58 PM
"CASCADE INVESTMENT, L.L.C.",10% Owner,2022-02-24,Buy,116,88588,10276571,Feb 24 08:10 PM
Vander Ark Jon,CEO and President,2022-02-23,Option Exercise,0,2852,0,Feb 25 05:33 PM
Bales Brian A,"EVP, Chief Development Officer",2022-02-23,Option Exercise,0,46,0,Feb 25 04:54 PM
Hughes Jeffrey A,EVP Chief Administrative Offic,2022-02-23,Option Exercise,0,1511,0,Feb 25 05:22 PM
GOEBEL BRIAN A,CAO,2022-02-23,Option Exercise,0,5,0,Feb 25 05:08 PM
"CASCADE INVESTMENT, L.L.C.",10% Owner,2022-02-23,Buy,116.91,289580,33853711,Feb 24 08:10 PM
"CASCADE INVESTMENT, L.L.C.",10% Owner,2022-02-22,Buy,117.03,259085,30320627,Feb 24 08:10 PM
Vander Ark Jon,CEO and President,2022-02-18,Option Exercise,0,2579,0,Feb 22 05:39 PM
Stuart Timothy E,COO,2022-02-18,Option Exercise,0,2167,0,Feb 22 05:36 PM
Hughes Jeffrey A,EVP Chief Administrative Offic,2022-02-18,Option Exercise,0,2063,0,Feb 22 05:31 PM
GOEBEL BRIAN A,CAO,2022-02-18,Option Exercise,0,12,0,Feb 22 05:21 PM
Ellingsen Catharine D,EVP/Chief Legal Officer/Sec,2022-02-18,Option Exercise,0,1652,0,Feb 22 05:18 PM
DelGhiaccio Brian M,EVP Chief Financial Officer,2022-02-18,Option Exercise,0,20,0,Feb 22 05:10 PM
Bales Brian A,"EVP, Chief Development Officer",2022-02-18,Option Exercise,0,47,0,Feb 22 05:06 PM
"CASCADE INVESTMENT, L.L.C.",10% Owner,2022-02-18,Buy,117.17,362747,42501968,Feb 18 08:33 PM
GOEBEL BRIAN A,CAO,2022-02-14,Option Exercise,0,4,0,Feb 16 08:16 PM
Stuart Timothy E,COO,2022-02-14,Option Exercise,0,1931,0,Feb 16 08:10 PM
Hughes Jeffrey A,EVP Chief Administrative Offic,2022-02-14,Option Exercise,0,1339,0,Feb 16 08:05 PM
Vander Ark Jon,CEO and President,2022-02-14,Option Exercise,0,2060,0,Feb 16 08:02 PM
Ellingsen Catharine D,EVP/Chief Legal Officer/Sec,2022-02-14,Option Exercise,0,1442,0,Feb 16 07:58 PM
Bales Brian A,"EVP, Chief Development Officer",2022-02-14,Option Exercise,0,966,0,Feb 16 07:55 PM
DelGhiaccio Brian M,EVP Chief Financial Officer,2022-02-14,Option Exercise,0,669,0,Feb 16 07:46 PM
GOEBEL BRIAN A,CAO,2022-02-08,Option Exercise,0,24,0,Feb 10 07:36 PM
DelGhiaccio Brian M,EVP Chief Financial Officer,2022-02-08,Option Exercise,0,56,0,Feb 10 07:31 PM
Bales Brian A,"EVP, Chief Development Officer",2022-02-08,Option Exercise,0,87,0,Feb 10 07:26 PM
Stuart Timothy E,COO,2022-02-08,Option Exercise,0,1924,0,Feb 10 07:20 PM
Hughes Jeffrey A,EVP Chief Administrative Offic,2022-02-08,Option Exercise,0,1717,0,Feb 10 07:17 PM
Ellingsen Catharine D,EVP/Chief Legal Officer/Sec,2022-02-08,Option Exercise,0,1717,0,Feb 10 07:09 PM
Vander Ark Jon,CEO and President,2022-02-08,Option Exercise,0,2318,0,Feb 10 06:55 PM
Pegula Kim S,Director,2022-01-31,Option Exercise,0,3403,0,Feb 01 06:21 PM
Snee James P,Director,2022-01-31,Option Exercise,0,3403,0,Feb 01 06:19 PM
LARSON MICHAEL,Director,2022-01-31,Option Exercise,0,3403,0,Feb 01 06:17 PM
Collins Tomago,Director,2022-01-31,Option Exercise,0,4270,0,Feb 01 07:54 PM
Collins Tomago,Director,2021-11-11,Sale,133.59,2000,267180,Nov 12 05:31 PM
Weymouth Katharine,Director,2021-10-31,Option Exercise,0,848,0,Nov 01 07:16 PM
Snee James P,Director,2021-07-31,Option Exercise,0,1622,0,Aug 02 05:35 PM
DelGhiaccio Brian M,EVP Chief Financial Officer,2021-07-07,Sale,114,2074,236436,Jul 08 07:26 PM
