Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Monaco Albert,Director,2022-06-08,Buy,38.76,3500,135660,Jun 09 11:59 AM
Monaco Albert,Director,2022-06-07,Buy,38.43,3000,115290,Jun 07 06:48 PM
