Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Tapiero Jacques,Director,2022-07-05,Option Exercise,84.1,625,52554,Jul 07 03:32 PM
PRESTON MARGARET M V,Director,2022-06-29,Sale,84.44,10580,893375,Jul 01 12:12 PM
Tapiero Jacques,Director,2022-05-02,Option Exercise,97.94,5,460,May 04 02:21 PM
Smith Michael R,Executive VP & CFO,2022-04-20,Option Exercise,38.15,19986,762366,Apr 21 03:20 PM
Smith Michael R,Executive VP & CFO,2022-04-20,Sale,104.04,19986,2079357,Apr 21 03:20 PM
LITTLE PATRICIA A,Director,2022-02-15,Option Exercise,35.55,10000,355500,Feb 16 03:23 PM
LITTLE PATRICIA A,Director,2022-02-15,Sale,100.63,10000,1006256,Feb 16 03:23 PM
PRESTON MARGARET M V,Director,2022-02-09,Option Exercise,27.12,10000,271200,Feb 10 02:24 PM
Kurzius Lawrence Erik,"Chairman, President & CEO",2022-01-31,Option Exercise,35.55,90000,3199500,Feb 01 02:14 PM
Swift Malcolm,"President, Global Flavor Sol",2022-01-31,Option Exercise,38.15,39970,1524656,Feb 01 02:20 PM
Foley Brendan M,President Global Consumer,2022-01-31,Option Exercise,38.15,39970,1524656,Feb 01 02:22 PM
Foley Brendan M,President Global Consumer,2022-01-31,Sale,99.76,39970,3987259,Feb 01 02:22 PM
Swift Malcolm,"President, Global Flavor Sol",2022-01-31,Sale,99.6,39970,3981164,Feb 01 02:20 PM
Kurzius Lawrence Erik,"Chairman, President & CEO",2022-01-31,Sale,100.09,90000,9007659,Feb 01 02:14 PM
Kurzius Lawrence Erik,"Chairman, President & CEO",2022-01-28,Option Exercise,35.55,8400,298620,Feb 01 02:14 PM
Manzone Lisa,Sr. VP Global Human Relations,2022-01-28,Option Exercise,49.02,34072,1670380,Feb 01 02:19 PM
HRABOWSKI FREEMAN A III,Director,2022-01-28,Option Exercise,27.12,10000,271200,Feb 01 02:17 PM
Manzone Lisa,Sr. VP Global Human Relations,2022-01-28,Sale,97.11,34072,3308701,Feb 01 02:19 PM
Kurzius Lawrence Erik,"Chairman, President & CEO",2022-01-28,Sale,98,8400,823200,Feb 01 02:14 PM
Montiel Maritza Gomez,Director,2021-10-28,Sale,80.84,394,31851,Oct 29 12:37 PM
Montiel Maritza Gomez,Director,2021-10-26,Sale,81.16,3098,251444,Oct 27 02:25 PM
Montiel Maritza Gomez,Director,2021-10-25,Option Exercise,39.41,3000,118245,Oct 27 02:25 PM
Montiel Maritza Gomez,Director,2021-10-25,Sale,80.47,3000,241415,Oct 27 02:25 PM
HRABOWSKI FREEMAN A III,Director,2021-08-20,Sale,87.5,2870,251115,Aug 23 11:52 AM
