Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
"Kerr, II James Y","EVP, Chief Legal Officer & CCO",2022-07-29,Option Exercise,42.16,25000,1054000,Aug 01 04:55 PM
"Kerr, II James Y","EVP, Chief Legal Officer & CCO",2022-07-29,Sale,76,25000,1900000,Aug 01 04:55 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2022-07-05,Option Exercise,44.06,14500,638870,Jul 06 04:34 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2022-07-05,Sale,72.92,14500,1057340,Jul 06 04:34 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2022-06-10,Option Exercise,44.06,14500,638870,Jun 13 11:37 AM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2022-06-10,Sale,72.08,14500,1045160,Jun 13 11:37 AM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2022-05-10,Option Exercise,0,14500,0,May 11 04:32 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2022-05-10,Sale,74.58,14500,1081410,May 11 04:32 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2022-04-08,Option Exercise,0,14500,0,Apr 11 04:47 PM
Anderson Bryan D,EVP & Pres. External Affairs,2022-04-08,Option Exercise,0,26917,0,Apr 11 04:49 PM
Anderson Bryan D,EVP & Pres. External Affairs,2022-04-08,Sale,75.96,26917,2044615,Apr 11 04:49 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2022-04-08,Sale,75.97,14500,1101565,Apr 11 04:47 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2022-04-06,Option Exercise,0,40419,0,Apr 06 04:47 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2022-04-06,Sale,75.3,40419,3043551,Apr 06 04:47 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2022-04-05,Option Exercise,0,59588,0,Apr 06 04:47 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2022-04-05,Sale,75.02,59588,4470356,Apr 06 04:47 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2022-03-31,Option Exercise,0,96990,0,Mar 31 04:55 PM
Wilson Anthony L,"President & CEO, MPC",2022-03-31,Sale,73,6850,500050,Apr 01 04:47 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2022-03-31,Sale,72.71,96990,7051944,Mar 31 04:55 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2022-03-30,Option Exercise,0,3015,0,Mar 31 04:55 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2022-03-30,Sale,72.5,3015,218588,Mar 31 04:55 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2022-03-25,Option Exercise,0,100005,0,Mar 28 05:44 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2022-03-25,Sale,70.05,100005,7005287,Mar 28 05:44 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2022-03-21,Option Exercise,0,14500,0,Mar 22 04:39 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2022-03-21,Sale,68.29,14500,990205,Mar 22 04:39 PM
Daiss Ann P,Comptroller,2022-03-04,Sale,67.47,7500,506025,Mar 07 05:14 PM
Cummiskey Christopher,EVP & CCCS Officer,2022-03-01,Sale,64.73,2000,129460,Mar 02 05:07 PM
WOMACK CHRISTOPHER C,"President, GPC",2022-02-25,Sale,65,20656,1342640,Feb 28 04:33 PM
Cummiskey Christopher,EVP & CCCS Officer,2022-02-23,Sale,63.61,909,57821,Feb 24 04:46 PM
WOMACK CHRISTOPHER C,"President, GPC",2022-02-16,Sale,65.07,4746,308822,Feb 18 04:43 PM
Cummiskey Christopher,EVP & CCCS Officer,2022-02-16,Sale,65.07,874,56871,Feb 18 04:39 PM
FANNING THOMAS A,"President, CEO & Chairman",2022-02-13,Option Exercise,0,20445,0,Feb 15 05:56 PM
DAVIS MARTIN BERNARD,EVP and CIO,2022-02-13,Option Exercise,0,1785,0,Feb 15 05:54 PM
Connally Stan W,"Executive Vice President, SCS",2022-02-13,Option Exercise,0,2905,0,Feb 15 05:52 PM
Cummiskey Christopher,EVP & CCCS Officer,2022-02-13,Option Exercise,0,1659,0,Feb 15 05:51 PM
WOMACK CHRISTOPHER C,"President, GPC",2022-02-13,Option Exercise,0,4096,0,Feb 15 05:49 PM
Anderson Bryan D,EVP & Pres. External Affairs,2022-02-13,Option Exercise,0,1659,0,Feb 15 05:47 PM
Wilson Anthony L,"President & CEO, MPC",2022-02-13,Option Exercise,0,1654,0,Feb 15 05:46 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2022-02-13,Option Exercise,0,3680,0,Feb 15 05:45 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2022-02-13,Option Exercise,0,3351,0,Feb 15 05:43 PM
"Kerr, II James Y","EVP, Chief Legal Officer & CCO",2022-02-13,Option Exercise,0,3080,0,Feb 15 05:44 PM
Crosswhite Mark A.,"Chairman, President & CEO, APC",2022-02-13,Option Exercise,0,4255,0,Feb 15 05:42 PM
FANNING THOMAS A,"President, CEO & Chairman",2022-02-11,Option Exercise,0,34166,0,Feb 14 07:19 PM
Tucker Daniel S,Executive Vice President & CFO,2022-02-11,Option Exercise,0,1017,0,Feb 14 07:18 PM
DAVIS MARTIN BERNARD,EVP and CIO,2022-02-11,Option Exercise,0,2778,0,Feb 14 07:17 PM
Anderson Bryan D,EVP & Pres. External Affairs,2022-02-11,Option Exercise,0,1208,0,Feb 14 07:15 PM
Daiss Ann P,Comptroller,2022-02-11,Option Exercise,0,1559,0,Feb 14 07:14 PM
Cummiskey Christopher,EVP & CCCS Officer,2022-02-11,Option Exercise,0,1718,0,Feb 14 07:13 PM
WOMACK CHRISTOPHER C,"President, GPC",2022-02-11,Option Exercise,0,4649,0,Feb 14 07:10 PM
Connally Stan W,"Executive Vice President, SCS",2022-02-11,Option Exercise,0,5123,0,Feb 14 07:11 PM
Wilson Anthony L,"President & CEO, MPC",2022-02-11,Option Exercise,0,3396,0,Feb 14 07:09 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2022-02-11,Option Exercise,0,6868,0,Feb 14 07:08 PM
"Kerr, II James Y","EVP, Chief Legal Officer & CCO",2022-02-11,Option Exercise,0,6509,0,Feb 14 07:07 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2022-02-11,Option Exercise,0,7082,0,Feb 14 07:06 PM
Crosswhite Mark A.,"Chairman, President & CEO, APC",2022-02-11,Option Exercise,0,8994,0,Feb 14 07:05 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2022-02-10,Sale,67.8,2500,169500,Feb 11 05:16 PM
Daiss Ann P,Comptroller,2022-02-03,Option Exercise,0,738,0,Feb 04 05:31 PM
Tucker Daniel S,Executive Vice President & CFO,2022-02-03,Option Exercise,0,513,0,Feb 04 04:54 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2022-01-10,Sale,68.59,2500,171475,Jan 11 04:33 PM
Cummiskey Christopher,EVP & CCCS Officer,2022-01-05,Sale,67.65,989,66906,Jan 06 05:46 PM
Cummiskey Christopher,EVP & CCCS Officer,2021-12-31,Option Exercise,0,1812,0,Jan 06 05:46 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2021-12-31,Option Exercise,0,9530,0,Jan 06 05:44 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2021-12-16,Option Exercise,46.74,66121,3090496,Dec 20 08:08 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2021-12-16,Sale,67.54,66121,4465812,Dec 20 08:08 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2021-12-10,Sale,64.89,2500,162225,Dec 13 04:35 PM
Cummiskey Christopher,EVP & CCCS Officer,2021-12-01,Sale,61.45,2000,122900,Dec 02 04:44 PM
Tucker Daniel S,Executive Vice President & CFO,2021-11-10,Sale,63.62,2350,149507,Nov 12 04:42 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2021-11-10,Sale,63.05,2500,157625,Nov 12 04:44 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2021-10-08,Sale,62.65,2500,156625,Oct 12 04:35 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2021-09-10,Sale,67.04,2500,167600,Sep 13 04:40 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2021-09-09,Option Exercise,43.88,33884,1486949,Sep 10 04:37 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2021-09-09,Sale,67.5,33884,2287170,Sep 10 04:37 PM
WOMACK CHRISTOPHER C,"President, GPC",2021-09-07,Option Exercise,44.42,46056,2045808,Sep 08 04:34 PM
Anderson Bryan D,EVP & Pres. External Affairs,2021-09-07,Option Exercise,44.42,22510,999894,Sep 08 04:39 PM
WOMACK CHRISTOPHER C,"President, GPC",2021-09-07,Sale,66.87,51987,3476371,Sep 08 04:34 PM
