Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Fochtman Jeffrey D.,"SVP, Business & Marketing",2022-05-20,Option Exercise,0,1007,0,May 24 06:00 PM
LUCZO STEPHEN J,Director,2022-03-04,Sale,103.26,50000,5163235,Mar 08 06:46 PM
Romano Gianluca,EVP & CFO,2022-02-22,Option Exercise,47.89,20495,981598,Feb 24 04:07 PM
"ValueAct Holdings, L.P.",Director,2022-02-22,Sale,108.01,272297,29410799,Feb 22 07:31 PM
Romano Gianluca,EVP & CFO,2022-02-22,Sale,107.36,20495,2200394,Feb 24 04:07 PM
"ValueAct Holdings, L.P.",Director,2022-02-18,Sale,109.06,27703,3021289,Feb 22 07:31 PM
"ValueAct Holdings, L.P.",Director,2022-02-17,Sale,108,1750000,189000000,Feb 22 07:31 PM
Geldmacher Jay L,Director,2022-01-31,Sale,107.5,4300,462250,Feb 01 04:38 PM
Nygaard Jeffrey D.,Executive Vice President,2022-01-05,Option Exercise,36.09,3158,113972,Jan 06 06:19 PM
Nygaard Jeffrey D.,Executive Vice President,2022-01-05,Sale,115.55,3158,364898,Jan 06 06:19 PM
Adams Mark,Director,2021-12-10,Sale,103.12,7000,721859,Dec 13 05:01 PM
Tilenius Stephanie,Director,2021-12-10,Sale,102.04,14000,1428549,Dec 13 04:46 PM
"ValueAct Holdings, L.P.",Director,2021-11-15,Sale,106.26,300000,31878000,Nov 15 05:14 PM
"ValueAct Holdings, L.P.",Director,2021-11-12,Sale,110.66,775000,85761500,Nov 15 05:14 PM
"ValueAct Holdings, L.P.",Director,2021-11-11,Sale,105.39,815000,85892850,Nov 15 05:14 PM
Fochtman Jeffrey D.,"SVP, Business & Marketing",2021-11-09,Option Exercise,30.95,2293,70968,Nov 10 05:42 PM
Fochtman Jeffrey D.,"SVP, Business & Marketing",2021-11-09,Sale,98.84,2293,226652,Nov 10 05:42 PM
Naik Ravi,EVP & CIO,2021-11-05,Option Exercise,31.46,20000,629200,Nov 09 07:51 PM
Naik Ravi,EVP & CIO,2021-11-05,Sale,96.36,20000,1927124,Nov 09 07:51 PM
Naik Ravi,EVP & CIO,2021-11-01,Sale,91.56,323,29549,Nov 09 07:51 PM
Haggart Dylan G.,Director,2021-10-20,Option Exercise,0,5847,0,Oct 22 08:16 PM
LUCZO STEPHEN J,Director,2021-10-20,Option Exercise,0,5847,0,Oct 22 08:11 PM
ZANDER EDWARD J,Director,2021-10-20,Option Exercise,0,5847,0,Oct 22 08:05 PM
Geldmacher Jay L,Director,2021-10-20,Option Exercise,0,5847,0,Oct 22 08:04 PM
Tilenius Stephanie,Director,2021-10-20,Option Exercise,0,5847,0,Oct 22 08:04 PM
CANNON MICHAEL R,Director,2021-10-20,Option Exercise,0,5847,0,Oct 22 08:00 PM
BHATT PRAT,Director,2021-10-20,Option Exercise,0,4838,0,Oct 22 07:59 PM
BRUNER JUDY,Director,2021-10-20,Option Exercise,0,5847,0,Oct 22 08:00 PM
Arumugavelu Shankar,Director,2021-10-20,Option Exercise,0,2896,0,Oct 22 07:56 PM
Adams Mark,Director,2021-10-20,Option Exercise,0,5847,0,Oct 22 07:52 PM
Naik Ravi,EVP & CIO,2021-10-07,Buy,81.28,201,16322,Nov 09 07:51 PM
Romano Gianluca,EVP & CFO,2021-10-04,Option Exercise,47.54,26139,1242529,Oct 06 07:14 PM
Romano Gianluca,EVP & CFO,2021-10-04,Sale,84.4,26139,2206010,Oct 06 07:14 PM
Teh Ban Seng,"EVP, Global Sales",2021-09-14,Sale,83.99,623,52326,Sep 15 07:20 PM
Teh Ban Seng,"EVP, Global Sales",2021-09-13,Option Exercise,30.95,1037,32095,Sep 15 07:20 PM
Teh Ban Seng,"EVP, Global Sales",2021-09-13,Sale,83.86,2822,236653,Sep 15 07:20 PM
Fochtman Jeffrey D.,"SVP, Business & Marketing",2021-09-11,Option Exercise,0,1148,0,Sep 15 07:13 PM
Teh Ban Seng,"EVP, Global Sales",2021-09-11,Option Exercise,0,623,0,Sep 15 07:20 PM
Nygaard Jeffrey D.,Executive Vice President,2021-09-11,Option Exercise,0,2488,0,Sep 15 07:19 PM
Teh Ban Seng,"EVP, Global Sales",2021-09-10,Option Exercise,0,1785,0,Sep 14 07:23 PM
SCHUELKE KATHERINE,"SVP, CLO & Corporate Secretary",2021-09-10,Option Exercise,0,3908,0,Sep 14 07:19 PM
Fochtman Jeffrey D.,"SVP, Business & Marketing",2021-09-10,Option Exercise,0,1620,0,Sep 14 07:31 PM
Naik Ravi,EVP & CIO,2021-09-10,Option Exercise,0,3333,0,Sep 14 07:29 PM
