Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Gaudette Robert J,"Sr VP, NRG Business",2022-01-03,Sale,42.53,25630,1090093,Jan 04 08:56 PM
Killinger Elizabeth R,"Exec VP, NRG Home",2022-01-03,Sale,42.53,33000,1403490,Jan 04 08:56 PM
Gaudette Robert J,"Sr VP, NRG Business",2022-01-03,Sale,42.53,25630,1090093,Jan 04 08:56 PM
Killinger Elizabeth R,"Exec VP, NRG Home",2022-01-03,Sale,42.53,33000,1403490,Jan 04 08:56 PM
Gaudette Robert J,"Sr VP, NRG Business",2022-01-03,Sale,42.53,25630,1090093,Jan 04 08:56 PM
Killinger Elizabeth R,"Exec VP, NRG Home",2022-01-02,Option Exercise,0,13769,0,Jan 04 08:56 PM
Gaudette Robert J,"Sr VP, NRG Business",2022-01-02,Option Exercise,0,7844,0,Jan 04 08:56 PM
Gutierrez Mauricio,President & CEO,2022-01-02,Option Exercise,0,69469,0,Jan 04 08:57 PM
Moser Christopher,"Exec VP, Operations",2022-01-02,Option Exercise,0,13769,0,Jan 04 08:57 PM
Curci Brian,Exec VP & General Counsel,2022-01-02,Option Exercise,0,7073,0,Jan 04 08:56 PM
Moser Christopher,"Exec VP, Operations",2021-11-22,Buy,36.63,1911,70000,Nov 23 04:51 PM
Callen David,Sr VP & Chief Accounting Offic,2021-08-16,Sale,43.26,7000,302820,Aug 17 05:01 PM
Callen David,Sr VP & Chief Accounting Offic,2021-07-01,Sale,40.08,13300,533036,Jul 06 05:02 PM
