Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Tseng Saria,VP & General Counsel,2022-07-01,Sale,361.58,4515,1632534,Jul 06 05:11 PM
Xiao Deming,Pres. of MPS Asia Operations,2022-07-01,Sale,361.58,4515,1632534,Jul 06 05:11 PM
Hsing Michael,CEO,2022-07-01,Sale,361.57,11495,4156247,Jul 06 05:10 PM
BLEGEN THEODORE,CFO,2022-07-01,Sale,361.58,950,343501,Jul 06 05:10 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2022-07-01,Sale,361.58,4515,1632534,Jul 06 05:11 PM
Xiao Deming,Pres. of MPS Asia Operations,2022-05-27,Sale,457,1495,683215,May 31 03:49 PM
Xiao Deming,Pres. of MPS Asia Operations,2022-05-24,Sale,392.44,4298,1686707,May 26 07:09 PM
BLEGEN THEODORE,CFO,2022-05-12,Sale,388.1,1395,541400,May 16 04:33 PM
Hsing Michael,CEO,2022-05-12,Sale,388.1,6481,2515276,May 16 04:32 PM
Xiao Deming,Pres. of MPS Asia Operations,2022-05-12,Sale,388.1,1679,651620,May 16 04:34 PM
Tseng Saria,VP & General Counsel,2022-05-12,Sale,388.1,1679,651620,May 16 04:34 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2022-05-12,Sale,388.1,1679,651620,May 16 04:31 PM
BLEGEN THEODORE,CFO,2022-05-04,Sale,453.16,850,385182,May 05 05:02 PM
Hsing Michael,CEO,2022-05-04,Sale,453.15,3807,1725155,May 05 04:57 PM
Tseng Saria,VP & General Counsel,2022-05-04,Sale,453.16,986,446812,May 05 04:58 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2022-04-01,Sale,467.23,4420,2065157,Apr 05 04:27 PM
Hsing Michael,CEO,2022-04-01,Sale,467.23,11250,5256338,Apr 05 04:27 PM
Tseng Saria,VP & General Counsel,2022-04-01,Sale,467.23,4420,2065157,Apr 05 04:27 PM
BLEGEN THEODORE,CFO,2022-04-01,Sale,467.22,930,434515,Apr 05 04:27 PM
Xiao Deming,Pres. of MPS Asia Operations,2022-04-01,Sale,467.23,4420,2065157,Apr 05 04:26 PM
BLEGEN THEODORE,CFO,2022-02-22,Sale,452.11,1539,695795,Feb 24 04:40 PM
BLEGEN THEODORE,CFO,2022-02-14,Sale,429.6,1387,595855,Feb 16 06:45 PM
Tseng Saria,VP & General Counsel,2022-02-14,Sale,429.6,1663,714425,Feb 16 06:44 PM
Xiao Deming,Pres. of MPS Asia Operations,2022-02-14,Sale,429.6,1663,714425,Feb 16 06:44 PM
Hsing Michael,CEO,2022-02-14,Sale,429.6,6421,2758462,Feb 16 06:45 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2022-02-14,Sale,429.6,1663,714425,Feb 16 06:44 PM
Hsing Michael,CEO,2022-02-08,Sale,401.12,7663,3073783,Feb 09 06:22 PM
BLEGEN THEODORE,CFO,2022-02-08,Sale,401.12,1117,448051,Feb 09 06:22 PM
Tseng Saria,VP & General Counsel,2022-02-08,Sale,401.12,1700,681904,Feb 09 06:24 PM
Xiao Deming,Pres. of MPS Asia Operations,2022-02-08,Sale,401.12,1700,681904,Feb 09 06:23 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2022-02-08,Sale,401.12,1700,681904,Feb 09 06:23 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2022-02-07,Sale,399.28,8144,3251736,Feb 09 06:23 PM
Xiao Deming,Pres. of MPS Asia Operations,2022-02-07,Sale,399.28,7393,2951877,Feb 09 06:23 PM
Tseng Saria,VP & General Counsel,2022-02-07,Sale,399.28,7393,2951877,Feb 09 06:24 PM
BLEGEN THEODORE,CFO,2022-02-07,Sale,399.28,6336,2529838,Feb 09 06:22 PM
Hsing Michael,CEO,2022-02-07,Sale,399.28,29638,11833861,Feb 09 06:22 PM
BLEGEN THEODORE,CFO,2022-01-20,Sale,414.46,1897,786221,Jan 24 05:15 PM
Tseng Saria,VP & General Counsel,2022-01-03,Sale,490.87,4305,2113195,Jan 05 04:10 PM
Hsing Michael,CEO,2022-01-03,Sale,490.87,10960,5379935,Jan 05 04:11 PM
BLEGEN THEODORE,CFO,2022-01-03,Sale,490.87,905,444237,Jan 05 04:11 PM
Xiao Deming,Pres. of MPS Asia Operations,2022-01-03,Sale,490.87,4305,2113195,Jan 05 04:11 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2022-01-03,Sale,490.87,4305,2113195,Jan 05 04:12 PM
BLEGEN THEODORE,CFO,2021-12-20,Sale,474.35,1897,899842,Dec 20 05:14 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-11-30,Sale,560,4366,2444960,Dec 02 04:54 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-11-22,Sale,580,427,247660,Nov 23 06:33 PM
BLEGEN THEODORE,CFO,2021-11-22,Sale,567.54,1897,1076628,Nov 23 06:34 PM
Moyer James C,Director,2021-11-12,Sale,555.31,2000,1110620,Nov 18 07:49 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2021-11-12,Sale,553.42,1625,899304,Nov 16 07:33 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-11-12,Sale,553.42,1625,899304,Nov 16 07:33 PM
Hsing Michael,CEO,2021-11-12,Sale,553.42,6273,3471591,Nov 16 07:33 PM
Tseng Saria,VP & General Counsel,2021-11-12,Sale,553.42,1625,899304,Nov 16 07:34 PM
BLEGEN THEODORE,CFO,2021-11-12,Sale,553.42,1364,754862,Nov 16 07:32 PM
Hsing Michael,CEO,2021-11-08,Sale,548.27,7813,4283634,Nov 10 06:01 PM
BLEGEN THEODORE,CFO,2021-11-08,Sale,548.27,1460,800474,Nov 10 06:01 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2021-11-08,Sale,548.27,2022,1108602,Nov 10 05:59 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-11-08,Sale,548.27,2022,1108602,Nov 10 06:00 PM
BLEGEN THEODORE,CFO,2021-10-20,Sale,496.59,1897,942031,Oct 20 08:17 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2021-10-01,Sale,476.16,4330,2061773,Oct 05 05:01 PM
BLEGEN THEODORE,CFO,2021-10-01,Sale,476.16,910,433306,Oct 05 05:01 PM
Hsing Michael,CEO,2021-10-01,Sale,476.16,11020,5247283,Oct 05 05:02 PM
Tseng Saria,VP & General Counsel,2021-10-01,Sale,476.16,4330,2061773,Oct 05 05:02 PM
BLEGEN THEODORE,CFO,2021-09-20,Sale,482.99,1897,916228,Sep 21 05:53 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-08-30,Sale,500,4886,2443000,Aug 30 05:06 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-08-26,Sale,489,6495,3176055,Aug 26 06:01 PM
