Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Beard Robert P,"SVP, General Counsel&Secretary",2022-07-26,Option Exercise,0,81,0,Jul 26 06:00 PM
ARNZEN APRIL S,"SVP, Chief People Officer",2022-03-24,Sale,76,5600,425600,Mar 28 05:04 PM
Beard Robert P,"SVP, General Counsel&Secretary",2022-03-15,Option Exercise,0,582,0,Mar 15 08:11 PM
Beard Robert P,"SVP, General Counsel&Secretary",2022-02-16,Sale,96.17,266,25581,Feb 17 06:39 PM
MEHROTRA SANJAY,CEO and President,2022-01-14,Option Exercise,28.2,100000,2820000,Jan 19 07:33 PM
BHATIA MANISH H,"EVP, Global Operations",2022-01-14,Sale,96.02,97107,9324214,Jan 14 07:07 PM
MEHROTRA SANJAY,CEO and President,2022-01-14,Sale,97.16,100000,9716000,Jan 19 07:33 PM
Bokan Michael W,"SVP, Worldwide Sales",2022-01-11,Sale,93.83,20000,1876600,Jan 13 07:01 PM
Deboer Scott J,"EVP, Technology & Products",2021-12-22,Sale,90,15000,1350000,Dec 23 07:36 PM
ARNZEN APRIL S,"SVP, Chief People Officer",2021-12-20,Sale,82.09,8300,681347,Dec 21 04:36 PM
Bokan Michael W,"SVP, WORLDWIDE SALES",2021-10-24,Option Exercise,0,2843,0,Oct 26 07:10 PM
MEHROTRA SANJAY,CEO and President,2021-10-16,Option Exercise,0,111788,0,Oct 19 06:33 PM
Bokan Michael W,"SVP, WORLDWIDE SALES",2021-10-16,Option Exercise,0,12110,0,Oct 19 06:33 PM
ALLEN SCOTT R.,"CVP, Chief Accounting Officer",2021-10-16,Option Exercise,0,6612,0,Oct 19 06:33 PM
ARNZEN APRIL S,"SVP, Chief People Officer",2021-10-16,Option Exercise,0,12110,0,Oct 19 06:31 PM
Poppen Joel L,"SVP, General Counsel&Secretary",2021-10-16,Option Exercise,0,13973,0,Oct 19 06:32 PM
BHATIA MANISH H,"EVP, Global Operations",2021-10-16,Option Exercise,0,35399,0,Oct 19 06:33 PM
Sadana Sumit,"EVP, Chief Business Officer",2021-10-16,Option Exercise,0,40988,0,Oct 19 06:31 PM
Zinsner David,EVP & Chief Financial Officer,2021-10-16,Option Exercise,0,27948,0,Oct 19 06:31 PM
Deboer Scott J,"EVP, Technology & Products",2021-10-16,Option Exercise,0,27948,0,Oct 19 06:31 PM
Zinsner David,EVP & Chief Financial Officer,2021-10-13,Option Exercise,0,37044,0,Oct 18 06:01 AM
Bokan Michael W,"SVP, WORLDWIDE SALES",2021-10-13,Option Exercise,0,18603,0,Oct 18 06:02 AM
Sadana Sumit,"EVP, Chief Business Officer",2021-10-13,Option Exercise,0,50796,0,Oct 18 06:01 AM
Poppen Joel L,"SVP, General Counsel&Secretary",2021-10-13,Option Exercise,0,16669,0,Oct 18 06:00 AM
MEHROTRA SANJAY,CEO and President,2021-10-13,Option Exercise,0,138692,0,Oct 18 06:00 AM
BHATIA MANISH H,"EVP, Global Operations",2021-10-13,Option Exercise,0,46527,0,Oct 18 06:02 AM
ARNZEN APRIL S,"SVP, Chief People Officer",2021-10-13,Option Exercise,0,16669,0,Oct 18 06:00 AM
Deboer Scott J,"EVP, Technology & Products",2021-10-13,Option Exercise,0,34729,0,Oct 18 06:01 AM
Poppen Joel L,"SVP, General Counsel&Secretary",2021-10-11,Option Exercise,18.18,4984,90609,Oct 12 05:08 PM
Poppen Joel L,"SVP, General Counsel&Secretary",2021-10-11,Sale,69.85,4984,348148,Oct 12 05:08 PM
ARNZEN APRIL S,"SVP, Chief People Officer",2021-09-24,Sale,73.32,8300,608556,Sep 27 05:30 PM
Zinsner David,SVP & Chief Financial Officer,2021-09-15,Option Exercise,44.21,8050,355890,Sep 16 04:08 PM
Zinsner David,SVP & Chief Financial Officer,2021-09-15,Sale,73.26,8050,589712,Sep 16 04:08 PM
Poppen Joel L,"SVP, General Counsel&Secretary",2021-09-13,Option Exercise,18.18,4984,90609,Sep 15 05:33 PM
Poppen Joel L,"SVP, General Counsel&Secretary",2021-09-13,Sale,74.39,4984,370760,Sep 15 05:33 PM
Zinsner David,SVP & Chief Financial Officer,2021-08-16,Option Exercise,44.21,8050,355890,Aug 18 05:21 PM
Zinsner David,SVP & Chief Financial Officer,2021-08-16,Sale,70.59,8050,568222,Aug 18 05:21 PM
Poppen Joel L,"SVP, General Counsel&Secretary",2021-08-11,Option Exercise,18.18,4984,90609,Aug 12 06:19 PM
Poppen Joel L,"SVP, General Counsel&Secretary",2021-08-11,Sale,76,4984,378784,Aug 12 06:19 PM
Zinsner David,SVP & Chief Financial Officer,2021-07-15,Option Exercise,44.21,8050,355890,Jul 16 05:13 PM
Zinsner David,SVP & Chief Financial Officer,2021-07-15,Sale,77.16,8050,621148,Jul 16 05:13 PM
Poppen Joel L,"SVP, General Counsel&Secretary",2021-07-12,Option Exercise,18.18,4984,90609,Jul 13 05:21 PM
Poppen Joel L,"SVP, General Counsel&Secretary",2021-07-12,Sale,78.76,4984,392540,Jul 13 05:21 PM
Sadana Sumit,"EVP, Chief Business Officer",2021-07-06,Option Exercise,35.95,100177,3601674,Jul 07 07:45 PM
Sadana Sumit,"EVP, Chief Business Officer",2021-07-06,Sale,80.42,104280,8386198,Jul 07 07:45 PM
