Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
LILLY ENDOWMENT INC,10% Owner,2022-07-28,Sale,332.85,89458,29776514,Jul 29 11:43 AM
LILLY ENDOWMENT INC,10% Owner,2022-07-26,Sale,332.52,1601,532371,Jul 27 10:26 AM
LILLY ENDOWMENT INC,10% Owner,2022-07-15,Sale,332.76,17310,5760013,Jul 18 01:50 PM
LILLY ENDOWMENT INC,10% Owner,2022-07-06,Sale,330.28,177243,58539296,Jul 07 12:03 PM
LILLY ENDOWMENT INC,10% Owner,2022-06-28,Sale,329.01,900,296109,Jun 29 11:31 AM
LILLY ENDOWMENT INC,10% Owner,2022-06-27,Sale,329.05,41857,13772837,Jun 28 01:54 PM
LILLY ENDOWMENT INC,10% Owner,2022-06-24,Sale,324.31,215000,69726324,Jun 27 01:45 PM
LILLY ENDOWMENT INC,10% Owner,2022-06-23,Sale,311.05,205000,63764750,Jun 24 01:36 PM
LILLY ENDOWMENT INC,10% Owner,2022-06-22,Sale,306.84,210000,64435611,Jun 23 02:50 PM
Rau Diogo,SVP & CIDO,2022-06-01,Option Exercise,0,7560,0,Jun 02 06:41 PM
Zakrowski Donald A,Chief Accounting Officer,2022-06-01,Sale,313.44,1000,313440,Jun 02 06:43 PM
LILLY ENDOWMENT INC,10% Owner,2022-05-27,Sale,318.98,200000,63796661,May 31 02:44 PM
LILLY ENDOWMENT INC,10% Owner,2022-05-26,Sale,311.27,178390,55526821,May 27 10:58 AM
LILLY ENDOWMENT INC,10% Owner,2022-05-25,Sale,308.95,41610,12855267,May 26 11:40 AM
LILLY ENDOWMENT INC,10% Owner,2022-05-24,Sale,305.98,100000,30597961,May 25 11:37 AM
LILLY ENDOWMENT INC,10% Owner,2022-05-23,Sale,302.73,118856,35981664,May 24 12:51 PM
LILLY ENDOWMENT INC,10% Owner,2022-05-18,Sale,302,700,211400,May 19 10:08 AM
LILLY ENDOWMENT INC,10% Owner,2022-05-17,Sale,302.26,19683,5949343,May 18 01:11 PM
LILLY ENDOWMENT INC,10% Owner,2022-05-16,Sale,302.53,80761,24432993,May 17 11:03 AM
LILLY ENDOWMENT INC,10% Owner,2022-04-08,Sale,310.79,139045,43213795,Apr 11 02:26 PM
LILLY ENDOWMENT INC,10% Owner,2022-04-07,Sale,309.82,70955,21982985,Apr 08 03:20 PM
LILLY ENDOWMENT INC,10% Owner,2022-04-06,Sale,300.92,51851,15603021,Apr 07 12:44 PM
LILLY ENDOWMENT INC,10% Owner,2022-04-05,Sale,293.86,113756,33428339,Apr 06 02:35 PM
LILLY ENDOWMENT INC,10% Owner,2022-04-04,Sale,293.15,39393,11548137,Apr 05 02:31 PM
LILLY ENDOWMENT INC,10% Owner,2022-04-01,Sale,292.38,165376,48352781,Apr 04 02:34 PM
LILLY ENDOWMENT INC,10% Owner,2022-03-30,Sale,292.03,2500,730075,Mar 31 12:51 PM
LILLY ENDOWMENT INC,10% Owner,2022-03-29,Sale,292.39,4341,1269254,Mar 30 04:37 PM
LILLY ENDOWMENT INC,10% Owner,2022-03-28,Sale,292.15,7538,2202264,Mar 29 02:14 PM
LILLY ENDOWMENT INC,10% Owner,2022-03-21,Sale,292.43,35245,10306604,Mar 22 03:41 PM
LILLY ENDOWMENT INC,10% Owner,2022-03-18,Sale,288.18,210000,60518363,Mar 21 01:12 PM
Jonsson Patrik,"SVP&Pres, LLY Imm, LLY USA&CCO",2022-03-17,Sale,277.2,673,186556,Mar 17 04:12 PM
LILLY ENDOWMENT INC,10% Owner,2022-03-17,Sale,283.8,220000,62435453,Mar 18 11:48 AM
LILLY ENDOWMENT INC,10% Owner,2022-03-15,Sale,274.96,220075,60511869,Mar 16 11:44 AM
LILLY ENDOWMENT INC,10% Owner,2022-03-14,Sale,269.39,173085,46626915,Mar 15 02:13 PM
LILLY ENDOWMENT INC,10% Owner,2022-03-11,Sale,269.05,21840,5875986,Mar 14 03:02 PM
LILLY ENDOWMENT INC,10% Owner,2022-03-10,Sale,266.45,184982,49287539,Mar 11 12:04 PM
LILLY ENDOWMENT INC,10% Owner,2022-03-09,Sale,266.52,20018,5335148,Mar 10 12:39 PM
LILLY ENDOWMENT INC,10% Owner,2022-03-04,Sale,262.24,210000,55070947,Mar 07 01:27 PM
Hakim Anat,"SVP, GC & Secretary",2022-03-01,Option Exercise,0,7929,0,Mar 03 06:36 PM
Runge Marschall S,Director,2022-03-01,Buy,246.78,202,49850,Mar 07 05:06 PM
Jonsson Patrik,"SVP&Pres, LLY Imm, LLY USA&CCO",2022-03-01,Sale,247.56,675,167103,Mar 03 06:30 PM
Zakrowski Donald A,Chief Accounting Officer,2022-02-25,Sale,243.84,1660,404774,Feb 28 04:38 PM
Van Naarden Jacob,"SVP, CEO LoxoONC, Pres LlyONC",2022-02-16,Option Exercise,0,5461,0,Feb 17 04:44 PM
Yuffa Ilya,"SVP & President, LLY Int'l",2022-02-16,Sale,242.58,1000,242580,Feb 17 04:40 PM
Yuffa Ilya,"SVP & President, LLY Int'l",2022-02-15,Sale,237.45,1000,237450,Feb 17 04:40 PM
White Anne E.,SVP & Pres-Lilly Neuroscience,2022-02-01,Option Exercise,0,9368,0,Feb 03 05:09 PM
Pusey Leigh Ann,"SVP, Corp. Affairs & Comm.",2022-02-01,Option Exercise,0,4416,0,Feb 03 05:04 PM
Norton Johna,"Senior VP, Global Quality",2022-02-01,Option Exercise,0,2676,0,Feb 03 04:59 PM
Skovronsky Daniel,"SVP, CS&MO & Pres. LRL",2022-02-01,Option Exercise,0,18735,0,Feb 03 04:50 PM
Fry Stephen F,"SVP, HR & Diversity",2022-02-01,Option Exercise,0,10170,0,Feb 03 04:55 PM
Ricks David A,President & CEO,2022-02-01,Option Exercise,0,56205,0,Feb 03 04:46 PM
LILLY ENDOWMENT INC,10% Owner,2021-12-30,Sale,279.55,3614,1010276,Jan 03 10:01 AM
LILLY ENDOWMENT INC,10% Owner,2021-12-27,Sale,279.53,3570,997925,Dec 28 11:25 AM
LILLY ENDOWMENT INC,10% Owner,2021-12-16,Sale,280.2,177616,49768773,Dec 17 04:19 PM
LILLY ENDOWMENT INC,10% Owner,2021-12-15,Sale,271.9,205000,55739338,Dec 16 04:59 PM
LILLY ENDOWMENT INC,10% Owner,2021-11-04,Sale,268.82,195000,52419318,Nov 05 11:19 AM
LILLY ENDOWMENT INC,10% Owner,2021-10-28,Sale,253.24,178631,45236369,Oct 29 02:27 PM
LILLY ENDOWMENT INC,10% Owner,2021-10-27,Sale,252.33,21369,5391997,Oct 28 01:13 PM
LILLY ENDOWMENT INC,10% Owner,2021-08-18,Sale,274.31,15430,4232603,Aug 19 11:35 AM
LILLY ENDOWMENT INC,10% Owner,2021-08-17,Sale,274.08,3060,838698,Aug 18 01:20 PM
LILLY ENDOWMENT INC,10% Owner,2021-08-09,Sale,267.5,104711,28010135,Aug 10 03:48 PM
LILLY ENDOWMENT INC,10% Owner,2021-08-06,Sale,264.05,7597,2005965,Aug 09 12:58 PM
LILLY ENDOWMENT INC,10% Owner,2021-08-05,Sale,264.26,132692,35065320,Aug 06 12:57 PM
LILLY ENDOWMENT INC,10% Owner,2021-08-04,Sale,265.15,13458,3568360,Aug 05 03:52 PM
LILLY ENDOWMENT INC,10% Owner,2021-08-03,Sale,256.12,236542,60582474,Aug 04 03:15 PM
LILLY ENDOWMENT INC,10% Owner,2021-07-21,Sale,237,86111,20408307,Jul 22 10:47 AM
LILLY ENDOWMENT INC,10% Owner,2021-07-20,Sale,237.06,15610,3700429,Jul 21 11:12 AM
LILLY ENDOWMENT INC,10% Owner,2021-07-14,Sale,237.02,10780,2555119,Jul 15 02:03 PM
LILLY ENDOWMENT INC,10% Owner,2021-07-12,Sale,237.09,3238,767694,Jul 13 03:08 PM
LILLY ENDOWMENT INC,10% Owner,2021-07-09,Sale,237.39,109261,25937091,Jul 12 12:58 PM
LILLY ENDOWMENT INC,10% Owner,2021-07-06,Sale,235.09,210000,49369047,Jul 07 09:17 AM
LILLY ENDOWMENT INC,10% Owner,2021-07-02,Sale,232.94,202102,47077749,Jul 06 01:05 PM
