Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
SCOTT RYAN M.,Chief Marketing Officer,2022-07-22,Sale,100,712,71200,Jul 25 05:14 PM
Glaser Rachel C,Chief Financial Officer,2022-07-21,Option Exercise,69.89,6080,424931,Jul 22 05:11 PM
Glaser Rachel C,Chief Financial Officer,2022-07-21,Sale,95,6080,577600,Jul 22 05:11 PM
Silverman Josh,President & CEO,2022-07-20,Option Exercise,10.62,20850,221427,Jul 22 04:57 PM
Silverman Josh,President & CEO,2022-07-20,Sale,90.73,20850,1891792,Jul 22 04:57 PM
Silverman Josh,President & CEO,2022-07-06,Option Exercise,10.62,20850,221427,Jul 08 04:50 PM
Silverman Josh,President & CEO,2022-07-06,Sale,86.66,20850,1806887,Jul 08 04:50 PM
SCOTT RYAN M.,Chief Marketing Officer,2022-07-06,Sale,86.85,238,20670,Jul 06 05:35 PM
SCOTT RYAN M.,Chief Marketing Officer,2022-07-01,Option Exercise,0,1941,0,Jul 06 05:35 PM
Silverman Josh,President & CEO,2022-06-22,Option Exercise,10.62,20850,221427,Jun 24 04:26 PM
Silverman Josh,President & CEO,2022-06-22,Sale,74.14,20850,1545768,Jun 24 04:26 PM
Blow Marla J,Director,2022-06-15,Option Exercise,0,296,0,Jun 17 04:03 PM
BALLARD ANDY,Director,2022-06-15,Option Exercise,0,466,0,Jun 17 04:02 PM
WILSON FREDERICK R,Director,2022-06-15,Option Exercise,0,1329,0,Jun 17 04:00 PM
BRIGGS GARY S,Director,2022-06-15,Option Exercise,0,932,0,Jun 17 04:04 PM
BURNS M MICHELE,Director,2022-06-15,Option Exercise,0,939,0,Jun 17 04:06 PM
REIFF MELISSA,Director,2022-06-15,Option Exercise,0,942,0,Jun 17 04:08 PM
KLEIN JONATHAN D,Director,2022-06-15,Option Exercise,0,914,0,Jun 17 04:07 PM
Smyth Margaret Mary,Director,2022-06-15,Option Exercise,0,974,0,Jun 17 04:10 PM
Silverman Josh,President & CEO,2022-06-08,Option Exercise,10.62,20850,221427,Jun 10 04:14 PM
Silverman Josh,President & CEO,2022-06-08,Sale,85.65,20850,1785864,Jun 10 04:14 PM
Silverman Josh,President & CEO,2022-05-25,Option Exercise,10.62,20850,221427,May 26 05:33 PM
Silverman Josh,President & CEO,2022-05-25,Sale,72.45,20850,1510514,May 26 05:33 PM
Silverman Josh,President & CEO,2022-05-11,Option Exercise,10.62,20850,221427,May 13 04:17 PM
Silverman Josh,President & CEO,2022-05-11,Sale,81.34,20850,1695883,May 13 04:17 PM
Silverman Josh,President & CEO,2022-04-27,Option Exercise,10.62,20850,221427,Apr 29 04:26 PM
Silverman Josh,President & CEO,2022-04-27,Sale,98.18,20850,2047124,Apr 29 04:26 PM
Silverman Josh,President & CEO,2022-04-13,Option Exercise,10.62,20850,221427,Apr 15 04:18 PM
Silverman Josh,President & CEO,2022-04-13,Sale,116.54,20850,2429945,Apr 15 04:18 PM
Buckley Merilee,Chief Accounting Officer,2022-04-05,Sale,132.54,655,86815,Apr 05 05:41 PM
SCOTT RYAN M.,Chief Marketing Officer,2022-04-05,Sale,132.6,2323,308019,Apr 05 06:16 PM
Buckley Merilee,Chief Accounting Officer,2022-04-01,Option Exercise,0,1180,0,Apr 05 05:41 PM
Fisher Michael T,Chief Technology Officer,2022-04-01,Option Exercise,0,9365,0,Apr 05 05:40 PM
Glaser Rachel C,Chief Financial Officer,2022-04-01,Option Exercise,0,12831,0,Apr 05 05:39 PM
Silverman Josh,President & CEO,2022-04-01,Option Exercise,0,3101,0,Apr 05 05:38 PM
PATEL GOYAL KRUTI,Chief Product Officer,2022-04-01,Option Exercise,0,11527,0,Apr 05 05:36 PM
Simeone Jill,Chief Legal Officer,2022-04-01,Option Exercise,0,9474,0,Apr 05 05:37 PM
MOSKOWITZ RAINA,Chief Operating Officer,2022-04-01,Option Exercise,0,7891,0,Apr 05 05:42 PM
SCOTT RYAN M.,Chief Marketing Officer,2022-04-01,Option Exercise,0,10896,0,Apr 05 06:16 PM
SCOTT RYAN M.,Chief Marketing Officer,2022-04-01,Sale,126.11,6147,775179,Apr 05 06:16 PM
Silverman Josh,President & CEO,2022-03-03,Option Exercise,10.62,38300,406746,Mar 03 06:00 PM
Silverman Josh,President & CEO,2022-03-03,Sale,158.19,38300,6058612,Mar 03 06:00 PM
Silverman Josh,President & CEO,2022-03-01,Option Exercise,10.62,41700,442854,Mar 03 06:00 PM
Silverman Josh,President & CEO,2022-03-01,Sale,158.1,41700,6592793,Mar 03 06:00 PM
Silverman Josh,President & CEO,2022-01-10,Option Exercise,10.62,100000,1062000,Jan 10 05:57 PM
Silverman Josh,President & CEO,2022-01-06,Option Exercise,10.62,21500,228330,Jan 10 05:57 PM
Silverman Josh,President & CEO,2022-01-06,Sale,191.94,21500,4126719,Jan 10 05:57 PM
SCOTT RYAN M.,Chief Marketing Officer,2022-01-04,Sale,199.56,1205,240465,Jan 05 06:09 PM
Buckley Merilee,Chief Accounting Officer,2022-01-04,Sale,199.29,710,141493,Jan 05 06:06 PM
