Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Richardson Craig V,EVP CHIEF LEGAL OFFICER & CORP,2022-05-16,Option Exercise,124.86,2151,268574,May 17 05:31 PM
Rocker Kenyatta G,EVP MARKETING & SALES,2022-04-21,Option Exercise,85.94,4018,345325,Apr 22 06:05 PM
Rocker Kenyatta G,EVP MARKETING & SALES,2022-04-21,Sale,250,4018,1004500,Apr 22 06:05 PM
Whited Elizabeth F,EVP SUSTAINABILITY & STRATEGY,2022-04-01,Option Exercise,161.57,4758,768750,Apr 05 05:24 PM
FRITZ LANCE M,CHAIRMAN PRESIDENT & CEO,2022-03-29,Option Exercise,161.57,60000,9694200,Mar 30 11:40 AM
Hamann Jennifer L,EVP & CHIEF FINANCIAL OFFICER,2022-03-17,Option Exercise,107.3,4000,429200,Mar 21 10:27 AM
FRITZ LANCE M,CHAIRMAN PRESIDENT & CEO,2022-02-03,Option Exercise,124.86,100000,12486000,Feb 04 03:12 PM
Rynaski Todd M.,VP & CONTROLLER,2022-01-10,Option Exercise,124.86,7743,966791,Jan 12 06:03 PM
Whited Elizabeth F,EVP & CHIEF HR OFFICER,2022-01-10,Option Exercise,124.86,7500,936450,Jan 12 06:04 PM
Hamann Jennifer L,EVP & CHIEF FINANCIAL OFFICER,2021-12-13,Option Exercise,122.85,2385,292997,Dec 14 01:40 PM
Whited Elizabeth F,EVP & CHIEF HR OFFICER,2021-12-06,Option Exercise,122.85,2510,308354,Dec 07 05:31 PM
Whited Elizabeth F,EVP & CHIEF HR OFFICER,2021-12-06,Sale,245,2510,614950,Dec 07 05:31 PM
Whited Elizabeth F,EVP & CHIEF HR OFFICER,2021-11-26,Option Exercise,123.52,7500,926400,Nov 30 03:35 PM
Whited Elizabeth F,EVP & CHIEF HR OFFICER,2021-11-26,Sale,240.21,7500,1801556,Nov 30 03:35 PM
Whited Elizabeth F,EVP & CHIEF HR OFFICER,2021-11-24,Option Exercise,124.86,11654,1455118,Nov 24 05:42 PM
FRITZ LANCE M,CHAIRMAN PRESIDENT & CEO,2021-11-17,Option Exercise,124.86,79739,9956212,Nov 19 11:20 AM
Rynaski Todd M.,VP & CONTROLLER,2021-10-29,Option Exercise,122.85,2871,352702,Nov 01 03:13 PM
Gehringer Eric J,EVP OPERATIONS,2021-10-27,Option Exercise,124.86,2952,368587,Oct 28 04:28 PM
FRITZ LANCE M,CHAIRMAN PRESIDENT & CEO,2021-10-27,Option Exercise,122.85,107643,13223943,Oct 28 04:17 PM
Hamann Jennifer L,EVP & CHIEF FINANCIAL OFFICER,2021-10-26,Sale,243,500,121500,Oct 26 05:34 PM
Hamann Jennifer L,EVP & CHIEF FINANCIAL OFFICER,2021-10-25,Sale,238,500,119000,Oct 26 05:34 PM
