Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Risch Therace,Executive Vice President,2022-06-06,Sale,102.35,5330,545526,Jun 07 12:58 PM
Zebula Charles E,Executive Vice President,2022-05-20,Sale,99.05,1902,188393,May 24 08:47 AM
SLOAT JULIA A,"Executive VP, CFO",2022-05-05,Sale,100.15,1803,180570,May 09 01:09 PM
CHODAK PAUL III,Executive Vice President,2022-05-05,Sale,100.15,2008,201101,May 09 01:08 PM
Feinberg David Matthew,Executive Vice President,2022-05-05,Sale,100.15,2454,245768,May 09 01:08 PM
Hall Greg B,Executive Vice President,2022-05-05,Sale,100.15,759,76014,May 09 01:08 PM
Barton Lisa M,"Exec VP, COO",2022-05-05,Sale,100.15,8612,862492,May 09 01:07 PM
Feinberg David Matthew,Executive Vice President,2022-05-02,Sale,99.47,2890,287468,May 03 12:26 PM
Feinberg David Matthew,Executive Vice President,2022-04-04,Sale,100.85,2699,272194,Apr 05 10:04 AM
Zebula Charles E,Executive Vice President,2022-03-16,Sale,94.41,7086,668996,Mar 17 05:02 PM
Barton Lisa M,"Exec VP, COO",2022-03-15,Sale,95.54,6989,667729,Mar 16 01:51 PM
CHODAK PAUL III,Executive Vice President,2022-03-15,Sale,95.54,6361,607730,Mar 16 01:52 PM
BUONAIUTO JOSPEH M,"Controller, Chief Actg Officer",2022-03-04,Sale,95.75,5200,497900,Mar 07 02:39 PM
Feinberg David Matthew,Executive Vice President,2022-03-01,Sale,90.35,2780,251173,Mar 02 03:15 PM
Hall Greg B,Executive Vice President,2022-02-28,Sale,88.74,2574,228417,Mar 01 02:02 PM
Patton Charles R.,Executive Vice President,2022-02-25,Sale,87.19,5575,486084,Feb 28 02:11 PM
Hall Greg B,Executive Vice President,2022-02-22,Sale,85.71,1064,91195,Feb 23 11:32 AM
Akins Nicholas K,President and CEO,2022-02-01,Sale,89.91,2100,188811,Feb 02 01:15 PM
Akins Nicholas K,President and CEO,2022-01-03,Sale,88.63,2100,186123,Jan 04 12:31 PM
Akins Nicholas K,President and CEO,2021-12-01,Sale,81.5,2100,171150,Dec 03 12:34 PM
Akins Nicholas K,President and CEO,2021-11-01,Sale,84.64,2100,177744,Nov 02 11:56 AM
Akins Nicholas K,President and CEO,2021-10-01,Sale,81.79,2100,171759,Oct 04 02:56 PM
Akins Nicholas K,President and CEO,2021-09-01,Sale,89.76,2100,188496,Sep 03 08:52 AM
Akins Nicholas K,President and CEO,2021-08-02,Sale,88.25,2100,185325,Aug 03 04:08 PM
Akins Nicholas K,President and CEO,2021-07-01,Sale,84.73,2100,177933,Jul 02 07:46 AM
