Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
De Wilde Frederic,"Pres., European Union Region",2022-02-22,Sale,108.49,29941,3248338,Feb 23 11:49 AM
Barth Werner,Pr.Combusibles&GlobalComb.Mktg,2022-02-18,Sale,111.7,12000,1340400,Feb 18 04:12 PM
Olczak Jacek,Chief Executive Officer,2022-02-17,Sale,111.31,40000,4452308,Feb 18 03:54 PM
CALANTZOPOULOS ANDRE,Exec. Chairman of the Board,2022-02-17,Sale,110.69,75000,8301750,Feb 18 03:40 PM
King Martin G.,"CEO, PMI America",2021-07-27,Sale,100.18,21725,2176482,Jul 28 08:46 PM
