Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Murdock Daniel C.,EVP & Chief Accounting Officer,2022-06-17,Option Exercise,0,2559,0,Jun 21 04:18 PM
Murdock Daniel C.,EVP & Chief Accounting Officer,2022-05-27,Sale,44.5,8929,397340,May 31 04:24 PM
Strong Dana,CEO - Sky,2022-04-27,Option Exercise,0,7074,0,Apr 28 04:38 PM
WATSON DAVID N,CEO - Comcast Cable,2022-04-14,Option Exercise,0,33660,0,Apr 18 03:00 PM
Murdock Daniel C.,EVP & Chief Accounting Officer,2022-04-01,Option Exercise,0,1380,0,Apr 04 02:26 PM
ROBERTS BRIAN L,"Chairman of Board, Pres. & CEO",2022-03-17,Option Exercise,0,4735,0,Mar 18 04:20 PM
WATSON DAVID N,CEO - Comcast Cable,2022-03-17,Option Exercise,0,13360,0,Mar 18 04:19 PM
Murdock Daniel C.,EVP & Chief Accounting Officer,2022-03-17,Option Exercise,0,3720,0,Mar 18 04:16 PM
Cavanagh Michael J,CFO,2022-03-17,Option Exercise,0,53400,0,Mar 18 04:14 PM
Murdock Daniel C.,EVP & Chief Accounting Officer,2022-03-16,Option Exercise,0,1575,0,Mar 17 04:29 PM
ROBERTS BRIAN L,"Chairman of Board, Pres. & CEO",2022-03-16,Option Exercise,0,1857,0,Mar 17 04:28 PM
Cavanagh Michael J,CFO,2022-03-16,Option Exercise,0,20925,0,Mar 17 04:28 PM
WATSON DAVID N,CEO - Comcast Cable,2022-03-16,Option Exercise,0,14400,0,Mar 17 04:33 PM
WATSON DAVID N,CEO - Comcast Cable,2022-03-15,Option Exercise,0,15056,0,Mar 17 04:33 PM
Strong Dana,CEO - Sky,2022-03-15,Option Exercise,0,5565,0,Mar 17 04:32 PM
Cavanagh Michael J,CFO,2022-03-15,Option Exercise,0,31275,0,Mar 17 04:28 PM
ROBERTS BRIAN L,"Chairman of Board, Pres. & CEO",2022-03-15,Option Exercise,0,1644,0,Mar 17 04:28 PM
Murdock Daniel C.,EVP & Chief Accounting Officer,2022-03-15,Option Exercise,0,1395,0,Mar 17 04:29 PM
WATSON DAVID N,CEO - Comcast Cable,2022-03-11,Option Exercise,14.99,169000,2534155,Mar 14 05:53 PM
WATSON DAVID N,CEO - Comcast Cable,2022-03-11,Sale,45.69,65410,2988452,Mar 14 05:53 PM
WATSON DAVID N,CEO - Comcast Cable,2022-03-02,Option Exercise,0,18525,0,Mar 03 04:25 PM
Cavanagh Michael J,CFO,2022-03-02,Option Exercise,0,31087,0,Mar 03 04:25 PM
Strong Dana,CEO - Sky,2022-03-02,Option Exercise,0,5295,0,Mar 03 04:24 PM
Reid Thomas J.,"Chief Legal Officer, Secretary",2022-03-02,Option Exercise,0,7935,0,Mar 03 04:24 PM
Murdock Daniel C.,EVP & Chief Accounting Officer,2022-03-02,Option Exercise,0,1590,0,Mar 03 04:22 PM
ROBERTS BRIAN L,"Chairman of Board, Pres. & CEO",2022-03-02,Option Exercise,0,46743,0,Mar 03 04:27 PM
SHELL JEFF,CEO - NBCUniversal,2022-03-02,Option Exercise,0,16537,0,Mar 03 04:28 PM
SHELL JEFF,CEO - NBCUniversal,2022-03-01,Option Exercise,0,46462,0,Mar 03 04:28 PM
Murdock Daniel C.,EVP & Chief Accounting Officer,2022-02-17,Option Exercise,0,4960,0,Feb 18 04:13 PM
Miller Adam Louis,Chief Administrative Officer,2022-02-15,Option Exercise,0,11916,0,Feb 16 04:53 PM
Strong Dana,CEO - Sky,2022-02-01,Option Exercise,0,13591,0,Feb 02 06:04 PM
ROBERTS BRIAN L,"Chairman of Board, Pres. & CEO",2022-01-03,Option Exercise,0,21612,0,Jan 05 04:30 PM
SHELL JEFF,CEO - NBCUniversal,2021-12-20,Option Exercise,0,8508,0,Dec 21 04:07 PM
ROBERTS BRIAN L,"Chairman of Board, Pres. & CEO",2021-12-14,Option Exercise,14.99,1310000,19643450,Dec 16 06:01 PM
Strong Dana,CEO - Sky,2021-10-11,Option Exercise,0,10977,0,Oct 12 02:54 PM
Murdock Daniel C.,EVP & Chief Accounting Officer,2021-08-21,Option Exercise,0,1287,0,Aug 23 04:17 PM
Murdock Daniel C.,EVP & Chief Accounting Officer,2021-07-19,Option Exercise,0,2559,0,Jul 20 04:57 PM
